Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.65546266	0.42560782	0.59297638	0.49507686	0.68247118	0.57031898
REACTOME_DNA_REPLICATION	0.54342495	0.59073408	0.56373766	0.48911612	0.66444751	0.570292064
PID_NECTIN_PATHWAY	0.67753106	0.58953193	0.61553132	0.55928266	0.40732068	0.56983953
REACTOME_MITOTIC_M_M_G1_PHASES	0.54730207	0.58748512	0.54218051	0.52448677	0.64491889	0.569274672
REACTOME_NEURONAL_SYSTEM	0.62207729	0.45340500	0.66607790	0.60606226	0.49530660	0.56858581
BIOCARTA_RAC1_PATHWAY	0.67347641	0.60323207	0.60098084	0.49356730	0.46576370	0.567404064
REACTOME_AXON_GUIDANCE	0.61932462	0.43048924	0.63163749	0.43034498	0.72424242	0.56720775
REACTOME_PHOSPHOLIPID_METABOLISM	0.66651350	0.42966465	0.63126508	0.50647327	0.59848485	0.56648027
REACTOME_SIGNALING_BY_GPCR	0.68089749	0.60065444	0.66796462	0.46173538	0.42020202	0.56629079
PID_LYMPHANGIOGENESIS_PATHWAY	0.69351381	0.47127026	0.61242341	0.53611817	0.51546271	0.565757672
PID_NEPHRIN_NEPH1_PATHWAY	0.68211618	0.50965729	0.61236889	0.50620380	0.51695745	0.565460722
REACTOME_IL_2_SIGNALING	0.64073977	0.47474503	0.58503470	0.48168807	0.63986328	0.56441417
PID_VEGFR1_2_PATHWAY	0.65857220	0.48877595	0.60920422	0.50835986	0.55631058	0.564244562
PID_IL2_1PATHWAY	0.64612876	0.45821109	0.59394074	0.48351921	0.63837874	0.564035708
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.70427983	0.47788725	0.64257479	0.43281202	0.55977961	0.5634667
BIOCARTA_MET_PATHWAY	0.66117289	0.44210764	0.60768550	0.47074517	0.63326701	0.562995642
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.60110082	0.40061134	0.61055766	0.51103931	0.67664524	0.559990874
PID_EPHRINBREVPATHWAY	0.67232728	0.44799558	0.59703657	0.54414595	0.53305785	0.558912646
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.59872085	0.59491066	0.60385161	0.51475166	0.47693603	0.557834162
BIOCARTA_NKCELLS_PATHWAY	0.66089286	0.44657662	0.59747658	0.46507108	0.61773288	0.557550004
REACTOME_MITOTIC_G2_G2_M_PHASES	0.44806261	0.58851656	0.57967506	0.49980234	0.66792674	0.556796662
PID_MET_PATHWAY	0.70821795	0.49107420	0.65991921	0.47869615	0.44542394	0.55666629
REACTOME_CELL_CYCLE_MITOTIC	0.47538070	0.60089771	0.59353865	0.46281691	0.64869401	0.556265596
PID_PDGFRBPATHWAY	0.65411123	0.61441067	0.62265742	0.53581266	0.35011223	0.555420842
BIOCARTA_TCR_PATHWAY	0.68157528	0.42259431	0.62887438	0.50782801	0.53160902	0.5544962
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.62780534	0.55275357	0.62430091	0.50247806	0.46243240	0.553954056
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.66781063	0.46932108	0.61405922	0.50561549	0.50935109	0.553231502
PID_INTEGRIN1_PATHWAY	0.59597498	0.39893973	0.55524368	0.49926441	0.71529946	0.552944452
PID_RAC1_PATHWAY	0.59809583	0.54959931	0.59765655	0.43161511	0.58682787	0.552758934
REACTOME_GPCR_LIGAND_BINDING	0.59784230	0.43675639	0.58956286	0.52326457	0.61443730	0.552372684
PID_FGF_PATHWAY	0.70753133	0.44022960	0.64294402	0.47809000	0.49226099	0.552211188
PID_FCER1PATHWAY	0.70877872	0.46038001	0.61815823	0.52586475	0.44781655	0.552199652
BIOCARTA_EGF_PATHWAY	0.68999331	0.45223498	0.61726465	0.48795057	0.51123865	0.551736432
BIOCARTA_GLEEVEC_PATHWAY	0.69027911	0.41646743	0.63247622	0.48958216	0.52933884	0.551628752
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.54570515	0.46693032	0.57759373	0.48297303	0.68130293	0.550901032
KEGG_GNRH_SIGNALING_PATHWAY	0.57211886	0.49922001	0.54948757	0.46913008	0.66421284	0.550833872
PID_FAK_PATHWAY	0.67189734	0.44379482	0.59968543	0.53512561	0.50250995	0.55060263
ST_ADRENERGIC	0.67085235	0.42604871	0.60506538	0.47190861	0.57629834	0.550034678
KEGG_ECM_RECEPTOR_INTERACTION	0.59892480	0.40729426	0.55305863	0.49744644	0.69013876	0.549372578
BIOCARTA_CERAMIDE_PATHWAY	0.57778609	0.48334779	0.58011717	0.46794594	0.63664422	0.549168242
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.63567204	0.63916837	0.66366537	0.53709978	0.26919192	0.548959496
REACTOME_GLUCOSE_METABOLISM	0.56322737	0.49833753	0.55759897	0.48550346	0.63933272	0.54880001
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.55933292	0.54132534	0.54476626	0.51350337	0.58311907	0.548409392
BIOCARTA_PDGF_PATHWAY	0.69604807	0.43596822	0.60495646	0.49451663	0.50870319	0.548038514
BIOCARTA_FAS_PATHWAY	0.56431067	0.51479594	0.56128111	0.46573430	0.63258341	0.547741086
BIOCARTA_P38MAPK_PATHWAY	0.56495052	0.50884980	0.55887307	0.47366030	0.63158351	0.54758344
REACTOME_IMMUNE_SYSTEM	0.65327067	0.63581149	0.66253615	0.51656526	0.26969697	0.547576108
PID_IL6_7PATHWAY	0.66638671	0.45075846	0.61791538	0.49144998	0.50987654	0.547277414
KEGG_ERBB_SIGNALING_PATHWAY	0.66210153	0.55519594	0.61164717	0.47746315	0.42986940	0.547255438
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.69981624	0.45176615	0.63072322	0.50268044	0.44410774	0.545818758
ST_B_CELL_ANTIGEN_RECEPTOR	0.66385499	0.46028246	0.61201297	0.51770346	0.47433425	0.545637626
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.57402941	0.51026656	0.58605576	0.47528554	0.57979798	0.54508705
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.56531890	0.52756940	0.54276384	0.51504793	0.57305887	0.544751788
REACTOME_SIGNALING_BY_RHO_GTPASES	0.61516270	0.52612968	0.58250679	0.50815704	0.49123559	0.54463836
PID_FASPATHWAY	0.70152450	0.45143111	0.61609482	0.53430661	0.41897766	0.54446694
REACTOME_SIGNALLING_BY_NGF	0.69149989	0.45657239	0.61507518	0.53022119	0.42846138	0.544366006
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.61977625	0.43844599	0.56881259	0.49165211	0.59964800	0.543666988
REACTOME_DNA_REPAIR	0.57011303	0.61075558	0.56776603	0.48648577	0.47925722	0.542875526
REACTOME_CELL_CELL_COMMUNICATION	0.65674474	0.50172633	0.66918596	0.45644743	0.42804816	0.542430524
BIOCARTA_FCER1_PATHWAY	0.68004485	0.41711304	0.60783403	0.51813862	0.48750128	0.542126364
PID_TRKRPATHWAY	0.66357558	0.52573173	0.60207066	0.56053446	0.35704010	0.541790506
ST_INTEGRIN_SIGNALING_PATHWAY	0.67920706	0.54209458	0.61864678	0.49633924	0.37116111	0.541489754
PID_CDC42_PATHWAY	0.71016783	0.40065818	0.66269145	0.49551326	0.43683808	0.54117376
REACTOME_PI_METABOLISM	0.65203862	0.47752349	0.60862654	0.51486439	0.45195898	0.541002404
BIOCARTA_INSULIN_PATHWAY	0.65710688	0.52289417	0.59382068	0.53167513	0.39825018	0.540749408
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.51753300	0.51166200	0.51520299	0.53221837	0.62619120	0.540561512
BIOCARTA_HCMV_PATHWAY	0.68082139	0.45257974	0.63353724	0.48902563	0.44523008	0.540238816
REACTOME_PI_3K_CASCADE	0.67121010	0.52655173	0.61426040	0.53765154	0.35144373	0.5402235
PID_THROMBIN_PAR1_PATHWAY	0.64880266	0.43144631	0.59332079	0.49469186	0.53269054	0.540190432
BIOCARTA_TNFR1_PATHWAY	0.55203505	0.49360180	0.55839654	0.47475517	0.62160494	0.5400787
ST_GA13_PATHWAY	0.54165072	0.46529798	0.55893395	0.46219225	0.66803898	0.539222776
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.51775340	0.52103978	0.48484945	0.49299482	0.67827263	0.538982016
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.63270662	0.45562542	0.60118883	0.47577735	0.52955311	0.538970266
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.57311259	0.49570565	0.54865953	0.50514310	0.57162534	0.538849242
PID_IL2_STAT5PATHWAY	0.65108145	0.55049326	0.59899620	0.50578809	0.38716968	0.538705736
PID_CERAMIDE_PATHWAY	0.56053729	0.51145151	0.60039315	0.46891386	0.55062749	0.53838466
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.65192935	0.53483988	0.59367949	0.53581804	0.37459443	0.538172238
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.65630685	0.53865739	0.61488698	0.52723400	0.35004081	0.537425206
PID_ERBB1_INTERNALIZATION_PATHWAY	0.64777067	0.47191679	0.59249338	0.52423380	0.44816855	0.536916638
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.56531344	0.47838695	0.58279903	0.47628719	0.58041526	0.536640374
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.56252888	0.60781727	0.58289096	0.50113746	0.42780329	0.536435572
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.53795950	0.42738095	0.60052539	0.55634049	0.55883073	0.536207412
PID_IGF1_PATHWAY	0.66238947	0.46833976	0.61323467	0.54817024	0.38668503	0.535763834
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.48179024	0.53272861	0.55141253	0.47295023	0.63872564	0.53552145
BIOCARTA_STRESS_PATHWAY	0.52260666	0.47709536	0.56765393	0.47238209	0.63713907	0.535375422
BIOCARTA_LONGEVITY_PATHWAY	0.67070032	0.45448336	0.61222828	0.54360270	0.39521988	0.535246908
REACTOME_MRNA_SPLICING	0.49552229	0.53962669	0.47780362	0.48209072	0.68119069	0.535246802
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.66281318	0.45536163	0.60289629	0.53250224	0.42249260	0.535213188
KEGG_ALZHEIMERS_DISEASE	0.44086463	0.63595092	0.55649647	0.49232462	0.54946944	0.535021216
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.65859843	0.48351457	0.60845346	0.51897294	0.40437710	0.5347833
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.58554680	0.47163870	0.55895921	0.52409318	0.53352719	0.534753016
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.59916534	0.48691009	0.63968943	0.53549337	0.41125395	0.534502436
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.49349754	0.52908370	0.50401058	0.51321180	0.63023161	0.534007046
KEGG_ENDOCYTOSIS	0.45808681	0.47044758	0.55658175	0.53107957	0.65182124	0.53360339
PID_TCRJNKPATHWAY	0.52412836	0.46794279	0.57172247	0.46492696	0.63712886	0.533169888
PID_FANCONI_PATHWAY	0.52480177	0.56449365	0.56513908	0.53428665	0.47662994	0.533070218
BIOCARTA_PTEN_PATHWAY	0.68470858	0.47843034	0.61912295	0.50839707	0.37461484	0.533054756
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.68502362	0.49796881	0.62403312	0.49628050	0.36170799	0.533002808
PID_AR_NONGENOMIC_PATHWAY	0.67932923	0.49402396	0.60358848	0.50568627	0.38170595	0.532866778
KEGG_VIRAL_MYOCARDITIS	0.45434514	0.51000540	0.49499716	0.50848456	0.69574533	0.532715518
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.62061317	0.43285333	0.59058203	0.45955065	0.55942251	0.532604338
KEGG_OOCYTE_MEIOSIS	0.47872628	0.44539382	0.56771362	0.47929048	0.69180696	0.532586232
PID_IL1PATHWAY	0.64216091	0.43298280	0.59130666	0.53714253	0.45805530	0.53232964
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.54312518	0.52499967	0.48506879	0.45563912	0.64879094	0.53152474
KEGG_GAP_JUNCTION	0.51452563	0.43485014	0.55700660	0.49184718	0.65934088	0.531514086
PID_RAC1_REG_PATHWAY	0.56118731	0.45577136	0.55118293	0.52034216	0.56758494	0.53121374
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.53830863	0.52825765	0.55922458	0.50749345	0.52276808	0.531210478
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	0.55722362	0.46353666	0.54512589	0.51880019	0.56895725	0.530728722
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.58090496	0.64892724	0.62485427	0.47497896	0.32333435	0.530599956
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.52618834	0.48734497	0.57334665	0.50768537	0.55724416	0.530361898
BIOCARTA_IGF1R_PATHWAY	0.66921198	0.45131122	0.60654519	0.53428649	0.38871544	0.530014064
BIOCARTA_AKT_PATHWAY	0.67087649	0.45701309	0.61070466	0.51917220	0.39223038	0.529999364
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.59919413	0.48755482	0.60132594	0.47448076	0.48717988	0.529947106
REACTOME_INNATE_IMMUNE_SYSTEM	0.60522470	0.55429610	0.58375314	0.53978446	0.36654933	0.529921546
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.65898916	0.54482633	0.62659193	0.47793922	0.34100092	0.529869512
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.55563542	0.46275215	0.54635483	0.52775357	0.55619325	0.529737844
PID_INSULIN_PATHWAY	0.66726845	0.46268435	0.61713023	0.53583923	0.36554433	0.529693318
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.65939492	0.45866987	0.59687123	0.55949567	0.37313029	0.529512396
REACTOME_RNA_POL_I_TRANSCRIPTION	0.53379993	0.45280288	0.54105756	0.47858113	0.64115907	0.529480114
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.53571024	0.53443006	0.46391955	0.48833017	0.62415060	0.529308124
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.52200742	0.52983795	0.49096659	0.49960569	0.60407101	0.529297732
BIOCARTA_NGF_PATHWAY	0.65979893	0.46880745	0.59374992	0.52255813	0.40127028	0.529236942
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.65363410	0.45725579	0.60155957	0.53304456	0.39975513	0.52904983
PID_ERBB1_DOWNSTREAM_PATHWAY	0.69036559	0.44983783	0.62244207	0.46026051	0.42213039	0.529007278
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.50772265	0.39915246	0.56894818	0.47946119	0.68926130	0.528909156
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.66432854	0.52547689	0.61620328	0.47941256	0.35901949	0.528888152
REACTOME_SIGNALING_BY_ERBB2	0.64561266	0.52480575	0.60369372	0.52475917	0.34448526	0.528671312
PID_INTEGRIN_A4B1_PATHWAY	0.53491132	0.50942552	0.50807167	0.49202218	0.59817366	0.52852087
PID_HEDGEHOG_GLIPATHWAY	0.55613410	0.48503569	0.50518197	0.51334919	0.58256300	0.52845279
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.52820537	0.48778487	0.54197394	0.49531084	0.58762371	0.528179746
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.63494209	0.41423231	0.60277022	0.49048131	0.49784716	0.528054618
PID_ER_NONGENOMIC_PATHWAY	0.68275037	0.44032549	0.61682215	0.52822693	0.37059484	0.527743956
BIOCARTA_HER2_PATHWAY	0.64030534	0.48482932	0.58304799	0.54473940	0.38415978	0.527416366
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.51042192	0.51973680	0.48790017	0.50779462	0.61111111	0.527392924
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.53665909	0.53868150	0.48554497	0.49114818	0.58418019	0.527242786
BIOCARTA_TRKA_PATHWAY	0.67010354	0.46775780	0.61508447	0.49217948	0.39022039	0.527069136
