Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.76050118	0.69665114	0.72316194	0.53226390	0.65595923	0.673707478
BIOCARTA_P53HYPOXIA_PATHWAY	0.76795851	0.72354497	0.71725046	0.46613254	0.68815440	0.672608176
KEGG_P53_SIGNALING_PATHWAY	0.76803798	0.70509560	0.71593504	0.51914243	0.65468946	0.672580102
KEGG_APOPTOSIS	0.80391130	0.67534355	0.74986029	0.54729517	0.58183851	0.671649764
BIOCARTA_CHEMICAL_PATHWAY	0.76201327	0.70365363	0.70688095	0.48255079	0.68612729	0.668245186
PID_P75NTRPATHWAY	0.81418562	0.68237571	0.72027634	0.46739650	0.65649985	0.668146804
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.75655986	0.70004111	0.71429698	0.48263670	0.68430093	0.667567116
BIOCARTA_CTCF_PATHWAY	0.80635234	0.70486906	0.73770821	0.50098075	0.58577384	0.66713684
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.79490547	0.67581884	0.73542690	0.51566529	0.61189207	0.666741714
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.76507467	0.69685425	0.71992683	0.53754032	0.61226840	0.666332894
KEGG_PANCREATIC_CANCER	0.79520811	0.74248414	0.73888250	0.53583549	0.51511395	0.665504838
KEGG_MELANOMA	0.82220252	0.74277207	0.75075774	0.46467801	0.54696312	0.665474692
KEGG_BLADDER_CANCER	0.77073688	0.69674043	0.71619819	0.47233221	0.66713100	0.664627742
BIOCARTA_TID_PATHWAY	0.76742370	0.70227832	0.72933666	0.51704599	0.60524201	0.664265336
ST_FAS_SIGNALING_PATHWAY	0.77927136	0.70697620	0.71206790	0.47083699	0.64241528	0.662313546
KEGG_WNT_SIGNALING_PATHWAY	0.73554088	0.69703523	0.72797929	0.51592433	0.63070791	0.661437528
BIOCARTA_RB_PATHWAY	0.76830453	0.68800612	0.72227905	0.48952291	0.63210280	0.660043082
KEGG_COLORECTAL_CANCER	0.79512535	0.73727815	0.70761126	0.51296431	0.53877396	0.658350606
PID_HDAC_CLASSIII_PATHWAY	0.76846909	0.70639869	0.72506190	0.47723468	0.61379819	0.65819251
BIOCARTA_P53_PATHWAY	0.76172199	0.71123797	0.72399553	0.46196850	0.63058605	0.657902008
BIOCARTA_PML_PATHWAY	0.76428874	0.70607528	0.72638672	0.47281814	0.60900893	0.655715562
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.76993367	0.70766058	0.72528795	0.47612497	0.59870367	0.655542168
PID_HIF1APATHWAY	0.76830184	0.70143406	0.72426399	0.46086824	0.62263488	0.655500602
SA_G1_AND_S_PHASES	0.76728714	0.69518455	0.71719185	0.47726204	0.61883999	0.655153114
REACTOME_CELL_CYCLE_CHECKPOINTS	0.75465656	0.71858843	0.71578898	0.48834791	0.59671534	0.654819444
BIOCARTA_TEL_PATHWAY	0.76879140	0.71415938	0.72361797	0.46561653	0.60119657	0.65467637
REACTOME_SIGNALING_BY_NOTCH	0.75963420	0.66548412	0.72977542	0.51645054	0.59353792	0.65297644
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.81633524	0.68698218	0.71180634	0.49468279	0.53597445	0.6491562
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.76929541	0.70703401	0.71494073	0.48113723	0.57257250	0.648995976
KEGG_PROSTATE_CANCER	0.82085775	0.69701098	0.72629884	0.53367036	0.46680730	0.648929046
PID_LKB1_PATHWAY	0.76525388	0.70303844	0.72306182	0.45863009	0.58513355	0.647023556
PID_AP1_PATHWAY	0.76674445	0.70075303	0.72511035	0.52513336	0.51517928	0.646584094
BIOCARTA_RNA_PATHWAY	0.76673164	0.70224678	0.72010459	0.46933710	0.57343490	0.646371002
KEGG_ENDOMETRIAL_CANCER	0.77466313	0.72241692	0.69945787	0.48316007	0.54885481	0.64571056
REACTOME_APOPTOSIS	0.78224434	0.67964904	0.73179044	0.47033204	0.54090604	0.64098438
REACTOME_CELL_CYCLE	0.71665144	0.67671095	0.69303697	0.51004333	0.60396771	0.64008208
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.77380027	0.67259580	0.72974683	0.54245270	0.47603038	0.638925196
ST_JNK_MAPK_PATHWAY	0.79073606	0.69905526	0.75519163	0.47035223	0.46939630	0.636946296
KEGG_BASAL_CELL_CARCINOMA	0.76102929	0.69973112	0.72350734	0.49980383	0.47550582	0.63191548
REACTOME_IMMUNE_SYSTEM	0.63800536	0.62838348	0.64188359	0.56385404	0.65959114	0.626343522
KEGG_HUNTINGTONS_DISEASE	0.77298005	0.51905714	0.73330458	0.46572038	0.62581671	0.623375772
PID_REG_GR_PATHWAY	0.76556082	0.64840872	0.72895916	0.46198051	0.47443941	0.615869724
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.76026106	0.52195162	0.73212379	0.46068267	0.57652466	0.61030876
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.68238024	0.46240169	0.64017223	0.52058917	0.68942372	0.59899341
BIOCARTA_RAC1_PATHWAY	0.67008918	0.61625939	0.60177500	0.47779482	0.62209375	0.597602428
PID_TRAIL_PATHWAY	0.69792759	0.48250286	0.62289386	0.51466909	0.64047319	0.591693318
PID_AVB3_OPN_PATHWAY	0.67270351	0.48908837	0.61371278	0.46939921	0.71165722	0.591312218
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.66676714	0.44644268	0.63683805	0.50021617	0.68770893	0.587594594
KEGG_FOCAL_ADHESION	0.64152482	0.60563946	0.62468003	0.51883637	0.54276306	0.586688748
BIOCARTA_GLEEVEC_PATHWAY	0.69023002	0.48123874	0.62900539	0.49732101	0.63258191	0.586075414
PID_P53DOWNSTREAMPATHWAY	0.75445362	0.67586328	0.75418082	0.43010427	0.31289531	0.58549946
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.61249389	0.58390348	0.61001609	0.50798710	0.61162348	0.585204808
ST_INTERLEUKIN_4_PATHWAY	0.67460414	0.48423270	0.60811772	0.51851951	0.63986886	0.585068586
SA_PTEN_PATHWAY	0.68305588	0.48292648	0.59493379	0.47371898	0.68396943	0.583720912
BIOCARTA_EGF_PATHWAY	0.70803935	0.48894402	0.60263799	0.48700942	0.62580491	0.582487138
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.70002450	0.40313542	0.62176613	0.47673539	0.70244892	0.580822072
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.70475747	0.44975648	0.61891479	0.48940656	0.63790686	0.580148432
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.65903689	0.50219533	0.60084313	0.50704851	0.62898638	0.579622048
BIOCARTA_ACH_PATHWAY	0.66390357	0.44664837	0.60448483	0.49030988	0.69103821	0.579276972
PID_VEGFR1_2_PATHWAY	0.65432084	0.47542416	0.60346436	0.49255839	0.66925072	0.579003694
REACTOME_IL_2_SIGNALING	0.65412364	0.45450359	0.59457167	0.50909143	0.67992055	0.578442176
REACTOME_NEURONAL_SYSTEM	0.60312605	0.47946293	0.65764507	0.60525389	0.54296120	0.577689828
BIOCARTA_CXCR4_PATHWAY	0.65400228	0.46602357	0.57702981	0.50557309	0.68449430	0.57742461
BIOCARTA_NKCELLS_PATHWAY	0.66172768	0.44102283	0.59181333	0.49984764	0.68802922	0.57648814
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.66251422	0.59738609	0.58882450	0.51607655	0.51754172	0.576468616
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.65954816	0.44297018	0.58629161	0.51271012	0.67916815	0.576137644
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.66845512	0.44755584	0.58866896	0.49754320	0.67741967	0.575928558
PID_LYMPHANGIOGENESIS_PATHWAY	0.69320379	0.48828317	0.61309481	0.49139380	0.59170394	0.575535902
PID_PI3KPLCTRKPATHWAY	0.67304621	0.44324094	0.58885620	0.48916007	0.68193297	0.575247278
SIG_CHEMOTAXIS	0.68376140	0.49855819	0.58315003	0.48427762	0.62351040	0.574651528
BIOCARTA_PAR1_PATHWAY	0.63221615	0.44013524	0.58784769	0.47007669	0.73578458	0.57321207
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.66142535	0.44878636	0.60611460	0.55163189	0.59796055	0.57318375
PID_FCER1PATHWAY	0.70839677	0.47232540	0.60611442	0.52578956	0.55273046	0.573071322
PID_THROMBIN_PAR1_PATHWAY	0.65663466	0.43455233	0.58051874	0.51350765	0.67972139	0.572986954
BIOCARTA_FCER1_PATHWAY	0.68723149	0.47990942	0.61163523	0.49487066	0.59067370	0.5728641
KEGG_INSULIN_SIGNALING_PATHWAY	0.65927238	0.54555363	0.60278449	0.50754827	0.54909700	0.572851154
KEGG_CALCIUM_SIGNALING_PATHWAY	0.57114255	0.64534826	0.59628823	0.51738863	0.53199049	0.572431632
REACTOME_PI_METABOLISM	0.64630374	0.47125194	0.59453651	0.48571552	0.65938637	0.571438816
KEGG_PATHWAYS_IN_CANCER	0.72132668	0.51893385	0.72264429	0.47584520	0.41338410	0.570426824
REACTOME_SIGNALING_BY_PDGF	0.66057871	0.62206169	0.61388896	0.51347505	0.43649799	0.56930048
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.66435163	0.44556142	0.57434703	0.48605670	0.67516495	0.569096346
BIOCARTA_MET_PATHWAY	0.65546464	0.39147862	0.57367175	0.54355182	0.67889441	0.568612248
PID_NEPHRIN_NEPH1_PATHWAY	0.67864933	0.47271696	0.60797546	0.47919150	0.60387545	0.56848174
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.62713021	0.51992898	0.58724652	0.46875078	0.63780844	0.568172986
REACTOME_TIE2_SIGNALING	0.65958384	0.48795731	0.59312652	0.52655376	0.57187064	0.567818414
PID_CXCR4_PATHWAY	0.61650669	0.65486288	0.60773542	0.44901589	0.50997103	0.567618382
BIOCARTA_PDGF_PATHWAY	0.70184449	0.42936738	0.59620859	0.48747082	0.62128371	0.567234998
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.44418059	0.62704161	0.64489540	0.56615984	0.54838566	0.56613262
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.66571605	0.46837124	0.66324276	0.55188782	0.48091361	0.566026296
BIOCARTA_CTLA4_PATHWAY	0.65653464	0.51550194	0.58802370	0.49515651	0.57490322	0.566024002
BIOCARTA_IL7_PATHWAY	0.65493512	0.42968940	0.59009115	0.50853041	0.64283509	0.565216234
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.66389819	0.59868866	0.58720449	0.54168995	0.43354205	0.565004668
KEGG_ACUTE_MYELOID_LEUKEMIA	0.69046085	0.53957629	0.61788796	0.50341678	0.47174599	0.564617574
BIOCARTA_HCMV_PATHWAY	0.68408362	0.41410245	0.62544450	0.48780949	0.60975338	0.564238688
PID_CDC42_PATHWAY	0.69283691	0.46740752	0.65438467	0.49229058	0.51395128	0.564174192
SIG_CD40PATHWAYMAP	0.67978557	0.44926474	0.59705308	0.52970991	0.56341553	0.563845766
KEGG_ERBB_SIGNALING_PATHWAY	0.63549038	0.50630393	0.59602430	0.48722211	0.59418273	0.56384469
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.67308629	0.44048800	0.58542041	0.49411254	0.62603234	0.563827916
REACTOME_DNA_REPLICATION	0.48042624	0.59519254	0.56977040	0.48945232	0.68369297	0.563706894
PID_ERBB1_INTERNALIZATION_PATHWAY	0.66432731	0.43963404	0.58606157	0.50932105	0.61869407	0.563607608
PID_HEDGEHOG_2PATHWAY	0.68122002	0.39776681	0.60770812	0.50734199	0.62346454	0.563500296
PID_FASPATHWAY	0.69809791	0.44252844	0.62098476	0.50112263	0.55176490	0.562899728
KEGG_OLFACTORY_TRANSDUCTION	0.60574046	0.50706677	0.61036127	0.52970863	0.56038271	0.562651968
PID_MET_PATHWAY	0.68941286	0.45872867	0.65651539	0.46892810	0.53595677	0.561908358
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.53947848	0.54306602	0.59024537	0.50872762	0.62740411	0.56178432
SA_TRKA_RECEPTOR	0.65888443	0.48514032	0.59885600	0.48462976	0.57991234	0.56148457
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.72757217	0.41831984	0.61491547	0.51435153	0.53125786	0.561283374
PID_FGF_PATHWAY	0.70555928	0.42640518	0.62814839	0.47489679	0.56850585	0.560703098
PID_PDGFRBPATHWAY	0.63987785	0.59517163	0.61503249	0.50903910	0.44299003	0.56042222
PID_IL2_STAT5PATHWAY	0.65545693	0.51711157	0.58635419	0.50038394	0.54066273	0.559993872
BIOCARTA_TRKA_PATHWAY	0.67573321	0.45059547	0.61618761	0.48915189	0.56736901	0.559807438
REACTOME_SIGNALING_BY_GPCR	0.67709101	0.47978159	0.65877433	0.53354811	0.44757583	0.559354174
BIOCARTA_BAD_PATHWAY	0.67740848	0.46087120	0.60343674	0.50936613	0.54519686	0.559255882
BIOCARTA_VEGF_PATHWAY	0.66329255	0.51668731	0.57861244	0.49124685	0.54620981	0.559209792
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.66167076	0.46035151	0.59821555	0.48260943	0.59195112	0.558959674
BIOCARTA_LONGEVITY_PATHWAY	0.67487647	0.45133496	0.60411356	0.49883068	0.56532829	0.558896792
PID_IL2_1PATHWAY	0.65596524	0.41096062	0.57367160	0.48034261	0.67284707	0.558757428
PID_INSULIN_PATHWAY	0.67937506	0.49927751	0.59546437	0.49535170	0.52305912	0.558505552
PID_IGF1_PATHWAY	0.66776910	0.46072514	0.59874381	0.51690087	0.54721888	0.55827156
BIOCARTA_IGF1R_PATHWAY	0.66719963	0.45994370	0.60145263	0.50895934	0.55023377	0.557557814
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.61254338	0.64360877	0.61642456	0.46389586	0.45031433	0.55735738
PID_IL1PATHWAY	0.64790518	0.43335340	0.58132551	0.50767592	0.61392338	0.556836678
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.66888035	0.47107724	0.59913573	0.51963429	0.52500686	0.556746894
BIOCARTA_RACCYCD_PATHWAY	0.67243601	0.44894937	0.61298147	0.51292160	0.53614514	0.556686718
ST_ADRENERGIC	0.66710647	0.42488562	0.60150473	0.48448530	0.60439009	0.556474442
PID_EPHRINBREVPATHWAY	0.66727649	0.42061814	0.58279920	0.50414904	0.60705868	0.55638031
REACTOME_HEMOSTASIS	0.74753212	0.52352724	0.70583498	0.47680407	0.32777538	0.556294758
REACTOME_NEPHRIN_INTERACTIONS	0.64035139	0.50596527	0.58471643	0.49130255	0.55726936	0.555921
REACTOME_GPCR_LIGAND_BINDING	0.60035977	0.46975065	0.59753724	0.50936053	0.60144885	0.555691408
PID_NFKAPPABATYPICALPATHWAY	0.65920018	0.46312076	0.59343495	0.48329847	0.57892781	0.555596434
REACTOME_MITOTIC_M_M_G1_PHASES	0.54327695	0.47680040	0.55366158	0.51931534	0.68479571	0.555569996
REACTOME_CELL_CYCLE_MITOTIC	0.47414425	0.59667129	0.60907852	0.48613793	0.61062920	0.555332238
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.65695976	0.46951670	0.59212744	0.49638047	0.56028876	0.555054626
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.63895432	0.52282824	0.59924523	0.52833285	0.48333866	0.55453986
BIOCARTA_ERK5_PATHWAY	0.68220041	0.44448250	0.59437704	0.50093688	0.55023408	0.554446182
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.65661911	0.46115033	0.58934125	0.51126402	0.55024433	0.553723808
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.67384155	0.44268897	0.59821045	0.51066364	0.54170184	0.55342129
BIOCARTA_AKT_PATHWAY	0.67596660	0.44612494	0.61288896	0.48190118	0.55021676	0.553419688
BIOCARTA_GCR_PATHWAY	0.67570124	0.44533542	0.61036203	0.48526352	0.55023789	0.55338002
BIOCARTA_PTEN_PATHWAY	0.68148235	0.46423763	0.58365697	0.50706930	0.52959792	0.553208834
BIOCARTA_CREB_PATHWAY	0.66464293	0.45762870	0.60741823	0.49576991	0.54017915	0.553127784
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.66696834	0.48935320	0.58269801	0.52204042	0.50345333	0.55290266
BIOCARTA_CDC42RAC_PATHWAY	0.66158284	0.43943344	0.59165985	0.48690667	0.58343005	0.55260257
PID_IL5_PATHWAY	0.65529468	0.43945034	0.59251052	0.49819562	0.57741789	0.55257381
PID_PDGFRAPATHWAY	0.66256679	0.47504999	0.58366964	0.48756950	0.55223678	0.55221854
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.62115205	0.43602012	0.59327139	0.51472872	0.59520751	0.552075958
KEGG_MAPK_SIGNALING_PATHWAY	0.72058023	0.28212109	0.72405298	0.51883197	0.51409152	0.551935558
BIOCARTA_NFAT_PATHWAY	0.65811105	0.44934203	0.59448655	0.54197841	0.51553026	0.55188966
ST_INTEGRIN_SIGNALING_PATHWAY	0.69567600	0.45285764	0.59285818	0.48833833	0.52955050	0.55185613
PID_ERBB4_PATHWAY	0.66066338	0.48801726	0.58551094	0.52143906	0.50346202	0.551818532
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.59329463	0.45545630	0.62715755	0.46720269	0.61234733	0.5510917
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.66750466	0.45331617	0.62084374	0.45935190	0.55323820	0.550850934
REACTOME_METABOLISM_OF_PROTEINS	0.63280899	0.44609469	0.61620816	0.51365326	0.54515247	0.550783514
BIOCARTA_IL2RB_PATHWAY	0.66923237	0.46204415	0.59684141	0.49353467	0.53214249	0.550759018
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.61621727	0.54705827	0.55947401	0.46753528	0.56313803	0.550684572
PID_EPHA2_FWDPATHWAY	0.65679700	0.43316426	0.57645388	0.51387497	0.57186895	0.550431812
BIOCARTA_TFF_PATHWAY	0.67527747	0.43494855	0.59503875	0.50103038	0.54518881	0.550296792
BIOCARTA_IGF1MTOR_PATHWAY	0.68103696	0.44381544	0.59520075	0.49820230	0.53212675	0.55007644
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.57678869	0.45633998	0.58136408	0.52047844	0.61491319	0.549976876
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.65396468	0.40617014	0.56824558	0.54074331	0.58049055	0.549922852
REACTOME_PHOSPHOLIPID_METABOLISM	0.64877609	0.45325989	0.62597263	0.48231615	0.53922311	0.549909574
PID_VEGFR1_PATHWAY	0.67230903	0.46232584	0.59213219	0.48651902	0.53615024	0.549887264
BIOCARTA_RAS_PATHWAY	0.67332067	0.42127259	0.60852439	0.49102389	0.55325979	0.549480266
KEGG_DILATED_CARDIOMYOPATHY	0.61584582	0.55406615	0.55962282	0.50479685	0.51240535	0.549347398
BIOCARTA_IGF1_PATHWAY	0.66263581	0.42498828	0.58162810	0.51995945	0.55726654	0.549295636
BIOCARTA_P38MAPK_PATHWAY	0.55951630	0.52400535	0.56680280	0.47513072	0.62069079	0.549229192
BIOCARTA_HDAC_PATHWAY	0.67287328	0.44507703	0.59689635	0.49131334	0.53767892	0.548767784
PID_AR_NONGENOMIC_PATHWAY	0.68123449	0.40899822	0.59761351	0.51781436	0.53765879	0.548663874
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.60938249	0.49623197	0.61802986	0.51548130	0.50334901	0.548494926
PID_IL6_7PATHWAY	0.66015176	0.43327280	0.60765563	0.48054235	0.55901462	0.548127432
PID_ER_NONGENOMIC_PATHWAY	0.68532307	0.42897482	0.60040883	0.49938650	0.52608389	0.548035422
BIOCARTA_EIF4_PATHWAY	0.68743398	0.46531728	0.58380082	0.48125328	0.52055653	0.547672378
KEGG_VEGF_SIGNALING_PATHWAY	0.65846274	0.47262014	0.60475757	0.50253805	0.49844845	0.54736539
BIOCARTA_CERAMIDE_PATHWAY	0.57839414	0.48231465	0.57904529	0.46935302	0.62642716	0.547106852
PID_FAK_PATHWAY	0.67084799	0.42163209	0.58319386	0.53011929	0.52968206	0.547095058
PID_IL3_PATHWAY	0.65100185	0.44693966	0.59062781	0.49444420	0.55222587	0.547047878
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.67243747	0.46930755	0.58766725	0.47780385	0.52658270	0.546759764
BIOCARTA_HER2_PATHWAY	0.64590040	0.45632401	0.57968760	0.51882834	0.53264555	0.54667718
BIOCARTA_NGF_PATHWAY	0.66673043	0.43208266	0.56974351	0.49167515	0.57287611	0.546621572
PID_IFNGPATHWAY	0.67921629	0.46928352	0.62707003	0.48669685	0.47003540	0.546460418
REACTOME_AXON_GUIDANCE	0.61007930	0.45718176	0.64382357	0.44836626	0.56877674	0.545645526
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.68385029	0.45648666	0.60932690	0.50411515	0.47346430	0.54544866
PID_EPHBFWDPATHWAY	0.65375140	0.44667585	0.58131894	0.50982565	0.53563336	0.54544104
PID_RET_PATHWAY	0.65935175	0.41228551	0.58806853	0.51963786	0.54770148	0.545409026
REACTOME_POTASSIUM_CHANNELS	0.56504264	0.53061291	0.58364610	0.56998139	0.47698210	0.545253028
PID_BCR_5PATHWAY	0.69243141	0.41816064	0.61821657	0.50086600	0.49594121	0.545123166
KEGG_MTOR_SIGNALING_PATHWAY	0.66331221	0.44490254	0.60595802	0.50157617	0.50948144	0.545046076
BIOCARTA_MTOR_PATHWAY	0.68914179	0.44234895	0.58849876	0.47797137	0.52508330	0.544608834
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.66214071	0.42014285	0.59082598	0.52180221	0.52709156	0.544400662
ST_B_CELL_ANTIGEN_RECEPTOR	0.66556934	0.44763901	0.61125158	0.51771545	0.47975252	0.54438558
BIOCARTA_TCR_PATHWAY	0.69152728	0.40981052	0.61284815	0.52291110	0.48461096	0.544341602
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.57439251	0.53413165	0.54663332	0.49259748	0.57378079	0.54430715
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.66799630	0.43520182	0.58946002	0.50107189	0.52557992	0.54386199
REACTOME_INNATE_IMMUNE_SYSTEM	0.60421149	0.53096925	0.60042841	0.52600098	0.45514124	0.543350274
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.66252092	0.45022314	0.58120237	0.50075497	0.52156485	0.54325325
PID_RAC1_PATHWAY	0.60136077	0.45732900	0.59622847	0.49595898	0.56524756	0.543224956
PID_AVB3_INTEGRIN_PATHWAY	0.63707523	0.42519705	0.59647721	0.49053603	0.56621677	0.543100458
PID_TRKRPATHWAY	0.66902209	0.47674546	0.56826150	0.50119886	0.49992404	0.54303039
REACTOME_SIGNALING_BY_ERBB2	0.66152200	0.46988843	0.57862611	0.49063610	0.51440866	0.54301626
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.67063918	0.41936896	0.59780634	0.48113385	0.54518796	0.542827258
PID_IL2_PI3KPATHWAY	0.68018687	0.42222390	0.60308619	0.48481677	0.52358624	0.542779994
PID_NECTIN_PATHWAY	0.67679722	0.39645818	0.60808465	0.48115617	0.55123487	0.542746218
REACTOME_SIGNALING_BY_ERBB4	0.66426802	0.50826707	0.60578903	0.50128379	0.43405030	0.542731642
REACTOME_SIGNALING_BY_ILS	0.49576614	0.48025037	0.60784811	0.48676439	0.64234906	0.542595614
PID_GMCSF_PATHWAY	0.65706725	0.43041715	0.59155435	0.49987280	0.53210612	0.542203534
PID_KITPATHWAY	0.67261073	0.41722356	0.60486114	0.53502930	0.47931387	0.54180772
PID_NETRIN_PATHWAY	0.64834788	0.44896109	0.58581636	0.48184313	0.54367824	0.54172934
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.66549658	0.45415231	0.61818397	0.47497569	0.49464256	0.541490222
PID_REELINPATHWAY	0.65456180	0.44387407	0.59222491	0.50009206	0.51650085	0.541450738
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.71011507	0.44023969	0.63948846	0.45748459	0.45890693	0.541246948
REACTOME_CD28_CO_STIMULATION	0.67037821	0.42223831	0.59959320	0.48239807	0.53059850	0.541041258
SIG_BCR_SIGNALING_PATHWAY	0.66725149	0.42690176	0.60008665	0.50807468	0.50246687	0.54095629
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.66868490	0.43706819	0.60697513	0.48883834	0.50291544	0.5408964
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.65651136	0.46344785	0.60082934	0.48605426	0.49738833	0.540846228
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.47487556	0.60396954	0.57841548	0.47475117	0.57114913	0.540632176
BIOCARTA_INSULIN_PATHWAY	0.66282251	0.41908515	0.58026334	0.48522344	0.55526750	0.540532388
REACTOME_PI3K_AKT_ACTIVATION	0.67349004	0.40360434	0.60399845	0.51870835	0.50244680	0.540449596
REACTOME_L1CAM_INTERACTIONS	0.57901177	0.55091293	0.58114799	0.53860769	0.45232573	0.540401222
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.58805107	0.47392755	0.56202130	0.50192373	0.57393194	0.539971118
PID_ERBB2ERBB3PATHWAY	0.66067749	0.44424408	0.59933778	0.50074063	0.49389586	0.539779168
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.66786073	0.41145260	0.60227439	0.50657410	0.50799364	0.539231092
