Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_SIGNALING_BY_GPCR	0.99399133	0.93329850	0.92223964	0.85612981	0.87752525	0.916636906
KEGG_CALCIUM_SIGNALING_PATHWAY	0.99410103	0.94723093	0.91587307	0.85693595	0.86868687	0.91656557
KEGG_DILATED_CARDIOMYOPATHY	0.99399133	0.92964124	0.91172523	0.87314540	0.87373737	0.916448114
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.99399133	0.93747823	0.91936607	0.84529402	0.88383838	0.915993606
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.99399805	0.95019157	0.92223964	0.86223533	0.84974747	0.915682412
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.99420625	0.92929293	0.90223420	0.86352953	0.88888889	0.91563036
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.99122206	0.92981540	0.90819550	0.85577773	0.88510101	0.91402234
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.99473906	0.94670846	0.92611459	0.86480038	0.83585859	0.913644216
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.99345628	0.91623128	0.91220328	0.87258037	0.86994949	0.91288414
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.99314734	0.89742250	0.89359108	0.85809902	0.92045455	0.912542898
REACTOME_SIGNALLING_BY_NGF	0.99463384	0.94792755	0.93316789	0.87564588	0.81060606	0.912396244
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.99442116	0.94444444	0.92724660	0.88409019	0.81060606	0.91216169
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.99409879	0.93834901	0.91823406	0.85648553	0.84848485	0.911130448
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.99282721	0.92528736	0.91323743	0.87088190	0.85227273	0.910901326
REACTOME_INNATE_IMMUNE_SYSTEM	0.99357046	0.89150122	0.91213863	0.85548514	0.90025253	0.910589596
KEGG_ACUTE_MYELOID_LEUKEMIA	0.99208844	0.87809126	0.91074538	0.85775422	0.91287879	0.910311618
KEGG_ERBB_SIGNALING_PATHWAY	0.99398685	0.93434343	0.89563741	0.82610116	0.90025253	0.910064276
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.99155787	0.86816440	0.91218217	0.86268406	0.91540404	0.909998508
BIOCARTA_PPARA_PATHWAY	0.99124669	0.89010798	0.90047022	0.85238685	0.91540404	0.909923156
PID_REG_GR_PATHWAY	0.99314063	0.88470916	0.90417102	0.87099602	0.89520202	0.90964377
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.99355926	0.91901776	0.91536226	0.88313986	0.83712121	0.90964007
PID_SHP2_PATHWAY	0.99111908	0.92981540	0.90386625	0.84421042	0.86994949	0.907792128
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.99219142	0.93678161	0.92750784	0.85767410	0.82449495	0.907729984
KEGG_MELANOGENESIS	0.99421296	0.93800070	0.91061477	0.86109533	0.83333333	0.907451418
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.99228768	0.89811912	0.88928250	0.83558915	0.92171717	0.907399124
PID_TGFBRPATHWAY	0.99368463	0.90682689	0.87496042	0.82929657	0.93055556	0.907064814
PID_P73PATHWAY	0.99442340	0.91361895	0.94923372	0.90756820	0.77020202	0.907009258
SIG_CHEMOTAXIS	0.99185337	0.89951237	0.91440265	0.84350298	0.88510101	0.906874476
KEGG_P53_SIGNALING_PATHWAY	0.99133400	0.91936607	0.93939394	0.88840691	0.79419192	0.906538568
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.99283392	0.92163009	0.91196447	0.85432251	0.85101010	0.906352218
KEGG_TIGHT_JUNCTION	0.99400029	0.93329850	0.90190700	0.85232250	0.84974747	0.906255152
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.99334883	0.87948450	0.95236851	0.88094670	0.82070707	0.905371122
REACTOME_MITOTIC_G1_G1_S_PHASES	0.99315630	0.93678161	0.94766632	0.89265491	0.75378788	0.904809404
KEGG_ECM_RECEPTOR_INTERACTION	0.99355926	0.91623128	0.91675374	0.85109630	0.84595960	0.904720036
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.99292571	0.91849530	0.90277778	0.83988021	0.86868687	0.904553174
KEGG_INSULIN_SIGNALING_PATHWAY	0.99399581	0.92197840	0.92289140	0.86328307	0.81944444	0.904318624
REACTOME_SIGNALING_BY_ERBB2	0.99271527	0.93869732	0.91261755	0.85343216	0.82323232	0.904138924
PID_AVB3_INTEGRIN_PATHWAY	0.99132952	0.93399512	0.90761103	0.83416982	0.85353535	0.904128168
KEGG_OOCYTE_MEIOSIS	0.99368239	0.94688262	0.96207767	0.90025131	0.71590909	0.903760616
KEGG_PYRIMIDINE_METABOLISM	0.99388835	0.89724835	0.94636015	0.87379686	0.80555556	0.903369854
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.99314063	0.93730408	0.91649251	0.87024815	0.79924242	0.903285558
REACTOME_CELL_JUNCTION_ORGANIZATION	0.99046090	0.89063044	0.89834715	0.85596878	0.87878788	0.90283903
REACTOME_PHOSPHOLIPID_METABOLISM	0.99379209	0.92680550	0.91144201	0.83859509	0.84343434	0.902813806
REACTOME_NEURONAL_SYSTEM	0.99314510	0.93695576	0.92102055	0.87994488	0.78156566	0.90252639
PID_CMYB_PATHWAY	0.99463384	0.88337573	0.92664058	0.88046207	0.82702020	0.902426484
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.99260782	0.94322536	0.91815666	0.85189515	0.80555556	0.90228811
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.99378089	0.91797283	0.90822013	0.86279138	0.82828283	0.902209612
REACTOME_GPCR_LIGAND_BINDING	0.99431370	0.92476489	0.91109370	0.85253310	0.82828283	0.902197644
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.99207277	0.90717520	0.90038314	0.82391463	0.88510101	0.90172935
REACTOME_SIGNALING_BY_SCF_KIT	0.98912216	0.93155695	0.91566527	0.84127938	0.83080808	0.901686368
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.99399805	0.92668060	0.90822013	0.83394886	0.84469697	0.901508922
REACTOME_TOLL_RECEPTOR_CASCADES	0.99315406	0.87060258	0.90461367	0.83805604	0.90025253	0.901335776
REACTOME_SIGNALING_BY_NOTCH	0.99431370	0.93190526	0.91849530	0.84856862	0.81186869	0.901030314
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.99409879	0.90125392	0.91279171	0.85213779	0.84469697	0.900995836
REACTOME_CELL_CYCLE_MITOTIC	0.99294810	0.92580982	0.95518314	0.90560897	0.72474747	0.9008595
PID_SMAD2_3NUCLEARPATHWAY	0.99389507	0.92006270	0.91980146	0.85282942	0.81691919	0.900701568
KEGG_GAP_JUNCTION	0.99324808	0.91013584	0.92502480	0.83591200	0.83838384	0.900540912
ST_INTEGRIN_SIGNALING_PATHWAY	0.99228992	0.93347266	0.88488332	0.81929849	0.87121212	0.900231302
REACTOME_G1_PHASE	0.99009823	0.86293974	0.94688262	0.85235650	0.84848485	0.900152388
PID_P53DOWNSTREAMPATHWAY	0.99431818	0.94479276	0.93721700	0.90830795	0.71590909	0.900108996
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.99399357	0.92093347	0.90961074	0.84379613	0.83207071	0.900080924
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.99368239	0.90578196	0.90948276	0.84924242	0.84217172	0.90007225
KEGG_MELANOMA	0.99155115	0.93712992	0.90425810	0.80221202	0.86489899	0.900010036
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.99431594	0.91936607	0.93382757	0.89676088	0.75505051	0.899864194
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.99357046	0.88174852	0.90303901	0.85957289	0.86111111	0.899808398
KEGG_WNT_SIGNALING_PATHWAY	0.99337121	0.92424242	0.91809465	0.86801428	0.79292929	0.89933037
KEGG_BLADDER_CANCER	0.99057508	0.94479276	0.92062870	0.84208188	0.79797980	0.899211644
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.99399357	0.91605712	0.91510103	0.84669926	0.82323232	0.89901666
PID_ATF2_PATHWAY	0.99345628	0.91971439	0.91804144	0.87825895	0.78156566	0.898207344
PID_RB_1PATHWAY	0.99082805	0.88140021	0.92698537	0.86466832	0.82702020	0.89818043
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.99410551	0.92552132	0.90970045	0.83521270	0.82575758	0.898059512
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.99441892	0.92598398	0.91618774	0.84932741	0.80429293	0.898042196
REACTOME_MITOTIC_G2_G2_M_PHASES	0.99061985	0.87687217	0.93120864	0.88081495	0.81060606	0.898024334
REACTOME_CELL_CYCLE	0.99316077	0.93155695	0.95667886	0.90655230	0.70075758	0.897741292
REACTOME_PI3K_CASCADE	0.99188919	0.96551724	0.88780042	0.83611448	0.80555556	0.897375378
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.99241305	0.92877046	0.93296470	0.86740368	0.76515152	0.897340682
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.99111460	0.94705677	0.89661285	0.81468975	0.83712121	0.897319036
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.99346076	0.90212470	0.94474922	0.86698608	0.77777778	0.897019708
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.99315182	0.90334378	0.91440990	0.85905934	0.81439394	0.896871756
WNT_SIGNALING	0.99358165	0.92476489	0.90663162	0.87151087	0.78661616	0.896621038
PID_ECADHERIN_STABILIZATION_PATHWAY	0.99367568	0.92807384	0.90321317	0.83897630	0.81691919	0.896171636
KEGG_MTOR_SIGNALING_PATHWAY	0.98096882	0.90160223	0.89361483	0.82040355	0.88383838	0.896085562
REACTOME_SIGNALING_BY_FGFR	0.99250484	0.94200627	0.91087600	0.84148213	0.79292929	0.895959706
BIOCARTA_IL2RB_PATHWAY	0.98478804	0.88679902	0.92776907	0.83173684	0.84848485	0.895915564
ST_ADRENERGIC	0.99357493	0.87495646	0.89938043	0.82439418	0.88636364	0.895733928
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.99059523	0.88296761	0.88553640	0.80253739	0.91540404	0.895408134
KEGG_RENAL_CELL_CARCINOMA	0.99100938	0.89306862	0.87774295	0.82994974	0.88383838	0.895121814
KEGG_AXON_GUIDANCE	0.99410774	0.91849530	0.89912052	0.83365870	0.82954545	0.894985542
KEGG_ENDOCYTOSIS	0.99335106	0.95593870	0.90382271	0.82962073	0.79040404	0.894627448
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.99007137	0.91327064	0.92781261	0.85781371	0.78409091	0.894611848
PID_LYSOPHOSPHOLIPID_PATHWAY	0.99355702	0.91779868	0.90379610	0.84686286	0.81060606	0.894524144
REACTOME_APOPTOSIS	0.99420401	0.94339951	0.93434343	0.86721178	0.73106061	0.894043868
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.99368015	0.89324277	0.92003807	0.85378280	0.80934343	0.894017444
PID_IL4_2PATHWAY	0.99345181	0.90769767	0.90386625	0.85175189	0.81313131	0.893979786
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.99273318	0.90247301	0.89380878	0.84415428	0.83585859	0.893805568
KEGG_ENDOMETRIAL_CANCER	0.99088626	0.90961338	0.86855625	0.82367394	0.87626263	0.893798492
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.99073402	0.95106235	0.90935214	0.83528676	0.78156566	0.893600186
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.99038703	0.88296761	0.88729994	0.85031566	0.85479798	0.893153644
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.99231902	0.96603971	0.90312609	0.83710543	0.76641414	0.893000878
REACTOME_L1CAM_INTERACTIONS	0.99378537	0.87826541	0.92846569	0.84470118	0.81944444	0.892932418
REACTOME_CELL_CELL_COMMUNICATION	0.99324137	0.90438871	0.88680254	0.84368565	0.83585859	0.892795372
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.99019450	0.95576454	0.90119982	0.83721185	0.77651515	0.892177172
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.99410551	0.91379310	0.91788575	0.86068707	0.77398990	0.892092266
KEGG_ADHERENS_JUNCTION	0.99176606	0.93521421	0.87790963	0.83214549	0.82323232	0.892053542
PID_KITPATHWAY	0.98869233	0.92075932	0.89637757	0.83559028	0.81818182	0.891920264
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.99262349	0.84256357	0.90195054	0.84108729	0.88131313	0.891907604
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.99102729	0.93974225	0.91418495	0.84547761	0.76893939	0.891874298
PID_PDGFRBPATHWAY	0.99356822	0.87042842	0.89289446	0.83163000	0.86994949	0.891694118
PID_ENDOTHELINPATHWAY	0.99259662	0.90229885	0.90110945	0.82152479	0.83964646	0.891435234
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.99283840	0.83995124	0.90025428	0.83082508	0.89267677	0.891309154
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.99388611	0.91936607	0.89494079	0.83400073	0.81313131	0.891065002
KEGG_VEGF_SIGNALING_PATHWAY	0.98942215	0.89672588	0.89467955	0.78773553	0.88636364	0.89098535
PID_FAK_PATHWAY	0.98902814	0.92058516	0.87238005	0.79750753	0.87500000	0.890900176
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.99389059	0.86868687	0.95071404	0.88534685	0.75505051	0.890737772
KEGG_GNRH_SIGNALING_PATHWAY	0.99312943	0.89933821	0.91507464	0.84432304	0.80176768	0.8907266
PID_ERBB4_PATHWAY	0.99367120	0.93138279	0.88727795	0.80558250	0.83333333	0.890249554
REACTOME_DNA_REPAIR	0.99071835	0.88349007	0.93464997	0.86814661	0.77398990	0.89019898
PID_PTP1BPATHWAY	0.99197426	0.90055730	0.89284960	0.82252210	0.84217172	0.890014996
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.99292795	0.90525949	0.91065831	0.85152699	0.78787879	0.889650306
REACTOME_HIV_INFECTION	0.99368239	0.91536050	0.93116510	0.86146805	0.74621212	0.889577632
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.98877964	0.94932079	0.90016545	0.78499417	0.82449495	0.889551
PID_ATR_PATHWAY	0.98812818	0.88941135	0.94370780	0.88081278	0.74494949	0.88940192
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.99324584	0.90787182	0.91054968	0.86003424	0.77525253	0.889390822
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.99216903	0.88192268	0.92350226	0.85209062	0.79671717	0.889280352
REACTOME_PLATELET_HOMEOSTASIS	0.99058627	0.86241728	0.88079067	0.84765125	0.86489899	0.889268892
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.99115042	0.85318704	0.89816266	0.82610116	0.87626263	0.888972782
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.98973109	0.89545226	0.87408568	0.82208625	0.86237374	0.888745804
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.98892739	0.84482759	0.88659848	0.81936173	0.90277778	0.888498594
PID_IL2_1PATHWAY	0.98546860	0.86555207	0.91748401	0.83517021	0.83838384	0.888411746
PID_HES_HEYPATHWAY	0.99368687	0.93730408	0.91875653	0.85421037	0.73737374	0.888266318
REACTOME_G1_S_TRANSITION	0.99294586	0.92563567	0.94561999	0.88884033	0.68686869	0.887982108
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.99431818	0.91309648	0.91318356	0.84533921	0.77020202	0.88722789
REACTOME_SIGNALING_BY_PDGF	0.99367344	0.94897248	0.91884361	0.84578280	0.72727273	0.886909012
PID_MYC_REPRESSPATHWAY	0.99389507	0.94723093	0.91351032	0.86265468	0.71717172	0.886892544
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.99431370	0.92668060	0.91132107	0.85592529	0.74494949	0.88663803
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.99431370	0.89272031	0.91244340	0.87220447	0.76136364	0.886609104
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.94819203	0.86241728	0.87321491	0.84908581	0.89898990	0.886379986
REACTOME_OPIOID_SIGNALLING	0.99208172	0.88174852	0.91135493	0.84993565	0.79545455	0.886115074
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.99463384	0.93608499	0.91605712	0.84435384	0.73737374	0.885700706
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.99323689	0.93260188	0.89263323	0.83518235	0.77398990	0.88552885
PID_TRKRPATHWAY	0.98930573	0.89881574	0.90665141	0.85914918	0.77020202	0.884824816
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.99198993	0.87669801	0.88549286	0.81607420	0.85353535	0.88475807
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.98946020	0.89916405	0.88414316	0.83573232	0.81439394	0.884578734
BIOCARTA_CELLCYCLE_PATHWAY	0.98689242	0.85458029	0.93360327	0.85113879	0.79419192	0.884081338
REACTOME_SIGNALING_BY_NOTCH1	0.99259662	0.89568095	0.89602794	0.82796474	0.80808081	0.884070212
REACTOME_MUSCLE_CONTRACTION	0.98624096	0.93504006	0.88788750	0.84216443	0.76893939	0.884054468
REACTOME_S_PHASE	0.99188695	0.92023685	0.94196273	0.88297033	0.68308081	0.884027534
REACTOME_SEMAPHORIN_INTERACTIONS	0.99336673	0.92998955	0.86810899	0.82400568	0.80429293	0.883952776
ST_FAS_SIGNALING_PATHWAY	0.99336897	0.86816440	0.92846569	0.85734070	0.77146465	0.883760882
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.99143698	0.89881574	0.89546325	0.79507576	0.83712121	0.883582588
KEGG_NITROGEN_METABOLISM	0.99028852	0.91936607	0.85594274	0.76207993	0.89015152	0.883565756
KEGG_TYPE_II_DIABETES_MELLITUS	0.98715882	0.83402995	0.86689005	0.80010077	0.92803030	0.883241978
BIOCARTA_HIVNEF_PATHWAY	0.99101610	0.87582724	0.91684082	0.84624362	0.78535354	0.883056264
PID_ALK1PATHWAY	0.97002606	0.87095089	0.87421630	0.76299927	0.93686869	0.883012242
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.98777894	0.94444444	0.87107403	0.81355988	0.79671717	0.882714892
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.98660362	0.86973180	0.92030458	0.84973655	0.78661616	0.882598542
REACTOME_DNA_REPLICATION	0.99242200	0.91239986	0.95310867	0.90241234	0.65151515	0.882371604
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.98871696	0.87495646	0.87021073	0.82194429	0.85479798	0.882125284
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.99125340	0.89132706	0.87680092	0.82419629	0.82575758	0.88186705
KEGG_TYROSINE_METABOLISM	0.98995496	0.94270289	0.89903344	0.81697382	0.76010101	0.881753224
PID_TELOMERASEPATHWAY	0.99389507	0.92354580	0.93939570	0.88672300	0.66414141	0.881540196
BIOCARTA_KERATINOCYTE_PATHWAY	0.99007809	0.86189481	0.88901951	0.80650738	0.85984848	0.881469654
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.99072283	0.83472658	0.88632010	0.82466370	0.86994949	0.88127654
BIOCARTA_G1_PATHWAY	0.98839682	0.86955765	0.92607281	0.85933251	0.76136364	0.880944686
REACTOME_SIGNALING_BY_ERBB4	0.99240633	0.93051202	0.91057123	0.84463141	0.72601010	0.880826218
REACTOME_SIGNALING_BY_ILS	0.99261229	0.86973180	0.90534657	0.81181697	0.82449495	0.880800516
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.98858040	0.93807634	0.90003483	0.78914970	0.78787879	0.880744012
KEGG_PEROXISOME	0.99399581	0.92424242	0.89472309	0.82236310	0.76641414	0.880347712
KEGG_LYSOSOME	0.99378537	0.88819227	0.91078892	0.81676622	0.79166667	0.88023989
PID_MYC_ACTIVPATHWAY	0.99252946	0.88610240	0.92768199	0.86114313	0.73358586	0.880208568
PID_RAC1_PATHWAY	0.98613126	0.81313131	0.91884361	0.83807547	0.84469697	0.880175724
ST_G_ALPHA_I_PATHWAY	0.98995720	0.86363636	0.89885928	0.82220765	0.82575758	0.880083614
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.99145489	0.86694532	0.91044061	0.84091880	0.79040404	0.880032732
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.96870299	0.91379310	0.89319923	0.78581760	0.83838384	0.879979352
REACTOME_MITOTIC_M_M_G1_PHASES	0.99209963	0.91832114	0.95165650	0.89504198	0.64141414	0.879706678
KEGG_PPAR_SIGNALING_PATHWAY	0.99347195	0.90578196	0.89546325	0.82690001	0.77651515	0.879626464
PID_RET_PATHWAY	0.99355479	0.93033786	0.87216338	0.82164105	0.77777778	0.879094972
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.99081686	0.90264716	0.89929467	0.83846032	0.76388889	0.87902158
KEGG_ETHER_LIPID_METABOLISM	0.98343810	0.88192268	0.88066005	0.80551064	0.84217172	0.878740638
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.99399133	0.88697318	0.90578196	0.82364268	0.78282828	0.878643486
REACTOME_SPHINGOLIPID_METABOLISM	0.99051911	0.90404040	0.90290839	0.78998033	0.80555556	0.878600758
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.99136982	0.91187739	0.89489725	0.82139544	0.77020202	0.877948384
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.99368463	0.91205155	0.94618600	0.88749272	0.65025253	0.877933486
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.99325480	0.86590038	0.90769767	0.84170309	0.78030303	0.877771794
KEGG_ALZHEIMERS_DISEASE	0.99081910	0.88470916	0.92296616	0.84420406	0.74494949	0.877529594
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.99282049	0.93765239	0.90203762	0.83979822	0.71464646	0.877391036
PID_BETACATENIN_NUC_PATHWAY	0.99409879	0.89219784	0.89549448	0.83737738	0.76767677	0.877369052
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.99228992	0.91640543	0.90155869	0.81520453	0.76136364	0.877364442
PID_ERBB1_DOWNSTREAM_PATHWAY	0.99388611	0.86746778	0.91740683	0.84580905	0.76136364	0.877186682
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.98976915	0.88105190	0.90086207	0.79965399	0.81439394	0.87714621
PID_FCER1PATHWAY	0.98888262	0.86276559	0.87934949	0.78934902	0.86489899	0.877049142
PID_ARF6_TRAFFICKINGPATHWAY	0.99336450	0.83507489	0.87616236	0.77881910	0.90151515	0.8769872
KEGG_APOPTOSIS	0.99303765	0.88766980	0.88970931	0.80247790	0.81186869	0.87695267
PID_CXCR4_PATHWAY	0.99014749	0.86868687	0.89541971	0.78736281	0.84217172	0.87675772
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.98985645	0.91501219	0.86886102	0.80548878	0.80303030	0.876449748
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.98842369	0.85283873	0.87260536	0.77440253	0.89393939	0.87644194
KEGG_LEISHMANIA_INFECTION	0.99089297	0.80215953	0.87865726	0.81204230	0.89772727	0.876295866
PID_AR_PATHWAY	0.99484428	0.92337165	0.87037741	0.81340021	0.77904040	0.87620679
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.99326599	0.96029258	0.90800244	0.83115556	0.68813131	0.876169576
PID_PS1PATHWAY	0.98882218	0.91205155	0.90256008	0.82986233	0.74494949	0.875649126
PID_RAC1_REG_PATHWAY	0.98742353	0.84848485	0.90917799	0.80984241	0.82323232	0.87563222
