Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_MITOTIC_PROMETAPHASE	0.95787879	0.90736149	0.93390426	0.87584937	0.97057239	0.92911326
KEGG_MAPK_SIGNALING_PATHWAY	0.97742690	0.94842363	0.90262706	0.84345726	0.97272727	0.928932424
REACTOME_SIGNALING_BY_ERBB4	0.96678894	0.94168962	0.91137462	0.85162393	0.97138047	0.928571516
REACTOME_SIGNALING_BY_SCF_KIT	0.97141946	0.94329660	0.91163812	0.84721663	0.96835017	0.928384196
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.97844763	0.92470156	0.90846143	0.84864336	0.97946128	0.927943052
REACTOME_G1_S_TRANSITION	0.97042531	0.93365473	0.92714097	0.87093078	0.93696970	0.927824298
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.95854864	0.95945822	0.90865928	0.84171873	0.97037037	0.927751048
PID_FOXOPATHWAY	0.96821903	0.91602388	0.91826965	0.85116596	0.98437710	0.927611124
REACTOME_METABOLISM_OF_PROTEINS	0.97267411	0.92780839	0.92071350	0.85346698	0.96329966	0.927592528
PID_E2F_PATHWAY	0.96743753	0.91170799	0.93391712	0.85603730	0.96632997	0.927085982
PID_MTOR_4PATHWAY	0.97266348	0.91816651	0.89169960	0.86879254	0.98383838	0.927032102
PID_RB_1PATHWAY	0.97069112	0.90119376	0.91847061	0.87307279	0.97171717	0.92702909
REACTOME_SIGNALING_BY_PDGF	0.96455077	0.94957147	0.89872639	0.84590831	0.97508418	0.926768224
PID_TAP63PATHWAY	0.97030776	0.92894092	0.90036731	0.87142813	0.96262626	0.926734076
KEGG_SMALL_CELL_LUNG_CANCER	0.97233386	0.91383532	0.92143171	0.85637918	0.96902357	0.926600728
PID_MYC_REPRESSPATHWAY	0.97380117	0.94198041	0.90175670	0.85413831	0.96094276	0.92652387
PID_P53REGULATIONPATHWAY	0.96943647	0.89745944	0.91317523	0.86501010	0.98653199	0.926322646
REACTOME_METABOLISM_OF_RNA	0.96695906	0.92096725	0.91150637	0.86547432	0.96531987	0.926045374
PID_SMAD2_3NUCLEARPATHWAY	0.97749601	0.93451178	0.91475626	0.82380605	0.97946128	0.926006276
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.96973950	0.93921028	0.89890206	0.85190365	0.96936027	0.925823152
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0.96680489	0.93763391	0.91651296	0.85698565	0.95084175	0.925755832
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.97021265	0.94126110	0.90614534	0.85021911	0.96060606	0.925688852
PID_FANCONI_PATHWAY	0.96583200	0.90192837	0.93829600	0.85619329	0.96531987	0.925513906
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.97088251	0.93572084	0.90680720	0.84551470	0.96801347	0.925387744
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.96442318	0.95186716	0.90452350	0.84273193	0.96195286	0.925099726
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.96940457	0.92384451	0.92187088	0.85672106	0.95319865	0.925007934
REACTOME_SIGNALING_BY_FGFR	0.96108985	0.95215794	0.90485399	0.84604243	0.96026936	0.924882714
REACTOME_SIGNALING_BY_ERBB2	0.96690058	0.94842363	0.89789196	0.84900389	0.96161616	0.924767244
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.97664009	0.90587695	0.91857708	0.86370474	0.95824916	0.924609604
REACTOME_HIV_LIFE_CYCLE	0.97160553	0.90052036	0.91571313	0.85710645	0.97710438	0.92440997
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.96926635	0.95425467	0.89082126	0.83082207	0.97676768	0.924386406
REACTOME_TOLL_RECEPTOR_CASCADES	0.97510898	0.90211667	0.91361618	0.85631080	0.97407407	0.92424534
PID_ERBB1_DOWNSTREAM_PATHWAY	0.97337586	0.89482706	0.91343874	0.85363785	0.98585859	0.92422762
KEGG_TIGHT_JUNCTION	0.98144604	0.92860422	0.89295325	0.84424902	0.97373737	0.92419798
PID_HES_HEYPATHWAY	0.97287613	0.90745332	0.90447958	0.85987568	0.97575758	0.924088458
PID_BETACATENIN_NUC_PATHWAY	0.97300372	0.92107438	0.90395257	0.83773427	0.98451178	0.924055344
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.97373206	0.90720103	0.91528327	0.85354468	0.96936027	0.923824262
REACTOME_S_PHASE	0.96367889	0.92898684	0.91796223	0.87173755	0.93670034	0.92381317
PID_FOXM1PATHWAY	0.97222754	0.87764004	0.93355292	0.86928671	0.96518519	0.92357848
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.97671451	0.90531068	0.91971494	0.84449106	0.97070707	0.923387652
KEGG_DILATED_CARDIOMYOPATHY	0.97796715	0.94724518	0.89187527	0.84510334	0.95454545	0.923347278
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.96538012	0.91452403	0.89788797	0.87034343	0.96801347	0.923229804
REACTOME_SIGNALING_BY_GPCR	0.97713982	0.94850015	0.90193237	0.84210412	0.94646465	0.923228222
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.97715045	0.90925926	0.90461133	0.83800397	0.98585859	0.92297672
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.96243488	0.94689317	0.89345630	0.82946698	0.98235690	0.922921646
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.97217969	0.91723294	0.89604743	0.84145765	0.98686869	0.92275728
PID_ERA_GENOMIC_PATHWAY	0.97618820	0.94072544	0.90610452	0.83752292	0.95319865	0.922747946
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.97712387	0.94069483	0.89446640	0.84243667	0.95824916	0.922594186
KEGG_INSULIN_SIGNALING_PATHWAY	0.96619883	0.93490970	0.90061484	0.86767655	0.94356902	0.922593788
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.97749601	0.92548209	0.88247739	0.84800549	0.97878788	0.922449772
REACTOME_MRNA_PROCESSING	0.96535885	0.88405265	0.91993852	0.86644289	0.97609428	0.922377438
BIOCARTA_HIVNEF_PATHWAY	0.97271664	0.91325375	0.91701290	0.85190676	0.95656566	0.922291142
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.96992557	0.93670034	0.89516908	0.84175586	0.96734007	0.922178184
PID_ATM_PATHWAY	0.96862839	0.90635139	0.92134387	0.84925111	0.96390572	0.921896096
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.96327485	0.94555611	0.90202686	0.83346387	0.96498316	0.92186097
KEGG_ALZHEIMERS_DISEASE	0.97417331	0.93033364	0.90180061	0.82150484	0.98148148	0.921858776
REACTOME_CELL_CELL_COMMUNICATION	0.97132908	0.91735537	0.89916557	0.84478943	0.97542088	0.921612066
PID_PDGFRBPATHWAY	0.97767677	0.91585552	0.90021959	0.84292099	0.97138047	0.921610668
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.96483254	0.88478217	0.91906017	0.86448485	0.97474747	0.92158144
PID_FAK_PATHWAY	0.97451887	0.92220692	0.89192673	0.82889821	0.99023569	0.921557284
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.97214248	0.92990511	0.89929732	0.83802899	0.96801347	0.921477474
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.97706539	0.89054178	0.90702679	0.85901476	0.97239057	0.921207858
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.97274854	0.94465871	0.88107159	0.83774359	0.96801347	0.92084718
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.97325359	0.91106520	0.90565071	0.85184981	0.96228956	0.920821774
REACTOME_INNATE_IMMUNE_SYSTEM	0.97661350	0.91571778	0.90641860	0.84217372	0.96296296	0.920777312
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.97782562	0.92786961	0.90623628	0.83537824	0.95589226	0.920640402
WNT_SIGNALING	0.98224349	0.93741965	0.89116461	0.83057016	0.96127946	0.920535474
REACTOME_MRNA_SPLICING	0.96223285	0.90131619	0.91497585	0.84954157	0.97441077	0.920495446
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.97979266	0.89964800	0.91941151	0.82474281	0.97878788	0.920476572
PID_IL2_1PATHWAY	0.96289562	0.90665748	0.91418533	0.84682517	0.97138047	0.920388814
REACTOME_MITOTIC_G2_G2_M_PHASES	0.97438596	0.88373125	0.92781970	0.86943263	0.94646465	0.920366838
PID_MYC_ACTIVPATHWAY	0.96969697	0.88155800	0.91967501	0.84868687	0.98208754	0.920340878
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.95645401	0.95371901	0.89877031	0.83912044	0.95346801	0.920306356
BIOCARTA_MAPK_PATHWAY	0.96833599	0.92597184	0.88844971	0.83949270	0.97811448	0.920072944
SIG_CHEMOTAXIS	0.97481127	0.88650138	0.92116820	0.87132246	0.94639731	0.920040124
REACTOME_METABOLISM_OF_MRNA	0.96516746	0.91492195	0.90109794	0.85381197	0.96498316	0.919996496
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.97466241	0.92467095	0.89411506	0.84867754	0.95757576	0.919940344
PID_CMYB_PATHWAY	0.96767677	0.90713193	0.91257636	0.84007111	0.97205387	0.919902008
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.96851675	0.92040098	0.89683794	0.82762588	0.98585859	0.919848028
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.97667730	0.92690542	0.89424682	0.85154002	0.94949495	0.919772902
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.96636895	0.92520661	0.91080369	0.84995183	0.94545455	0.919557126
KEGG_HUNTINGTONS_DISEASE	0.97297182	0.93451178	0.88937198	0.82412294	0.97575758	0.91934722
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.97618820	0.92457912	0.89956083	0.82935656	0.96632997	0.919202936
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.97379585	0.92497704	0.90193902	0.83893085	0.95622896	0.919174344
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.96733652	0.91470768	0.91179915	0.82942604	0.97070707	0.918795292
ST_FAS_SIGNALING_PATHWAY	0.97633705	0.89771962	0.91734739	0.85895882	0.94208754	0.918490084
PID_CXCR4_PATHWAY	0.97584795	0.90292317	0.90386473	0.85176379	0.95750842	0.918381612
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.97889952	0.92422712	0.89390878	0.84150117	0.95252525	0.918212368
REACTOME_MEMBRANE_TRAFFICKING	0.97208400	0.90469850	0.89574001	0.83660917	0.98181818	0.918189972
PID_CASPASE_PATHWAY	0.97533759	0.90218855	0.91223167	0.84717214	0.95353535	0.91809306
PID_AURORA_B_PATHWAY	0.96195109	0.84557698	0.93511798	0.86555089	0.98208754	0.918056896
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.97645933	0.92988981	0.89736495	0.82270707	0.96383838	0.918051908
REACTOME_SIGNALING_BY_NOTCH1	0.97591175	0.90607591	0.89480443	0.83491267	0.97710438	0.917761828
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.97644338	0.87854301	0.90535793	0.85417871	0.97407407	0.91771942
KEGG_WNT_SIGNALING_PATHWAY	0.98001063	0.93047138	0.90058823	0.82439472	0.95185185	0.917463362
REACTOME_SEMAPHORIN_INTERACTIONS	0.97832536	0.91740129	0.88590250	0.82482051	0.98060606	0.917411144
PID_ATF2_PATHWAY	0.97443913	0.90457606	0.91203338	0.83066400	0.96451178	0.91724487
REACTOME_NEURONAL_SYSTEM	0.97729399	0.91917661	0.89494949	0.84589588	0.94882155	0.917227504
BIOCARTA_IL2RB_PATHWAY	0.95833540	0.89877564	0.91462451	0.84412121	0.97003367	0.917178086
KEGG_AXON_GUIDANCE	0.97977140	0.91850321	0.89481774	0.84082362	0.95185185	0.917153564
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.96965444	0.92381390	0.89530083	0.82726030	0.96969697	0.917145288
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.97283360	0.91218243	0.89973650	0.83766551	0.96329966	0.91714354
PID_HDAC_CLASSII_PATHWAY	0.96837202	0.89677074	0.88967940	0.85130692	0.97946128	0.917118072
KEGG_GAP_JUNCTION	0.96199894	0.92958372	0.90821389	0.82511383	0.96026936	0.917035948
REACTOME_M_G1_TRANSITION	0.95948432	0.91530456	0.91357049	0.86494794	0.93097643	0.916856748
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.97045189	0.89718396	0.92973210	0.85219753	0.93461279	0.916835654
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.98656566	0.90053566	0.91308740	0.82982129	0.95319865	0.916641732
KEGG_BLADDER_CANCER	0.95913344	0.93083869	0.89863856	0.81614196	0.97744108	0.916438746
REACTOME_SIGNALING_BY_ILS	0.97322169	0.89464340	0.90895916	0.82768920	0.97744108	0.916390906
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.97115364	0.86894705	0.90548968	0.86021043	0.97575758	0.916311676
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.97121212	0.92936945	0.90592885	0.81473193	0.96000000	0.91624847
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.97567251	0.93971534	0.89773892	0.82547068	0.94141414	0.916002318
ST_INTEGRIN_SIGNALING_PATHWAY	0.97713450	0.92001837	0.89767238	0.82321298	0.96195286	0.915998218
REACTOME_TRANSCRIPTION	0.96486975	0.91137129	0.90717584	0.82645463	0.97003367	0.915981036
REACTOME_G2_M_CHECKPOINTS	0.96729399	0.89946434	0.93280632	0.84605370	0.93427609	0.915978888
KEGG_RENAL_CELL_CARCINOMA	0.97059543	0.92011019	0.87409625	0.82764569	0.98686869	0.91586325
PID_CDC42_PATHWAY	0.96753323	0.87984389	0.92182697	0.84705206	0.96188552	0.915628334
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.97030303	0.90425467	0.92546856	0.85426134	0.92370370	0.91559826
KEGG_COLORECTAL_CANCER	0.96899522	0.91196817	0.90768555	0.83571535	0.95286195	0.915445248
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.97088783	0.90261708	0.90702679	0.83647242	0.95925926	0.915252676
REACTOME_CHROMOSOME_MAINTENANCE	0.95470494	0.88238445	0.93118138	0.83725563	0.97070707	0.915246694
PID_AR_PATHWAY	0.97003721	0.90916743	0.88405442	0.83337995	0.97946128	0.915220058
REACTOME_SYNTHESIS_OF_DNA	0.95233386	0.91928375	0.91005709	0.86642113	0.92794613	0.915208392
REACTOME_G1_PHASE	0.96674110	0.87428834	0.92200264	0.84970940	0.96296296	0.915140888
KEGG_ERBB_SIGNALING_PATHWAY	0.97309942	0.92776247	0.89068950	0.83077108	0.95252525	0.914969544
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.97483254	0.86695745	0.90259113	0.85145299	0.97845118	0.914857058
REACTOME_CELL_JUNCTION_ORGANIZATION	0.96597554	0.88327212	0.89939314	0.84662300	0.97872054	0.914796868
REACTOME_L1CAM_INTERACTIONS	0.96845295	0.91456994	0.90118577	0.84340659	0.94612795	0.91474864
REACTOME_FANCONI_ANEMIA_PATHWAY	0.94830941	0.88062443	0.92244181	0.84313560	0.97777778	0.914457806
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.96176502	0.92200796	0.88932806	0.83253464	0.96632997	0.91439313
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.96847953	0.92347720	0.88540743	0.81875058	0.97569024	0.914360996
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.97834662	0.91049893	0.90210804	0.82133644	0.95925926	0.914309858
PID_RHOA_REG_PATHWAY	0.97654971	0.90500459	0.91304348	0.79759751	0.97912458	0.914263974
PID_KITPATHWAY	0.96783626	0.90840220	0.89257795	0.83666100	0.96464646	0.914024774
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.95902604	0.91138659	0.90785191	0.85375913	0.93670034	0.913744802
REACTOME_PI3K_CASCADE	0.96344498	0.94586777	0.87252632	0.80612895	0.98000000	0.913593604
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.96890484	0.87281910	0.90031496	0.84722611	0.97845118	0.913543238
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.97187135	0.86645240	0.90158103	0.85469775	0.97272727	0.91346596
KEGG_MELANOGENESIS	0.97355130	0.93913376	0.88010540	0.82636519	0.94740741	0.913312612
REACTOME_GPCR_LIGAND_BINDING	0.97761297	0.91019284	0.88898427	0.83108295	0.95858586	0.913291778
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.97954779	0.90768289	0.88757137	0.85462739	0.93670034	0.913225956
PID_RAC1_PATHWAY	0.96738437	0.86127946	0.92037769	0.84802486	0.96902357	0.91321799
PID_NFAT_3PATHWAY	0.97253014	0.89522498	0.90250329	0.83400777	0.96053872	0.91296098
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.97027645	0.89018978	0.90318534	0.84082309	0.96026936	0.912948804
REACTOME_CIRCADIAN_CLOCK	0.98071217	0.90365779	0.89609135	0.82244911	0.96094276	0.912770636
PID_P75NTRPATHWAY	0.97421053	0.88532293	0.90623628	0.83150894	0.96632997	0.91272173
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.96574646	0.88500153	0.91809398	0.85794771	0.93636364	0.912630664
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.97434311	0.88902663	0.89758454	0.82441336	0.97777778	0.912629084
KEGG_CALCIUM_SIGNALING_PATHWAY	0.97560872	0.92770125	0.90551363	0.80951671	0.94478114	0.91262429
PID_IL2_PI3KPATHWAY	0.96576821	0.88838384	0.91139768	0.84395944	0.95286195	0.912474224
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.97081871	0.87112029	0.90557751	0.83854856	0.97609428	0.91243187
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.96996810	0.87121212	0.90118577	0.84597358	0.97306397	0.912280708
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.97280702	0.91337619	0.87913922	0.84285337	0.95299663	0.912234486
BIOCARTA_G1_PATHWAY	0.96335991	0.91117233	0.91840141	0.83167988	0.93649832	0.91222237
PID_ILK_PATHWAY	0.96691122	0.83870523	0.92004897	0.85578555	0.97946128	0.91218245
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.96633174	0.90795837	0.90134148	0.84807459	0.93703704	0.912148644
PID_AP1_PATHWAY	0.97326954	0.90606061	0.88902064	0.80720124	0.98484848	0.912080102
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.96966507	0.88253750	0.89833114	0.84609479	0.96222222	0.911770144
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.97422116	0.90596878	0.87562582	0.83120526	0.97097643	0.91159949
PID_VEGFR1_2_PATHWAY	0.96681021	0.92811448	0.87319772	0.83042540	0.95892256	0.911494074
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.97169059	0.86389654	0.90149319	0.84738151	0.97286195	0.911464756
REACTOME_INTERFERON_SIGNALING	0.96931419	0.87927762	0.89718928	0.84670387	0.96464646	0.911426284
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.96782031	0.91971227	0.90338164	0.82577467	0.94006734	0.911351246
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.97024455	0.90792776	0.88568292	0.81625285	0.97609428	0.911240472
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.96738437	0.93816957	0.87105841	0.81610567	0.96329966	0.911203536
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.97479001	0.91003979	0.89897659	0.81432168	0.95771044	0.911167702
PID_LYSOPHOSPHOLIPID_PATHWAY	0.96871345	0.91215182	0.87745572	0.83368143	0.96363636	0.911127756
PID_NOTCH_PATHWAY	0.97269537	0.89880624	0.88245565	0.82088974	0.97811448	0.910592296
KEGG_SPLICEOSOME	0.96703349	0.88841445	0.90074660	0.81779953	0.97710438	0.91021969
PID_BARD1PATHWAY	0.96821903	0.88362412	0.90050305	0.83758819	0.96094276	0.91017543
KEGG_MTOR_SIGNALING_PATHWAY	0.95696970	0.89807163	0.87614285	0.84952641	0.96969697	0.910081512
PID_FGF_PATHWAY	0.96018607	0.92451791	0.88126456	0.82703030	0.95683502	0.909966772
PID_HEDGEHOG_2PATHWAY	0.96735779	0.87678298	0.90641195	0.84852214	0.94936027	0.909687026
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.97246146	0.89228650	0.87990356	0.82394591	0.97966330	0.909652146
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.97678363	0.91669728	0.89086517	0.81505043	0.94882155	0.909643612
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.97753854	0.91522433	0.87992973	0.80912199	0.96531987	0.909426892
KEGG_PEROXISOME	0.97734716	0.92095194	0.88967940	0.80311993	0.95589226	0.909398138
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.95688442	0.90780533	0.90114185	0.84693706	0.93400673	0.909355078
PID_AURORA_A_PATHWAY	0.94871877	0.84147536	0.93135705	0.86640870	0.95845118	0.909282212
