Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.99295034	0.91507177	0.91826187	0.85604103	0.55836139	0.84813728
REACTOME_HIV_INFECTION	0.99367329	0.93258019	0.93255398	0.85676394	0.52413019	0.847940318
KEGG_MELANOMA	0.99241745	0.93771044	0.91395978	0.82933991	0.56621773	0.847929062
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.99248873	0.91409711	0.92640105	0.84007129	0.56565657	0.84774295
PID_PTP1BPATHWAY	0.99134151	0.91448698	0.90489028	0.83677864	0.59090909	0.8476813
ST_INTEGRIN_SIGNALING_PATHWAY	0.99442340	0.94008506	0.90297189	0.85517970	0.54545455	0.84762292
PID_IL2_1PATHWAY	0.98969534	0.88234095	0.92143659	0.83646543	0.60606061	0.847199784
REACTOME_SIGNALING_BY_NOTCH	0.99379209	0.95670743	0.91969871	0.83255031	0.53310887	0.847171482
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.99248534	0.92826511	0.91018895	0.85971650	0.54489338	0.847109856
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.99420957	0.90969343	0.90026079	0.85204761	0.57912458	0.847067196
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.99484428	0.95684919	0.93018018	0.88054968	0.47138047	0.84676076
PID_SHP2_PATHWAY	0.99019428	0.92667907	0.90673441	0.83810978	0.56734007	0.845811522
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.99315964	0.89012050	0.91287949	0.87350247	0.55892256	0.845716932
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.99294355	0.91571859	0.92486638	0.84296453	0.54994388	0.845287386
PID_ATF2_PATHWAY	0.99316077	0.93895091	0.93016523	0.88983050	0.47362514	0.84514651
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.99294355	0.92332093	0.91279798	0.85478819	0.54152637	0.845075404
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.99368687	0.91812865	0.91123411	0.86903923	0.53198653	0.844815078
KEGG_RENAL_CELL_CARCINOMA	0.99269917	0.92000709	0.89026873	0.84124188	0.57912458	0.84466829
REACTOME_INNATE_IMMUNE_SYSTEM	0.99462366	0.90663654	0.92656278	0.87085363	0.52356902	0.844449126
REACTOME_CELL_CYCLE_MITOTIC	0.99294355	0.94384193	0.95278179	0.89088560	0.44107744	0.844306062
KEGG_ENDOCYTOSIS	0.99400253	0.96710969	0.91269002	0.84539190	0.50056117	0.843951062
PID_FAK_PATHWAY	0.99126344	0.94091795	0.88387931	0.82612239	0.57744108	0.843924834
PID_TGFBRPATHWAY	0.99336442	0.91740209	0.88404861	0.83254082	0.59090909	0.843653006
PID_FOXM1PATHWAY	0.99063552	0.90817827	0.95336930	0.91590045	0.44893378	0.843403464
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.99494949	0.97114124	0.92778845	0.88344687	0.43771044	0.843007298
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.99292318	0.90887826	0.89961498	0.82213609	0.59034792	0.842780086
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.99484428	0.94463938	0.91357892	0.86207032	0.49775533	0.842577646
PID_LYSOPHOSPHOLIPID_PATHWAY	0.99177935	0.91936913	0.91094203	0.85470989	0.53479237	0.842318554
REACTOME_APOPTOSIS	0.99440982	0.95066454	0.93757589	0.87271944	0.45454545	0.841983028
PID_PDGFRBPATHWAY	0.99229526	0.90199362	0.91260872	0.85478819	0.54769921	0.841877
PID_ERBB4_PATHWAY	0.99378191	0.94692539	0.89386368	0.82970137	0.54208754	0.841271978
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.98831392	0.91604643	0.92614120	0.84304283	0.53254770	0.841218416
PID_TRKRPATHWAY	0.98962067	0.90874535	0.89999413	0.83917596	0.56846240	0.841199702
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.99473906	0.94165338	0.93854350	0.89018088	0.43995511	0.841014386
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.99079505	0.92176147	0.91196871	0.80483126	0.57463524	0.840798346
REACTOME_CELL_CYCLE	0.99283833	0.94656802	0.95491658	0.89538522	0.41414141	0.840769912
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.99194906	0.91062378	0.88919962	0.83192389	0.57912458	0.840564186
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.98986844	0.91801347	0.89473826	0.81729835	0.58080808	0.84014532
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.99399574	0.93872940	0.93461421	0.87616475	0.45622896	0.839946612
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.99325581	0.92718412	0.89244145	0.83249257	0.55387205	0.8398492
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.99011961	0.90704413	0.91502045	0.81578648	0.57070707	0.839735548
REACTOME_DNA_REPLICATION	0.99126344	0.93013468	0.94913280	0.88509122	0.44219978	0.839564384
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.99452862	0.93551302	0.93451946	0.87475530	0.45847363	0.839558006
BIOCARTA_CELLCYCLE_PATHWAY	0.98571965	0.87002481	0.94318028	0.86882489	0.52974186	0.839498298
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.99291300	0.93537126	0.90024846	0.82213530	0.54489338	0.83911228
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.99335764	0.91210349	0.90059548	0.83352632	0.55499439	0.838915464
PID_TAP63PATHWAY	0.99231902	0.95549353	0.93934124	0.90988540	0.39674523	0.838756884
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.99071019	0.91610845	0.90578301	0.83870535	0.54096521	0.838454442
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.99344588	0.92016658	0.95085498	0.89038098	0.43714927	0.838399538
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.99289942	0.93073720	0.89935710	0.80762009	0.56116723	0.838356208
KEGG_ADHERENS_JUNCTION	0.99189475	0.94868864	0.88458250	0.83750155	0.52637486	0.83780846
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.99093421	0.89688995	0.90153393	0.86183541	0.53759820	0.83775834
REACTOME_MITOTIC_PROMETAPHASE	0.98431900	0.89890129	0.94003752	0.86575686	0.49831650	0.837466234
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.97949590	0.86921850	0.93543774	0.84042642	0.55948373	0.836812458
BIOCARTA_PPARA_PATHWAY	0.99019768	0.90927698	0.90068106	0.84791577	0.53367003	0.836348304
REACTOME_MITOTIC_M_M_G1_PHASES	0.99083917	0.93151692	0.94700642	0.87796570	0.43434343	0.836334328
PID_IL4_2PATHWAY	0.99431479	0.91934255	0.90050466	0.85069274	0.51402918	0.835776784
KEGG_MTOR_SIGNALING_PATHWAY	0.98234360	0.91911217	0.89076300	0.84703625	0.53928171	0.835707346
ST_FAS_SIGNALING_PATHWAY	0.99305556	0.87780991	0.93541700	0.86692506	0.50505051	0.835651608
REACTOME_MITOTIC_G1_G1_S_PHASES	0.99304877	0.94941520	0.94930939	0.88101950	0.40516274	0.83559112
REACTOME_DIABETES_PATHWAYS	0.99336782	0.92170831	0.91356791	0.86239934	0.48653199	0.835515074
PID_INTEGRIN3_PATHWAY	0.98678994	0.84332802	0.89079254	0.79598309	0.65768799	0.834916316
REACTOME_TOLL_RECEPTOR_CASCADES	0.99440643	0.89404572	0.91354862	0.85063816	0.51964085	0.834455956
BIOCARTA_IL2RB_PATHWAY	0.98223498	0.86936027	0.92199495	0.83482108	0.56341190	0.834364636
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.98757739	0.91679957	0.90817320	0.80608410	0.54994388	0.833715628
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.99215610	0.92706007	0.93066417	0.84382586	0.47362514	0.833466268
REACTOME_G1_S_TRANSITION	0.99337121	0.93920787	0.94152593	0.87644553	0.41582492	0.833275092
REACTOME_PLATELET_HOMEOSTASIS	0.98936611	0.87744108	0.89721950	0.84497614	0.55723906	0.833248378
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.98450568	0.79104200	0.79968768	0.71240674	0.87822671	0.833173762
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.99165716	0.89951267	0.89626031	0.83732676	0.54040404	0.833032188
KEGG_VEGF_SIGNALING_PATHWAY	0.99093760	0.91699451	0.89679793	0.80757184	0.55162738	0.832785852
PID_ECADHERIN_STABILIZATION_PATHWAY	0.99431139	0.94570264	0.90427081	0.85063816	0.46745230	0.83247506
BIOCARTA_ACTINY_PATHWAY	0.96807456	0.82329435	0.85583272	0.76074345	0.75308642	0.8322063
BIOCARTA_MPR_PATHWAY	0.97672287	0.81575403	0.94309058	0.85739274	0.56677890	0.831947824
PID_BETACATENIN_NUC_PATHWAY	0.99431818	0.92842460	0.89737815	0.82667763	0.51290685	0.831941082
KEGG_NITROGEN_METABOLISM	0.98597534	0.91362750	0.87268568	0.78110563	0.60549944	0.831778718
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.99111749	0.91704767	0.90710580	0.85463159	0.48821549	0.831623608
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.99494949	0.95328726	0.92957113	0.85768538	0.42255892	0.831610436
PID_RAC1_REG_PATHWAY	0.98984808	0.87266525	0.92451712	0.84445227	0.52637486	0.831571516
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.98881286	0.90615807	0.87156670	0.81970872	0.57014590	0.83127845
PID_TCR_PATHWAY	0.98781837	0.88627503	0.87614098	0.82644272	0.57968575	0.83127257
REACTOME_DEADENYLATION_OF_MRNA	0.93651569	0.74701400	0.85492285	0.77718458	0.83950617	0.831028658
PID_FGF_PATHWAY	0.98900633	0.95211767	0.90090381	0.84562681	0.46745230	0.831021384
PID_ERBB2ERBB3PATHWAY	0.99049636	0.90529860	0.88130235	0.82166628	0.55555556	0.83086383
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.99101906	0.88287259	0.88167463	0.83471035	0.56341190	0.830737706
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.99418920	0.87861067	0.90650796	0.84554851	0.52525253	0.830021774
BIOCARTA_HIVNEF_PATHWAY	0.99301143	0.87388800	0.92243428	0.85322214	0.50729517	0.829970204
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.99398895	0.93703704	0.90683503	0.86078505	0.45117845	0.829964904
REACTOME_MUSCLE_CONTRACTION	0.98547301	0.93993443	0.90208688	0.87311095	0.44893378	0.82990781
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.99429782	0.88170299	0.90421812	0.83724845	0.53086420	0.829666316
PID_ER_NONGENOMIC_PATHWAY	0.99228508	0.89740485	0.89353972	0.83364654	0.53142536	0.82966031
PID_RHOA_REG_PATHWAY	0.98810348	0.89279638	0.91266253	0.77935055	0.57463524	0.829509636
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.99197282	0.91084530	0.88560373	0.84907212	0.50897868	0.82929453
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.99157570	0.90209109	0.92159551	0.83873620	0.49214366	0.829228432
REACTOME_KINESINS	0.98189896	0.83101187	0.93801485	0.84453058	0.54882155	0.828855562
PID_FANCONI_PATHWAY	0.98627064	0.91166046	0.94796393	0.87200048	0.42592593	0.828764288
BIOCARTA_KERATINOCYTE_PATHWAY	0.98928804	0.88061315	0.89890749	0.82241924	0.55106622	0.828458828
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.99397537	0.88195995	0.90417887	0.82376739	0.53647587	0.82807149
PID_KITPATHWAY	0.99030629	0.90912635	0.89304074	0.83034598	0.51627385	0.827818642
PID_ERBB_NETWORK_PATHWAY	0.99100888	0.90268474	0.84109768	0.82167972	0.58080808	0.82745582
REACTOME_CHROMOSOME_MAINTENANCE	0.99093760	0.85710615	0.94357102	0.86935244	0.47530864	0.82725517
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.99346285	0.87422470	0.91430791	0.83145408	0.52020202	0.826730312
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.98969873	0.92610314	0.92784152	0.84470537	0.44444444	0.82655864
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.99279081	0.88361687	0.90071429	0.82085201	0.53423120	0.826441036
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.99388712	0.95033670	0.91292322	0.85055986	0.42312009	0.826165398
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.98972249	0.91906787	0.93288530	0.85032495	0.43827160	0.826054442
REACTOME_HIV_LIFE_CYCLE	0.99272972	0.91174021	0.92731752	0.84722964	0.45117845	0.826039108
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.98895202	0.91028708	0.91452431	0.81251359	0.50336700	0.8259288
ST_T_CELL_SIGNAL_TRANSDUCTION	0.98754345	0.84914053	0.89975737	0.80346769	0.58922559	0.825826926
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.99410774	0.94273436	0.91634759	0.83748336	0.43827160	0.82578893
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.99305556	0.90031898	0.90455112	0.84570511	0.48484848	0.82569585
REACTOME_METABOLISM_OF_RNA	0.99368008	0.93545100	0.92296088	0.83826638	0.43771044	0.825613756
KEGG_ALZHEIMERS_DISEASE	0.99292658	0.93087010	0.91775901	0.85326327	0.43209877	0.825383546
PID_PS1PATHWAY	0.99145691	0.92091310	0.90288499	0.81585291	0.49382716	0.824987014
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.99102585	0.93174730	0.92985129	0.85040326	0.42143659	0.824892858
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.99431139	0.92045898	0.89680914	0.83892681	0.47362514	0.824826292
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.98952903	0.94881269	0.88971242	0.80317267	0.49270483	0.824786328
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.98668472	0.90216197	0.87245618	0.78517735	0.57687991	0.824672026
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.99290621	0.88110272	0.89771136	0.82667763	0.52469136	0.824617856
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.98770297	0.91593124	0.90525131	0.80487476	0.50841751	0.824435558
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.96413395	0.90606947	0.89766819	0.78361131	0.57014590	0.824325764
BIOCARTA_ATM_PATHWAY	0.94911820	0.82491582	0.92061025	0.80295200	0.62289562	0.824098378
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.99441661	0.90514797	0.92148144	0.87718268	0.42199776	0.824045292
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.98195666	0.84105086	0.84083369	0.74171478	0.71436588	0.823984374
PID_MTOR_4PATHWAY	0.99398555	0.90702640	0.89881891	0.83333333	0.48653199	0.823939236
REACTOME_SYNTHESIS_OF_DNA	0.99230545	0.92323232	0.93362960	0.86191371	0.40852974	0.823922164
REACTOME_METABOLISM_OF_MRNA	0.99346285	0.93120680	0.91223771	0.82456346	0.45679012	0.823652188
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.99315399	0.95840569	0.88487297	0.78190210	0.49943883	0.823554716
BIOCARTA_MAPK_PATHWAY	0.99291979	0.88872940	0.89008298	0.84257302	0.50336700	0.823534438
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.99074753	0.87624491	0.88020229	0.79858763	0.57182941	0.823522354
PID_CD8TCRPATHWAY	0.98287648	0.86013744	0.87021554	0.83050021	0.57351291	0.823448516
PID_IL12_2PATHWAY	0.98352476	0.87724615	0.89084445	0.79566988	0.56846240	0.823149528
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.99091384	0.89993798	0.86284983	0.82187231	0.53984287	0.823083366
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.98745180	0.90631756	0.88957787	0.79426043	0.53759820	0.823041172
BIOCARTA_CTCF_PATHWAY	0.98308352	0.88438774	0.83848643	0.79011041	0.61896745	0.82300711
REACTOME_G0_AND_EARLY_G1	0.97223240	0.87176147	0.94154891	0.83880501	0.49046016	0.82296159
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.99248534	0.88483962	0.88123977	0.78627359	0.56958474	0.822884612
BIOCARTA_PROTEASOME_PATHWAY	0.94778769	0.82197413	0.83444053	0.73274915	0.77609428	0.822609156
PID_SYNDECAN_4_PATHWAY	0.98884680	0.87934609	0.86125379	0.80201237	0.58080808	0.822453426
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.98439367	0.88263335	0.88034244	0.78094903	0.58361392	0.822386482
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.97509368	0.86089846	0.93199337	0.84308871	0.49887767	0.821990378
KEGG_SPHINGOLIPID_METABOLISM	0.98600589	0.90457204	0.89350548	0.81432641	0.51122334	0.821926632
PID_AP1_PATHWAY	0.99176578	0.90527202	0.89009251	0.84539190	0.47643098	0.821790638
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.99252267	0.93650540	0.90203736	0.84570511	0.43153760	0.821661628
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.95947038	0.82943470	0.87995518	0.84656644	0.59259259	0.821603858
PID_FCER1PATHWAY	0.99029271	0.86305157	0.89353239	0.80271235	0.55780022	0.821477848
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.98841914	0.87643984	0.87866113	0.82690305	0.53591470	0.821267572
PID_BCR_5PATHWAY	0.99355789	0.87879674	0.88423229	0.79426043	0.55274972	0.820719414
KEGG_PPAR_SIGNALING_PATHWAY	0.99388373	0.91573631	0.90197569	0.82159219	0.46969697	0.820576978
PID_TCPTP_PATHWAY	0.98492994	0.88681552	0.90871138	0.84124188	0.48092031	0.820523806
REACTOME_M_G1_TRANSITION	0.99250570	0.93183590	0.93034799	0.85564240	0.39225589	0.820517576
PID_ERBB1_DOWNSTREAM_PATHWAY	0.99324563	0.90127592	0.92504409	0.84742777	0.43434343	0.820267368
REACTOME_MITOTIC_G2_G2_M_PHASES	0.98975644	0.89328371	0.93790889	0.87381568	0.40628507	0.820209958
REACTOME_SIGNALING_BY_ILS	0.99059819	0.87474998	0.91023567	0.80451805	0.52020202	0.820060782
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.99220023	0.86549708	0.89332048	0.83333333	0.51571268	0.82001276
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.95943983	0.86087188	0.93974039	0.84335604	0.49494949	0.819671526
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.98973607	0.90249867	0.89326611	0.81563699	0.49607183	0.819441934
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.99105640	0.90715931	0.92532496	0.84498378	0.42817059	0.819339008
PID_IL27PATHWAY	0.98803899	0.88017898	0.88960833	0.80236829	0.53647587	0.819334092
KEGG_ETHER_LIPID_METABOLISM	0.97975725	0.86549708	0.89516824	0.81265319	0.54320988	0.819257128
KEGG_ECM_RECEPTOR_INTERACTION	0.99410096	0.92447280	0.92898067	0.87851382	0.36868687	0.818951024
PID_ALPHASYNUCLEIN_PATHWAY	0.99208143	0.82350700	0.87657516	0.81164357	0.59090909	0.81894325
