Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
KEGG_LEISHMANIA_INFECTION	0.96934866	0.77318641	0.77535669	0.80253757	0.44949495	0.753984856
BIOCARTA_G1_PATHWAY	0.93556252	0.78627181	0.74437004	0.76743040	0.53282828	0.75329261
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0.88557994	0.71464646	0.82469042	0.73747452	0.60101010	0.752680288
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.93747823	0.76308540	0.77285948	0.78144341	0.50757576	0.752488456
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.95437130	0.80211203	0.84068207	0.75277162	0.41161616	0.752310636
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.90613027	0.75413223	0.77292378	0.75634393	0.56818182	0.751542406
REACTOME_GLUTATHIONE_CONJUGATION	0.93225357	0.71671258	0.81507032	0.76533629	0.52777778	0.751430108
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.96725879	0.77410468	0.81009433	0.76729229	0.43686869	0.751123756
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.85806339	0.76124885	0.76798658	0.73762010	0.62373737	0.749731258
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.97770812	0.77066116	0.83686014	0.80382166	0.35858586	0.749527388
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.93312435	0.85146924	0.75152103	0.74600775	0.46464646	0.749353766
KEGG_FOCAL_ADHESION	0.97544410	0.88039486	0.80894166	0.81288495	0.26515152	0.748563418
REACTOME_BIOLOGICAL_OXIDATIONS	0.97823058	0.82575758	0.84112276	0.79579983	0.30050505	0.74828316
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.97074190	0.78581267	0.82351435	0.78640806	0.37373737	0.74804287
BIOCARTA_CARM_ER_PATHWAY	0.92459073	0.76400367	0.76535717	0.72049766	0.56565657	0.74802116
REACTOME_COMPLEMENT_CASCADE	0.94810171	0.73760331	0.77363268	0.75164804	0.52777778	0.747752704
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.96882619	0.81772268	0.80855265	0.74353289	0.39898990	0.747524862
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.94845002	0.80394858	0.77279137	0.75011758	0.45707071	0.746475652
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.96630886	0.47865014	0.80570111	0.81543073	0.66414141	0.74604645
KEGG_ACUTE_MYELOID_LEUKEMIA	0.89359108	0.74609734	0.73410600	0.79725936	0.55555556	0.745321868
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.92337165	0.74035813	0.74474651	0.71779510	0.59595960	0.744446198
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.89881574	0.70041322	0.73703027	0.72604090	0.65909091	0.744278208
BIOCARTA_ETC_PATHWAY	0.90978753	0.75711662	0.67990054	0.70645479	0.66666667	0.74398523
KEGG_PRION_DISEASES	0.94862417	0.72865014	0.76600748	0.73601872	0.54040404	0.74394091
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.96029258	0.87557392	0.82042436	0.76507873	0.29797980	0.743869878
BIOCARTA_COMP_PATHWAY	0.94096134	0.74471993	0.75905026	0.72858668	0.54545455	0.743754552
SA_G1_AND_S_PHASES	0.89864159	0.74288338	0.74754834	0.75030796	0.57828283	0.74353282
KEGG_OLFACTORY_TRANSDUCTION	0.95977011	0.76331497	0.81543608	0.76274945	0.41161616	0.742577354
BIOCARTA_GRANULOCYTES_PATHWAY	0.95837687	0.71946740	0.70500239	0.73946785	0.58838384	0.74213967
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.97109021	0.86524334	0.86291925	0.79165267	0.21717172	0.741615438
REACTOME_BASIGIN_INTERACTIONS	0.90552864	0.69214876	0.80361788	0.70768662	0.59848485	0.74149335
PID_P38GAMMADELTAPATHWAY	0.91257402	0.77112029	0.75840832	0.74695962	0.51767677	0.741347804
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.88209683	0.63820018	0.69821911	0.70620843	0.77525253	0.739995416
PID_NOTCH_PATHWAY	0.91901776	0.86271809	0.80460952	0.77420547	0.33838384	0.739786936
KEGG_P53_SIGNALING_PATHWAY	0.94740509	0.74265381	0.81553104	0.78135009	0.41161616	0.739711238
PID_ERA_GENOMIC_PATHWAY	0.94879833	0.86662075	0.80925916	0.74759793	0.32575758	0.73960675
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.89219784	0.69467401	0.70308327	0.73568650	0.66919192	0.738966708
PID_SYNDECAN_4_PATHWAY	0.95471961	0.48645546	0.81427017	0.79740868	0.63888889	0.738348562
REACTOME_DEVELOPMENTAL_BIOLOGY	0.97387670	0.89531680	0.84551357	0.79032752	0.18181818	0.737370554
REACTOME_LIPOPROTEIN_METABOLISM	0.96098920	0.43893480	0.71849778	0.72961321	0.83838384	0.737283766
PID_SYNDECAN_3_PATHWAY	0.86791900	0.72337006	0.73704248	0.74168514	0.61363636	0.736730608
REACTOME_SEMAPHORIN_INTERACTIONS	0.96464646	0.92470156	0.79556522	0.78242887	0.21212121	0.735892664
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.97718565	0.85238751	0.84165959	0.77048758	0.23232323	0.734808712
BIOCARTA_WNT_PATHWAY	0.93538837	0.68663912	0.76690312	0.79806192	0.48484848	0.734368202
KEGG_HOMOLOGOUS_RECOMBINATION	0.92302334	0.74150597	0.75360025	0.75001306	0.50252525	0.734133574
PID_RAS_PATHWAY	0.94130965	0.76033058	0.76023643	0.73835920	0.46969697	0.733986566
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.90305880	0.47704316	0.75798706	0.71787349	0.81313131	0.733818764
REACTOME_AMINE_DERIVED_HORMONES	0.89951237	0.73668503	0.74731717	0.76496674	0.52020202	0.733736666
KEGG_COLORECTAL_CANCER	0.96098920	0.79958678	0.81753613	0.82347869	0.26515152	0.733348464
REACTOME_AXON_GUIDANCE	0.97056775	0.90518825	0.84171434	0.79225552	0.15656566	0.733258304
PID_FAK_PATHWAY	0.93434343	0.76469238	0.76051377	0.80889456	0.39393939	0.732476706
KEGG_CALCIUM_SIGNALING_PATHWAY	0.96725879	0.87534435	0.85138669	0.78874107	0.17929293	0.732404766
PID_CD8TCRPATHWAY	0.95367468	0.79706152	0.76339933	0.76691154	0.37878788	0.73196699
BIOCARTA_NKT_PATHWAY	0.96394984	0.78099174	0.75697349	0.72714954	0.42929293	0.731671508
REACTOME_MUSCLE_CONTRACTION	0.95071404	0.81565657	0.79113803	0.79970436	0.29797980	0.73103856
REACTOME_GABA_RECEPTOR_ACTIVATION	0.94548938	0.79752066	0.79621840	0.74205469	0.37373737	0.7310041
BIOCARTA_EXTRINSIC_PATHWAY	0.95942180	0.68870523	0.73619771	0.73959103	0.53030303	0.73084376
WNT_SIGNALING	0.96273076	0.76331497	0.77801014	0.77851688	0.37121212	0.730756974
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	0.90421456	0.75160698	0.76531498	0.69499877	0.53535354	0.730297766
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.89393939	0.76400367	0.78390729	0.76299581	0.44444444	0.72985812
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.93904563	0.80142332	0.77899433	0.74833703	0.38131313	0.729822688
PID_DELTANP63PATHWAY	0.97788227	0.47199265	0.78444012	0.76164080	0.64898990	0.728989148
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.97596656	0.90335170	0.85272743	0.79178705	0.11868687	0.728503922
KEGG_GLUTATHIONE_METABOLISM	0.93863399	0.79453627	0.84755941	0.77818466	0.28282828	0.728348522
BIOCARTA_AMI_PATHWAY	0.94165796	0.73438935	0.73233388	0.72569374	0.50505051	0.727825088
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.97387670	0.89049587	0.84387503	0.77895175	0.14898990	0.72723785
PID_MYC_REPRESSPATHWAY	0.97387670	0.84894399	0.80596820	0.79305248	0.21212121	0.726792516
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.94827586	0.80234160	0.76935804	0.74528358	0.36868687	0.72678919
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.92888129	0.47865014	0.79019972	0.76632175	0.66919192	0.726648964
REACTOME_APOPTOSIS	0.97126437	0.80899908	0.82415841	0.77457502	0.25252525	0.726304426
PID_VEGF_VEGFR_PATHWAY	0.91135493	0.46992654	0.65564736	0.75867321	0.83585859	0.726292126
REACTOME_S_PHASE	0.89672588	0.80096419	0.79899800	0.75511210	0.37878788	0.72611761
REACTOME_PHASE_II_CONJUGATION	0.97074190	0.77892562	0.83446005	0.77580685	0.27020202	0.726027288
KEGG_GALACTOSE_METABOLISM	0.91448972	0.75068871	0.77091780	0.73109140	0.46212121	0.725861768
PID_TCR_PATHWAY	0.93504006	0.79843893	0.76332869	0.77521706	0.35606061	0.72561707
BIOCARTA_LAIR_PATHWAY	0.94897248	0.73117539	0.73418726	0.77987189	0.43181818	0.72520504
PID_PS1PATHWAY	0.94113549	0.72727273	0.77610334	0.78566149	0.39393939	0.724822488
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.93364681	0.86134068	0.78660863	0.82717418	0.21212121	0.724178302
REACTOME_SIGNALING_BY_GPCR	0.97526994	0.89348026	0.85216256	0.79699060	0.09848485	0.723277642
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.82402394	0.71051423	0.74089197	0.60778517	0.73232323	0.723107708
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.97283177	0.83631772	0.83023252	0.77839369	0.19696970	0.72294908
KEGG_ENDOMETRIAL_CANCER	0.90456287	0.85651974	0.76145421	0.80315349	0.28535354	0.72220877
REACTOME_MEIOTIC_RECOMBINATION	0.94810171	0.68480257	0.82114108	0.70423750	0.45202020	0.722060612
REACTOME_OPSINS	0.85945664	0.74701561	0.75246099	0.70238975	0.54797980	0.721860558
KEGG_AXON_GUIDANCE	0.97457332	0.80785124	0.81691585	0.78406011	0.22222222	0.721124548
KEGG_PANCREATIC_CANCER	0.94218042	0.82277319	0.76109400	0.82212368	0.25505051	0.72064436
PID_IL27PATHWAY	0.94897248	0.69467401	0.75526283	0.70768662	0.49494949	0.720309086
PID_UPA_UPAR_PATHWAY	0.96168582	0.84228650	0.78625039	0.77041292	0.23737374	0.719601874
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.83820968	0.72956841	0.73110607	0.73983740	0.55808081	0.719360474
BIOCARTA_PLATELETAPP_PATHWAY	0.86851271	0.72520661	0.71867814	0.75363390	0.53030303	0.719266878
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.90839429	0.71258035	0.76126307	0.70509978	0.50757576	0.71898265
PID_CMYB_PATHWAY	0.96394984	0.51584022	0.81023225	0.79330631	0.51010101	0.718685926
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.97056775	0.79315886	0.79885716	0.77587217	0.24747475	0.717186138
KEGG_RETINOL_METABOLISM	0.95924765	0.76928375	0.77932345	0.75092387	0.32575758	0.71690726
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.74921630	0.73576676	0.70226361	0.68095590	0.71212121	0.716064756
BIOCARTA_NO1_PATHWAY	0.94270289	0.68824610	0.75245482	0.73675782	0.45959596	0.715951518
BIOCARTA_NO2IL12_PATHWAY	0.84308603	0.50206612	0.73839716	0.70032923	0.79545455	0.715866618
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.83524904	0.47038567	0.67672330	0.68957871	0.90404040	0.715195424
PID_ILK_PATHWAY	0.93852316	0.50757576	0.71612124	0.78923380	0.62121212	0.714533216
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.96969697	0.71189164	0.80523239	0.74205096	0.34343434	0.71446126
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.91222571	0.75528007	0.75778029	0.73718336	0.40656566	0.713807018
PID_P53DOWNSTREAMPATHWAY	0.97265761	0.78948577	0.82873796	0.78849470	0.18939394	0.713753996
REACTOME_MITOTIC_G1_G1_S_PHASES	0.93207941	0.80693297	0.81228066	0.75979305	0.25757576	0.71373237
REACTOME_KERATAN_SULFATE_DEGRADATION	0.89115291	0.47176309	0.66124194	0.72123676	0.82070707	0.713220354
REACTOME_POTASSIUM_CHANNELS	0.96273076	0.81565657	0.85231951	0.76607539	0.16919192	0.71319483
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.96098920	0.47910927	0.77057209	0.75420875	0.60101010	0.713177882
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.96185998	0.86776860	0.84200546	0.77832650	0.11363636	0.71271938
BIOCARTA_CTL_PATHWAY	0.90090561	0.66758494	0.68564703	0.63266814	0.67676768	0.71271468
PID_INTEGRIN4_PATHWAY	0.93131946	0.81313131	0.77057359	0.81328809	0.23484848	0.712632186
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.95942180	0.43158861	0.66853568	0.67762996	0.82575758	0.712586726
REACTOME_XENOBIOTICS	0.84587252	0.47291093	0.72453498	0.76447401	0.75505051	0.71256859
PID_SYNDECAN_1_PATHWAY	0.96760711	0.77617080	0.85305194	0.73232323	0.23232323	0.712295262
PID_INTEGRIN_A4B1_PATHWAY	0.86659700	0.71854913	0.71917791	0.79958118	0.45707071	0.712195186
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.96603971	0.86225895	0.78515990	0.76903178	0.17676768	0.711851604
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.92337165	0.65794307	0.71860861	0.76287263	0.49494949	0.71154909
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.92319749	0.77456382	0.67072111	0.74624292	0.43939394	0.710823856
BIOCARTA_BAD_PATHWAY	0.85294956	0.73347107	0.74272125	0.71409214	0.51010101	0.710667006
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.92337165	0.80211203	0.79960810	0.75942350	0.26767677	0.71043841
BIOCARTA_PPARA_PATHWAY	0.95802856	0.74127640	0.78962107	0.75363390	0.30808081	0.710128148
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.94218042	0.78328742	0.78521653	0.75609756	0.28030303	0.709416992
REACTOME_INTERFERON_GAMMA_SIGNALING	0.97015611	0.73806244	0.78544020	0.78541513	0.26767677	0.70935013
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.96673633	0.90289256	0.79719596	0.80118256	0.07828283	0.709258048
KEGG_PATHWAYS_IN_CANCER	0.97579241	0.86225895	0.83587060	0.80628532	0.06565657	0.70917277
REACTOME_SIGNALING_BY_PDGF	0.95175897	0.85101010	0.78518260	0.77962552	0.17676768	0.708868974
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.90943922	0.62052342	0.76607717	0.73265545	0.51515152	0.708769356
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.89916405	0.73806244	0.75600509	0.79464266	0.35101010	0.707776868
PID_NCADHERINPATHWAY	0.91623128	0.50459137	0.74541199	0.73971422	0.63131313	0.707452398
BIOCARTA_LECTIN_PATHWAY	0.88467750	0.74059465	0.69376889	0.71847260	0.49747475	0.706997678
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.94653431	0.73966942	0.75000953	0.72148312	0.37626263	0.706791802
REACTOME_DEFENSINS	0.96795542	0.66597796	0.76162604	0.75656416	0.38131313	0.706687342
BIOCARTA_PITX2_PATHWAY	0.86666033	0.59825528	0.75253242	0.74377926	0.57070707	0.706386872
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.83942877	0.74816345	0.71459669	0.66284799	0.56565657	0.706138694
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.92337165	0.71786042	0.72878944	0.75622074	0.40404040	0.70605653
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.84308603	0.76308540	0.74434988	0.72443952	0.45202020	0.705396206
REACTOME_GLUCOSE_METABOLISM	0.95646116	0.74311295	0.77557436	0.78849097	0.26010101	0.70474809
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.89324277	0.81519743	0.82484626	0.71101256	0.27777778	0.70441536
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	0.83838384	0.73048669	0.68235680	0.76496674	0.50505051	0.704248916
PID_TCRCALCIUMPATHWAY	0.91640543	0.68617998	0.75905048	0.74791895	0.40909091	0.70372915
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.95959596	0.79201102	0.83064383	0.79884208	0.13636364	0.703491306
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.96778126	0.79178145	0.82331241	0.78615423	0.14646465	0.7030988
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.94949495	0.76170799	0.79606750	0.74526492	0.26262626	0.703032324
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.92424242	0.75390266	0.78368480	0.72924366	0.32323232	0.702861172
BIOCARTA_IL12_PATHWAY	0.88854058	0.47956841	0.74268598	0.72012811	0.68181818	0.702548252
REACTOME_SYNTHESIS_OF_DNA	0.87408568	0.77479339	0.78465929	0.71256168	0.36616162	0.702452332
PID_AJDISS_2PATHWAY	0.94444444	0.48301194	0.77317194	0.77001725	0.54040404	0.702209922
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.92668060	0.53007346	0.73943146	0.78769588	0.52525253	0.701826786
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.85788924	0.76400367	0.74316408	0.73355506	0.40909091	0.701540592
BIOCARTA_TCRA_PATHWAY	0.85388366	0.59136823	0.70820981	0.62601626	0.72727273	0.701350138
REACTOME_DSCAM_INTERACTIONS	0.88209683	0.49655647	0.70331555	0.68181818	0.74242424	0.701242254
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.86468130	0.47750230	0.72730977	0.73503326	0.69444444	0.699794214
PID_ATF2_PATHWAY	0.97576074	0.81404959	0.82201569	0.76632175	0.11868687	0.699366928
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.95855103	0.50114784	0.79041143	0.77149544	0.47474747	0.699270642
BIOCARTA_CELLCYCLE_PATHWAY	0.94531522	0.52410468	0.74389469	0.74996081	0.53282828	0.699220736
KEGG_DILATED_CARDIOMYOPATHY	0.96778126	0.87258953	0.81639371	0.79135778	0.04797980	0.699220416
PID_RET_PATHWAY	0.93887147	0.80394858	0.74040580	0.73983740	0.27272727	0.699158104
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.84047370	0.92768595	0.73579330	0.77408229	0.21717172	0.699041392
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.96011843	0.79132231	0.80322928	0.74809066	0.19191919	0.698935974
BIOCARTA_P53_PATHWAY	0.91344479	0.78879706	0.74556888	0.74619439	0.30050505	0.698902034
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.93887147	0.75596878	0.79924853	0.76644494	0.23232323	0.69857139
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.94803838	0.35445363	0.72674209	0.76718777	0.69444444	0.698173262
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.96081505	0.79935721	0.81443337	0.78948017	0.12373737	0.697564634
KEGG_TRYPTOPHAN_METABOLISM	0.90438871	0.81198347	0.78160772	0.63858093	0.35101010	0.697514186
PID_REELINPATHWAY	0.86677116	0.77662994	0.72320528	0.75767654	0.36111111	0.697078806
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.93399512	0.87006428	0.73643953	0.74525372	0.19949495	0.69704952
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.92145594	0.48622590	0.78401546	0.79563932	0.49747475	0.696962274
