Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
KEGG_CALCIUM_SIGNALING_PATHWAY	0.46472725	0.65335842	0.60218213	0.44874618	0.59028160	0.551859116
PID_IL23PATHWAY	0.63248764	0.45445927	0.58864176	0.52496353	0.55823243	0.551756926
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.67108165	0.44528378	0.59637182	0.49826383	0.54669171	0.551538558
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.64785386	0.49772160	0.60268214	0.53072834	0.47740403	0.551277994
PID_P53DOWNSTREAMPATHWAY	0.75128612	0.46019549	0.76085690	0.46810930	0.31461017	0.551011596
REACTOME_METABOLISM_OF_PROTEINS	0.62061062	0.37319686	0.62039267	0.51662981	0.62199696	0.550565384
PID_NETRIN_PATHWAY	0.64807341	0.41428378	0.60474418	0.52892746	0.55472645	0.550151056
BIOCARTA_TPO_PATHWAY	0.65684423	0.41214413	0.59951088	0.51493062	0.56425790	0.549537552
BIOCARTA_CERAMIDE_PATHWAY	0.57783070	0.49004814	0.57875146	0.46649806	0.63347441	0.549320554
BIOCARTA_EDG1_PATHWAY	0.67086639	0.40122418	0.60772176	0.51498296	0.55171749	0.549302556
PID_TCPTP_PATHWAY	0.63347080	0.43609114	0.58580154	0.56035530	0.52961799	0.549067354
REACTOME_AXON_GUIDANCE	0.60082812	0.41861203	0.63611134	0.50194526	0.58773345	0.54904604
PID_GMCSF_PATHWAY	0.65062197	0.44984392	0.58781045	0.50969518	0.54719092	0.549032488
PID_RET_PATHWAY	0.66144453	0.40092955	0.59376832	0.52383033	0.56375679	0.548745904
PID_PI3KCIPATHWAY	0.65922713	0.46347630	0.57429297	0.52758315	0.51757807	0.548431524
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.66322300	0.43200186	0.57941315	0.52059032	0.54669308	0.548384282
PID_ERBB1_DOWNSTREAM_PATHWAY	0.65900905	0.44928710	0.60714557	0.48784916	0.53816140	0.548290456
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.64227137	0.45521405	0.59037311	0.52915683	0.52362093	0.548127258
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.64960684	0.44910913	0.58967646	0.50774770	0.54317800	0.547863626
KEGG_ERBB_SIGNALING_PATHWAY	0.65747164	0.41089401	0.60508995	0.49350534	0.57161107	0.547714402
KEGG_VEGF_SIGNALING_PATHWAY	0.66140949	0.44171274	0.45162649	0.54499374	0.63831334	0.54761116
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.64765820	0.41743943	0.59304168	0.54984571	0.52810945	0.547218894
PID_ERBB4_PATHWAY	0.65124742	0.44114117	0.59789085	0.51715526	0.52861718	0.547210376
PID_IL2_STAT5PATHWAY	0.65338466	0.40384163	0.59479323	0.52055527	0.56224987	0.546964932
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.64578154	0.46804699	0.58033743	0.56999326	0.47013319	0.546858482
PID_BCR_5PATHWAY	0.68063819	0.38766532	0.62938029	0.52851074	0.50703187	0.546645282
PID_KITPATHWAY	0.66310442	0.41201015	0.59073212	0.56971816	0.49598714	0.546310398
PID_FAK_PATHWAY	0.65252716	0.45151439	0.59334034	0.54271700	0.49096087	0.546211952
PID_THROMBIN_PAR1_PATHWAY	0.66401179	0.41998443	0.44306927	0.51322847	0.69047610	0.546154012
BIOCARTA_HER2_PATHWAY	0.64754622	0.41576792	0.58321674	0.52615339	0.55722964	0.545982782
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.64750439	0.45154426	0.46552375	0.51043537	0.65069063	0.54513968
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.67720695	0.39904953	0.60302444	0.52076088	0.52459786	0.544927932
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.66977728	0.41455713	0.60686631	0.50913025	0.52158900	0.544383994
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.48083457	0.47865894	0.61507144	0.51844296	0.62769170	0.544139922
PID_IL4_2PATHWAY	0.66689643	0.43613633	0.59395987	0.52383078	0.49900271	0.543965224
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.63956508	0.45413012	0.61878390	0.49331870	0.51338096	0.543835752
REACTOME_GAB1_SIGNALOSOME	0.68162041	0.39571655	0.59774460	0.52245214	0.52058717	0.543624174
PID_ERBB1_INTERNALIZATION_PATHWAY	0.64780133	0.44175341	0.60067166	0.51885460	0.50813518	0.543443236
BIOCARTA_ECM_PATHWAY	0.64439768	0.40194243	0.59001132	0.51789860	0.56226372	0.54330275
PID_CD40_PATHWAY	0.57620226	0.45452457	0.58891545	0.49560816	0.59983029	0.543016146
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.50630921	0.43846893	0.60795658	0.55973536	0.60099093	0.542692202
KEGG_FOCAL_ADHESION	0.55258724	0.49806660	0.61825722	0.50723138	0.53359672	0.541947832
BIOCARTA_PPARA_PATHWAY	0.64986885	0.42927165	0.61398210	0.51161814	0.50452868	0.541853884
KEGG_PATHWAYS_IN_CANCER	0.74892248	0.35598090	0.72601725	0.52542081	0.35245114	0.541758516
REACTOME_TCR_SIGNALING	0.67162995	0.42159745	0.57442757	0.52012265	0.52058287	0.541672098
KEGG_MAPK_SIGNALING_PATHWAY	0.71423492	0.31291748	0.74033188	0.47363201	0.46719082	0.541661422
BIOCARTA_MTA3_PATHWAY	0.54592036	0.53330591	0.53447551	0.51674745	0.57628059	0.541345964
KEGG_OLFACTORY_TRANSDUCTION	0.59590749	0.45560252	0.61078769	0.48609424	0.55806981	0.54129235
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.55564559	0.54021933	0.53458539	0.49810643	0.57552341	0.54081603
REACTOME_SIGNALING_BY_SCF_KIT	0.66151423	0.42143896	0.61216142	0.54197270	0.46638342	0.540694146
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.45309972	0.46214192	0.62330348	0.51345713	0.64715368	0.539831186
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.53268884	0.41676525	0.57486394	0.54041963	0.63234484	0.5394165
REACTOME_PI_3K_CASCADE	0.67112496	0.39501632	0.59674862	0.52901466	0.50451766	0.539284444
BIOCARTA_STRESS_PATHWAY	0.55905029	0.47472941	0.56411163	0.46821416	0.62519430	0.538259958
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.49819281	0.55239368	0.56121707	0.51566793	0.56200678	0.537895654
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.64546225	0.44680632	0.47516623	0.51253378	0.60725911	0.537445538
KEGG_RENAL_CELL_CARCINOMA	0.65082680	0.39389796	0.58979735	0.52877114	0.52108161	0.536874972
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.68180908	0.39560570	0.59840532	0.50853910	0.49898935	0.53666971
SIG_BCR_SIGNALING_PATHWAY	0.67694231	0.46358160	0.46557107	0.55845819	0.51807626	0.536525886
REACTOME_GPCR_LIGAND_BINDING	0.60175348	0.51662776	0.58781160	0.49961373	0.47367803	0.53589692
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.60461591	0.53908680	0.47006310	0.47279051	0.59064186	0.535439636
