Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.97834485	0.92571166	0.88034353	0.81385859	0.95555556	0.910762838
PID_MYC_REPRESSPATHWAY	0.98313903	0.93870523	0.90403943	0.83963636	0.88585859	0.910275728
PID_FOXOPATHWAY	0.97153405	0.90202020	0.91811057	0.82622222	0.93232323	0.910042054
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.97706893	0.90889195	0.90786220	0.82350413	0.93131313	0.909728068
PID_TRKRPATHWAY	0.97487152	0.89268442	0.88836578	0.82436364	0.96666667	0.909390406
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.98014649	0.93041016	0.90528180	0.85692929	0.87272727	0.909099002
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.97631874	0.90671870	0.90883521	0.82589899	0.92727273	0.909008874
PID_HDAC_CLASSII_PATHWAY	0.97612972	0.89632691	0.89571171	0.84391919	0.93131313	0.908680132
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.97815583	0.89779614	0.89934221	0.82331313	0.94343434	0.90840833
PID_AR_PATHWAY	0.97961486	0.91261096	0.88380502	0.81316723	0.95151515	0.908142644
REACTOME_FANCONI_ANEMIA_PATHWAY	0.95912340	0.85844812	0.93010882	0.83955556	0.94444444	0.906336068
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.98244433	0.91874809	0.89637047	0.83317172	0.89898990	0.905944902
KEGG_INSULIN_SIGNALING_PATHWAY	0.97527320	0.92699725	0.90827697	0.86404040	0.85454545	0.905826654
PID_MYC_ACTIVPATHWAY	0.97675586	0.89657317	0.91975504	0.82864646	0.90707071	0.905760248
PID_CXCR4_PATHWAY	0.97707484	0.89931129	0.90768067	0.84846893	0.89292929	0.905093004
PID_AP1_PATHWAY	0.98222577	0.89854607	0.88222843	0.79995960	0.96060606	0.904713186
PID_RHOA_REG_PATHWAY	0.97822080	0.88780227	0.91158817	0.78791919	0.95555556	0.904217198
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.97711619	0.89744414	0.90595228	0.82783838	0.91212121	0.90409444
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.97707538	0.90084175	0.89048145	0.82525253	0.92626263	0.903982748
BIOCARTA_HIVNEF_PATHWAY	0.97678540	0.90526477	0.91546674	0.84036364	0.87878788	0.903333686
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.97602339	0.87064585	0.90596594	0.84286869	0.92020202	0.903141178
KEGG_MTOR_SIGNALING_PATHWAY	0.96475279	0.89644934	0.88172254	0.84084848	0.93030303	0.902815236
PID_RAC1_REG_PATHWAY	0.97462343	0.87736455	0.92245645	0.80763636	0.93030303	0.902476764
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.97527911	0.92865014	0.93526171	0.86589899	0.80707071	0.902432132
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.97780141	0.88959290	0.91903266	0.85014141	0.87474747	0.90226317
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.98074901	0.89696970	0.89018006	0.81595960	0.92626263	0.9020242
PID_IL2_PI3KPATHWAY	0.97256188	0.87765534	0.90486605	0.80941414	0.94444444	0.90178837
PID_IL2_STAT5PATHWAY	0.98043594	0.88253750	0.92455576	0.80909091	0.91212121	0.901748264
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.97856341	0.93304255	0.88719563	0.81894949	0.88989899	0.901530014
PID_INSULIN_PATHWAY	0.96996279	0.89507193	0.87214055	0.82032323	0.94848485	0.90119667
REACTOME_CELL_JUNCTION_ORGANIZATION	0.97510190	0.88936333	0.88396038	0.83102581	0.92525253	0.90094079
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.97422175	0.89103153	0.92397990	0.85644444	0.85858586	0.900852696
PID_NOTCH_PATHWAY	0.97589344	0.89054178	0.87520564	0.81225589	0.94747475	0.9002743
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.97120326	0.92027854	0.86390093	0.78266667	0.95858586	0.899327052
PID_SHP2_PATHWAY	0.96657806	0.89534741	0.87322696	0.81490909	0.94646465	0.899305234
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.97383779	0.88073156	0.90141805	0.82115662	0.91818182	0.899065168
REACTOME_G1_PHASE	0.97961486	0.86513621	0.92401420	0.84472727	0.88080808	0.898860124
KEGG_COLORECTAL_CANCER	0.97770099	0.91715641	0.90930366	0.83503030	0.85454545	0.898747362
PID_FCER1PATHWAY	0.97517278	0.87666054	0.87897136	0.80585859	0.95656566	0.898645786
PID_BCR_5PATHWAY	0.97905369	0.88708295	0.88635827	0.80658586	0.93232323	0.8982808
REACTOME_INTERFERON_SIGNALING	0.97588753	0.88708388	0.91229688	0.83062749	0.88383838	0.897946832
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.97268861	0.90036731	0.88992046	0.79794674	0.92828283	0.89784119
REACTOME_MRNA_SPLICING	0.97546813	0.89397000	0.91461279	0.83236364	0.87272727	0.897828366
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.98204265	0.93031833	0.90832870	0.83131313	0.83333333	0.897067228
PID_RHOA_PATHWAY	0.97008093	0.83483318	0.89937442	0.83252525	0.94545455	0.896453666
PID_RAS_PATHWAY	0.97351881	0.85662687	0.89151906	0.81963187	0.93636364	0.89553205
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.98260972	0.90775941	0.87773386	0.81329293	0.89595960	0.895471104
PID_TNFPATHWAY	0.97632465	0.87676768	0.87070024	0.82067340	0.93232323	0.89535784
REACTOME_GPCR_LIGAND_BINDING	0.98309410	0.90658096	0.89454448	0.83090909	0.86060606	0.895146938
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.97646642	0.89799510	0.87268824	0.77070707	0.95555556	0.894682478
PID_TCR_PATHWAY	0.97177033	0.88405265	0.86906749	0.81076094	0.93636364	0.89440301
KEGG_SELENOAMINO_ACID_METABOLISM	0.96660169	0.88870523	0.87435612	0.80074074	0.94141414	0.894363584
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.96721011	0.87044689	0.92236498	0.84214141	0.86868687	0.894170052
KEGG_SPLICEOSOME	0.97909504	0.88024181	0.90612111	0.80104602	0.90404040	0.894108876
PID_PTP1BPATHWAY	0.97709793	0.90772880	0.89484800	0.81022222	0.87676768	0.893332926
PID_P73PATHWAY	0.97866974	0.91741659	0.94452350	0.87850505	0.74646465	0.893115906
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.97751196	0.88345577	0.87665056	0.78662626	0.93838384	0.892525678
BIOCARTA_ATRBRCA_PATHWAY	0.96210644	0.83019590	0.91876738	0.82445342	0.92525253	0.892155134
BIOCARTA_ETS_PATHWAY	0.95671924	0.84550046	0.91036549	0.82646465	0.91919192	0.891648352
PID_IL4_2PATHWAY	0.97843936	0.88558310	0.89560630	0.83389899	0.86464646	0.891634842
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.98644338	0.91183043	0.91488899	0.82274747	0.82222222	0.891626498
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.97783094	0.90739210	0.87965919	0.80553535	0.88686869	0.891457254
REACTOME_PI_METABOLISM	0.98151692	0.86057545	0.87752501	0.80529293	0.93131313	0.891244688
PID_VEGFR1_2_PATHWAY	0.97490159	0.91157025	0.87590379	0.80938721	0.88282828	0.890918224
PID_ENDOTHELINPATHWAY	0.97391458	0.90211203	0.88147075	0.78064646	0.91515152	0.890659068
PID_HIF2PATHWAY	0.98239116	0.91588613	0.86827404	0.77466667	0.91010101	0.890263802
PID_HEDGEHOG_GLIPATHWAY	0.97271546	0.88931742	0.89630499	0.81168126	0.88080808	0.890165442
SIG_BCR_SIGNALING_PATHWAY	0.97663772	0.87750230	0.87812229	0.80044444	0.91717172	0.889975694
PID_FRA_PATHWAY	0.96511312	0.87944597	0.89661374	0.81709091	0.88989899	0.889632546
PID_ARF6_TRAFFICKINGPATHWAY	0.97534999	0.86577900	0.87314790	0.78662626	0.94646465	0.88947356
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.97593479	0.82540557	0.88503782	0.80650505	0.95353535	0.889283716
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.97317621	0.83036425	0.87688186	0.80532476	0.96060606	0.889270628
REACTOME_DEVELOPMENTAL_BIOLOGY	0.98080217	0.95010713	0.93220905	0.86404040	0.71919192	0.889270134
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.97345384	0.86906948	0.87299273	0.80262626	0.92727273	0.889083008
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.97866974	0.86300888	0.90223092	0.83236364	0.86868687	0.88899201
REACTOME_MUSCLE_CONTRACTION	0.96393762	0.87910927	0.85258966	0.83042424	0.91818182	0.888848522
REACTOME_CELL_CYCLE_MITOTIC	0.97835667	0.94828589	0.94523496	0.88400000	0.68787879	0.888751262
REACTOME_CELL_CYCLE	0.97559809	0.94602081	0.94694188	0.88618182	0.68787879	0.888524278
PID_AVB3_INTEGRIN_PATHWAY	0.97301672	0.89805632	0.85669759	0.79422222	0.91818182	0.888034934
PID_EPOPATHWAY	0.97777187	0.88314968	0.89032255	0.78646465	0.90101010	0.88774377
KEGG_VEGF_SIGNALING_PATHWAY	0.96528442	0.91542700	0.87966706	0.79907071	0.87878788	0.887647414
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.97354835	0.87649219	0.88276961	0.81590572	0.88888889	0.887520952
BIOCARTA_KERATINOCYTE_PATHWAY	0.97063028	0.87519363	0.87940175	0.79758025	0.91414141	0.887389464
REACTOME_TRNA_AMINOACYLATION	0.96316380	0.84254668	0.90344410	0.80036364	0.92424242	0.886752128
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.97473566	0.87803796	0.88518323	0.80268013	0.89191919	0.886511234
REACTOME_AXON_GUIDANCE	0.98069585	0.94482706	0.93153627	0.87002020	0.70505051	0.886425978
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.97175852	0.86877870	0.90619724	0.80765106	0.87676768	0.88623064
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.98320043	0.88945516	0.89055678	0.81610325	0.85151515	0.886166154
PID_MYC_PATHWAY	0.97419812	0.81841139	0.88842496	0.80408081	0.94545455	0.886113966
KEGG_PURINE_METABOLISM	0.97804359	0.93490970	0.93652564	0.85830303	0.72121212	0.885798816
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.97389203	0.83319559	0.88012394	0.80394205	0.93737374	0.88570547
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.96275031	0.84292929	0.89798370	0.79169024	0.92929293	0.884929294
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.98144604	0.95558616	0.91733860	0.85074299	0.71717172	0.884457102
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.96731053	0.86573309	0.82695164	0.78006734	0.97878788	0.883770096
REACTOME_IL_2_SIGNALING	0.94779373	0.86911586	0.90328795	0.78832323	0.91010101	0.883724356
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.98262744	0.87973676	0.87944566	0.81595960	0.86060606	0.883675104
PID_P53DOWNSTREAMPATHWAY	0.97931951	0.93619529	0.92207867	0.88768126	0.69292929	0.883640804
KEGG_P53_SIGNALING_PATHWAY	0.97347746	0.90684114	0.93617723	0.88214141	0.71818182	0.883363812
PID_CD8TCRPATHWAY	0.96267943	0.88732782	0.85805299	0.78921212	0.91818182	0.883090836
PID_ALPHASYNUCLEIN_PATHWAY	0.98024101	0.87532905	0.87335188	0.79745455	0.88888889	0.883053076
KEGG_ETHER_LIPID_METABOLISM	0.95469904	0.85160698	0.86705997	0.79470707	0.94646465	0.882907542
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.98205446	0.94762779	0.93307373	0.87139394	0.67979798	0.88278958
PID_BMPPATHWAY	0.98062496	0.86735537	0.87737374	0.80246465	0.88585859	0.882735462
PID_TAP63PATHWAY	0.97517278	0.93039486	0.89833797	0.87470707	0.73434343	0.882591222
BIOCARTA_CELLCYCLE_PATHWAY	0.97407998	0.84919257	0.93536134	0.83928620	0.81414141	0.8824123
KEGG_CELL_CYCLE	0.97591707	0.92799436	0.94025960	0.86404040	0.70101010	0.881844306
REACTOME_IMMUNE_SYSTEM	0.98217851	0.95159167	0.93463231	0.87031650	0.66868687	0.881481172
REACTOME_SIGNALLING_BY_NGF	0.97857523	0.95603000	0.91328746	0.86484848	0.69393939	0.881336112
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.96635359	0.84556168	0.85959498	0.77018631	0.96262626	0.880864564
ST_T_CELL_SIGNAL_TRANSDUCTION	0.97688582	0.79992348	0.88454789	0.78444444	0.95757576	0.880675478
SIG_CHEMOTAXIS	0.97819718	0.90925926	0.92187967	0.87810101	0.71515152	0.880517728
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.97898872	0.94609734	0.91977553	0.85474747	0.69898990	0.879719792
PID_TGFBRPATHWAY	0.97080749	0.89251607	0.87360562	0.81701010	0.84444444	0.879676744
KEGG_SPHINGOLIPID_METABOLISM	0.97570495	0.88363942	0.88652125	0.76440404	0.88787879	0.87962969
REACTOME_MITOTIC_G1_G1_S_PHASES	0.97995747	0.92848179	0.93583955	0.86468687	0.68888889	0.879570914
KEGG_PROSTATE_CANCER	0.98282828	0.94872972	0.90846143	0.83449158	0.72323232	0.879548666
PID_ERBB4_PATHWAY	0.97878197	0.92237527	0.86110965	0.80012121	0.83535354	0.879548328
BIOCARTA_GLEEVEC_PATHWAY	0.95321637	0.87499235	0.87985654	0.76023140	0.92929293	0.879517918
PID_ALK1PATHWAY	0.95245437	0.89804102	0.86079735	0.77202694	0.91313131	0.879290198
KEGG_SMALL_CELL_LUNG_CANCER	0.98006380	0.91867156	0.92025667	0.85014141	0.72424242	0.878675172
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.97652549	0.84813284	0.87971973	0.77701010	0.91111111	0.878499854
PID_NEPHRIN_NEPH1_PATHWAY	0.96603462	0.85788185	0.87612489	0.81208081	0.87979798	0.87838403
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.97791364	0.95062749	0.91360269	0.85523232	0.69393939	0.878263106
REACTOME_APOPTOSIS	0.97623604	0.92581879	0.92545259	0.84812121	0.71515152	0.87815603
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.96834426	0.94453627	0.89680379	0.83454545	0.74646465	0.878138884
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.97740564	0.91707989	0.92155468	0.85490909	0.71919192	0.878028244
PID_ERBB2ERBB3PATHWAY	0.96783035	0.89415366	0.87258283	0.79971717	0.85555556	0.877967914
KEGG_NOTCH_SIGNALING_PATHWAY	0.97373737	0.88539945	0.87180483	0.76120763	0.89696970	0.877823796
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.97070116	0.87589532	0.87113063	0.75422222	0.91616162	0.87762219
PID_IL12_2PATHWAY	0.96627680	0.81060606	0.87918216	0.79500337	0.93636364	0.877486406
KEGG_THYROID_CANCER	0.96905901	0.88648607	0.81107988	0.79777778	0.92222222	0.877324992
KEGG_MAPK_SIGNALING_PATHWAY	0.98024691	0.94647995	0.91207729	0.84553535	0.70202020	0.87727194
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.97810857	0.92136517	0.92005856	0.85022222	0.71616162	0.877183228
KEGG_PYRIMIDINE_METABOLISM	0.97963258	0.89995409	0.93339952	0.86000000	0.71212121	0.87702148
WNT_SIGNALING	0.98664422	0.92959902	0.89271361	0.82794314	0.74545455	0.876470908
REACTOME_HIV_LIFE_CYCLE	0.97768327	0.89862259	0.91672571	0.83785859	0.75050505	0.876279042
PID_VEGFR1_PATHWAY	0.95114892	0.86438629	0.86439174	0.78894276	0.91212121	0.876198184
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.96133853	0.88034894	0.84181268	0.79658361	0.90000000	0.876016752
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.98243251	0.86236887	0.87945542	0.82129293	0.83434343	0.875978632
BIOCARTA_PDGF_PATHWAY	0.96148030	0.84144475	0.87680964	0.79373737	0.90606061	0.875906534
KEGG_WNT_SIGNALING_PATHWAY	0.98038278	0.91703398	0.89959401	0.82662626	0.75555556	0.875838518
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.97801406	0.86812060	0.87830674	0.79539843	0.85858586	0.875685138
REACTOME_DNA_REPAIR	0.97685628	0.91083563	0.92911043	0.84621855	0.71414141	0.87543246
REACTOME_INTERFERON_GAMMA_SIGNALING	0.96529624	0.84504132	0.86466178	0.80391919	0.89696970	0.875177646
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.98079394	0.89952556	0.88329478	0.78945455	0.82222222	0.87505821
KEGG_TIGHT_JUNCTION	0.98386201	0.92121212	0.89178158	0.83991470	0.73838384	0.87503085
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.94475752	0.79378635	0.89218172	0.77660606	0.96666667	0.874799664
REACTOME_DNA_REPLICATION	0.97271546	0.92399755	0.94138371	0.87919641	0.65656566	0.874771758
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.97734657	0.93171105	0.89118235	0.83373737	0.73939394	0.874674256
REACTOME_MITOTIC_M_M_G1_PHASES	0.97452301	0.92344659	0.94299748	0.88157576	0.65050505	0.874609578
REACTOME_PHOSPHOLIPID_METABOLISM	0.98100301	0.94126110	0.91409262	0.84262626	0.69393939	0.874584476
REACTOME_MITOTIC_G2_G2_M_PHASES	0.98126292	0.89129170	0.93116115	0.86905051	0.70000000	0.874553256
BIOCARTA_RHO_PATHWAY	0.95797744	0.84729109	0.84001837	0.75915152	0.96666667	0.874221018
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.96911808	0.91230487	0.88490216	0.78412121	0.81717172	0.873523608
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.96969106	0.81807469	0.84915630	0.79301010	0.93636364	0.873259158
PID_ATR_PATHWAY	0.97735247	0.91271809	0.94424828	0.86379798	0.66767677	0.873158718
REACTOME_SIGNALING_BY_ERBB4	0.97728159	0.94334252	0.90325184	0.83026263	0.70909091	0.872645898
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.96403804	0.83772574	0.85917435	0.78646465	0.91515152	0.87251086
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.98047138	0.89185797	0.90098863	0.84637935	0.74141414	0.872222294
BIOCARTA_FAS_PATHWAY	0.97164038	0.82883379	0.91198946	0.81862626	0.82929293	0.872076564
REACTOME_CELL_CELL_COMMUNICATION	0.97992793	0.91758494	0.88744680	0.83963636	0.73535354	0.871989914
PID_E2F_PATHWAY	0.97113238	0.91530456	0.94152629	0.84763636	0.68282828	0.871685574
KEGG_BLADDER_CANCER	0.97005730	0.93400673	0.89546444	0.79331129	0.76464646	0.871497244
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.98164688	0.92967554	0.90381399	0.81903030	0.72323232	0.871479806
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.95138627	0.81685032	0.82916934	0.78355556	0.97373737	0.870939772
REACTOME_SIGNALING_BY_PDGF	0.97478882	0.95512703	0.90060216	0.83858586	0.68484848	0.87079047
PID_TELOMERASEPATHWAY	0.97830941	0.93497092	0.92223784	0.82533333	0.69292929	0.870756158
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.94587394	0.83735890	0.89183411	0.77639057	0.90202020	0.870695544
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.92618583	0.81805938	0.90359440	0.78836813	0.91717172	0.870675892
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.97336523	0.95693297	0.91091592	0.84004040	0.67171717	0.870594338
BIOCARTA_EGF_PATHWAY	0.96017485	0.83815427	0.87419021	0.77121886	0.90909091	0.87056582
PID_AVB3_OPN_PATHWAY	0.95349508	0.80855525	0.86615610	0.78694949	0.93737374	0.870505932
KEGG_GAP_JUNCTION	0.97608837	0.93907254	0.91776766	0.82449832	0.69494949	0.870475276
KEGG_ABC_TRANSPORTERS	0.96704472	0.88304255	0.87694077	0.77854545	0.84545455	0.870205608
BIOCARTA_MAPK_PATHWAY	0.97008093	0.91718702	0.89250183	0.83462626	0.73636364	0.870151936
PID_FASPATHWAY	0.96810207	0.88097643	0.86471966	0.80916192	0.82727273	0.870046562
REACTOME_PKB_MEDIATED_EVENTS	0.96689113	0.82794613	0.85602108	0.79516988	0.90404040	0.870013724
PID_DELTANP63PATHWAY	0.97292811	0.92540557	0.93695994	0.88731313	0.62727273	0.869975896
PID_CMYB_PATHWAY	0.97721070	0.90426997	0.90994938	0.83939394	0.71818182	0.869801162
BIOCARTA_MET_PATHWAY	0.95816055	0.82049281	0.87062491	0.77143434	0.92828283	0.869799088
REACTOME_MITOTIC_PROMETAPHASE	0.96932483	0.89014386	0.93788025	0.87341414	0.67777778	0.869708172
PID_LYSOPHOSPHOLIPID_PATHWAY	0.97506055	0.91045301	0.89054994	0.83575758	0.73636364	0.869636944
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.97612972	0.93158861	0.90899722	0.82347475	0.70606061	0.869250182
BIOCARTA_ECM_PATHWAY	0.94536594	0.80114784	0.84956229	0.80046648	0.94949495	0.8692075
REACTOME_CELL_CYCLE_CHECKPOINTS	0.97377335	0.93617998	0.93289221	0.85814141	0.64444444	0.869086278
PID_PLK1_PATHWAY	0.97596432	0.90834099	0.93924950	0.86024242	0.65858586	0.868476618
REACTOME_SIGNALING_BY_ILS	0.97828578	0.88454239	0.91320256	0.82020651	0.74545455	0.868338358
BIOCARTA_TPO_PATHWAY	0.95491760	0.81954392	0.87051800	0.77973064	0.91616162	0.868174356
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.94924685	0.89277625	0.80845069	0.74137374	0.94747475	0.867864456
PID_MTOR_4PATHWAY	0.97556855	0.90229568	0.88594935	0.85628283	0.71919192	0.867857666
REACTOME_EGFR_DOWNREGULATION	0.97402091	0.77917049	0.83124384	0.79615917	0.95757576	0.867634034
REACTOME_SIGNALING_BY_FGFR	0.97378463	0.95153046	0.90577758	0.83171717	0.67373737	0.867309442
PID_ERA_GENOMIC_PATHWAY	0.97942584	0.94348026	0.91538775	0.83551515	0.66262626	0.867287052
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.98117432	0.86980410	0.91061533	0.84133823	0.73333333	0.867253062
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.97878197	0.92692072	0.91576343	0.83858586	0.67575758	0.867161912
REACTOME_SIGNALING_BY_NOTCH1	0.97630102	0.89271503	0.89381447	0.82404040	0.74848485	0.867071154
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.96846240	0.85471380	0.92655931	0.83834343	0.74545455	0.866706698
