Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
BIOCARTA_IL2RB_PATHWAY	0.98314726	0.87897710	0.92818752	0.86554779	0.95353535	0.921879004
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.99356725	0.93471074	0.91312944	0.85116046	0.91515152	0.921543882
REACTOME_PI3K_CASCADE	0.99175970	0.96172329	0.89741261	0.84753069	0.90808081	0.92130142
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.99239766	0.91326905	0.90678478	0.82741570	0.96363636	0.92070071
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.99165338	0.92076829	0.90731078	0.85198757	0.92929293	0.92020259
KEGG_PATHWAYS_IN_CANCER	0.99420521	0.96848791	0.95718611	0.91893311	0.75656566	0.9190756
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.99101542	0.91810530	0.93247367	0.85396115	0.89898990	0.918909088
KEGG_ENDOMETRIAL_CANCER	0.99112174	0.92369146	0.88795354	0.83804817	0.95151515	0.918466012
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.98718767	0.90209672	0.90001308	0.85027195	0.95151515	0.918216914
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.99420521	0.92918580	0.92747489	0.85121368	0.88484848	0.917385612
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.99218501	0.91787573	0.89996449	0.84185174	0.93434343	0.91724408
KEGG_MTOR_SIGNALING_PATHWAY	0.97942584	0.92500765	0.89489343	0.85367766	0.93131313	0.916863542
PID_ENDOTHELINPATHWAY	0.99122807	0.91104989	0.91502350	0.83804196	0.92727273	0.91652323
BIOCARTA_CELLCYCLE_PATHWAY	0.98740032	0.86059076	0.93791570	0.87486247	0.92121212	0.916396274
PID_ERBB4_PATHWAY	0.99218501	0.94040404	0.89394500	0.83279359	0.92020202	0.915905932
REACTOME_HEMOSTASIS	0.99420521	0.95402510	0.95813734	0.90395960	0.76161616	0.914388682
REACTOME_AXON_GUIDANCE	0.99441786	0.96225895	0.94997804	0.90009013	0.76161616	0.913672228
KEGG_VEGF_SIGNALING_PATHWAY	0.98856991	0.91175390	0.90421234	0.82707382	0.93333333	0.91298866
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.99122807	0.90453015	0.90845364	0.83488423	0.92323232	0.912465682
REACTOME_IMMUNE_SYSTEM	0.99399256	0.94266912	0.95497061	0.90062782	0.76363636	0.911179294
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.99431154	0.94109275	0.95666844	0.90064957	0.76262626	0.911069712
REACTOME_DEVELOPMENTAL_BIOLOGY	0.99420521	0.96333027	0.94575823	0.89292757	0.75858586	0.910961428
KEGG_PURINE_METABOLISM	0.99377990	0.96166208	0.94998645	0.89763792	0.75050505	0.91071428
PID_DELTANP63PATHWAY	0.99388623	0.94329660	0.96029490	0.93105206	0.72222222	0.910150402
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.99409888	0.95765228	0.93485736	0.89260917	0.77070707	0.909984952
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.98314726	0.94426079	0.88185369	0.84808702	0.88686869	0.90884349
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.99016481	0.91013162	0.87642007	0.82877389	0.93737374	0.908572826
KEGG_BLADDER_CANCER	0.99005848	0.95956535	0.92555194	0.87333333	0.79191919	0.908085658
PID_BCR_5PATHWAY	0.99271664	0.89476584	0.90031671	0.82785741	0.92323232	0.907777784
KEGG_TYPE_II_DIABETES_MELLITUS	0.98538012	0.89188858	0.88313570	0.83272106	0.94343434	0.90731196
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.99441786	0.96502908	0.93826984	0.88212277	0.75656566	0.907281042
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.97389686	0.91834507	0.89175006	0.79892463	0.95151515	0.906886354
KEGG_MAPK_SIGNALING_PATHWAY	0.99388623	0.96049893	0.94049748	0.88239938	0.75454545	0.906365494
PID_SMAD2_3NUCLEARPATHWAY	0.99335460	0.93991429	0.93284744	0.86994250	0.79393939	0.905999644
ST_T_CELL_SIGNAL_TRANSDUCTION	0.98686869	0.84637282	0.90597119	0.83673038	0.95151515	0.905491646
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.99324827	0.94585246	0.93492931	0.88600466	0.76666667	0.905340274
REACTOME_SIGNALLING_BY_NGF	0.99420521	0.96086624	0.93830348	0.88371788	0.74949495	0.905317552
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.99420521	0.94055709	0.94550220	0.89505206	0.75050505	0.905164322
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.99431154	0.97187022	0.92726058	0.88534577	0.74646465	0.905050552
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.99239766	0.94224059	0.92430514	0.89680186	0.76868687	0.904886424
REACTOME_CELL_CYCLE	0.99292929	0.94756657	0.96022949	0.90428904	0.71616162	0.904235202
PID_RHOA_REG_PATHWAY	0.98601808	0.90352005	0.92204001	0.79752804	0.91111111	0.904043458
PID_CXCR4_PATHWAY	0.99154705	0.89027140	0.90844336	0.82542036	0.90202020	0.903540474
PID_ATF2_PATHWAY	0.99175970	0.94119988	0.93937151	0.89649417	0.74545455	0.902855962
KEGG_DILATED_CARDIOMYOPATHY	0.99377990	0.93947046	0.92337155	0.89287335	0.76464646	0.902828344
REACTOME_PHOSPHOLIPID_METABOLISM	0.99388623	0.94452097	0.93516291	0.87585082	0.76464646	0.902813478
PID_ARF6_TRAFFICKINGPATHWAY	0.99282297	0.87167126	0.88571122	0.81188500	0.94949495	0.90231708
PID_HIF1_TFPATHWAY	0.99101542	0.90746863	0.89632523	0.81444628	0.90101010	0.902053132
PID_RB_1PATHWAY	0.98942052	0.91362106	0.94180660	0.88239938	0.78282828	0.902015168
PID_TAP63PATHWAY	0.99207868	0.95972860	0.93547875	0.90770474	0.71111111	0.901220376
ST_INTEGRIN_SIGNALING_PATHWAY	0.99377990	0.94840833	0.91972547	0.86857498	0.77474747	0.90104723
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.99144072	0.90241812	0.89174633	0.83477234	0.88484848	0.901045198
REACTOME_PLATELET_HOMEOSTASIS	0.99005848	0.89251607	0.90070455	0.85577927	0.86565657	0.900942988
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.99112174	0.87869605	0.87317205	0.81968920	0.94141414	0.900818636
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.99133440	0.88475666	0.89596614	0.80754002	0.92424242	0.900767928
PID_TCR_PATHWAY	0.98708134	0.89233242	0.87454844	0.83070396	0.91818182	0.900569596
PID_ALK1PATHWAY	0.98335991	0.87569636	0.88336365	0.79004186	0.96868687	0.90022973
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.99314195	0.95237221	0.92927445	0.87449883	0.75151515	0.900160518
PID_HEDGEHOG_2PATHWAY	0.98676236	0.88031833	0.91066259	0.85649799	0.86565657	0.899979568
REACTOME_PI_3K_CASCADE	0.98048910	0.94260790	0.87509853	0.80523761	0.89494949	0.899676526
KEGG_INSULIN_SIGNALING_PATHWAY	0.99324827	0.94701561	0.93084686	0.87537247	0.75151515	0.899599672
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.99154705	0.88657790	0.88874405	0.81197203	0.91717172	0.89920255
PID_LYSOPHOSPHOLIPID_PATHWAY	0.99112174	0.93806244	0.91977873	0.86740326	0.77878788	0.89903081
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.99239766	0.94074074	0.93436586	0.87214918	0.75353535	0.898637758
REACTOME_SIGNALING_BY_NOTCH	0.99388623	0.95321396	0.93293358	0.86159751	0.75151515	0.898629286
REACTOME_MITOTIC_G1_G1_S_PHASES	0.99431154	0.94289868	0.95327465	0.89690443	0.70303030	0.89808392
PID_ALPHASYNUCLEIN_PATHWAY	0.98973950	0.84559229	0.88977273	0.81944365	0.94545455	0.898000544
KEGG_LEISHMANIA_INFECTION	0.98973950	0.83821549	0.89446173	0.82732246	0.93737374	0.897422584
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.98261563	0.84850015	0.88137434	0.82181956	0.95252525	0.897366986
REACTOME_CELL_CYCLE_MITOTIC	0.99303562	0.94162841	0.95906054	0.90510334	0.68787879	0.89734134
PID_IL12_2PATHWAY	0.98335991	0.88174166	0.88948210	0.79307932	0.93737374	0.897007346
KEGG_NITROGEN_METABOLISM	0.98708134	0.91880931	0.86553229	0.77777834	0.93333333	0.896506922
REACTOME_APOPTOSIS	0.99399256	0.94869911	0.94208412	0.88120515	0.71616162	0.896428512
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.99250399	0.93073156	0.95405956	0.89727428	0.70707071	0.89632802
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.99048379	0.90850934	0.90306861	0.81362859	0.86565657	0.89626938
KEGG_AXON_GUIDANCE	0.99409888	0.94928069	0.91394892	0.84273815	0.78080808	0.896174944
KEGG_GLIOMA	0.99218501	0.94591368	0.94012091	0.88919981	0.71313131	0.896110144
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.95837321	0.86632997	0.88155697	0.83935975	0.93434343	0.895992666
REACTOME_PI_METABOLISM	0.99090909	0.84589838	0.88404582	0.83892008	0.91919192	0.895793058
KEGG_TIGHT_JUNCTION	0.99324827	0.94358739	0.91837524	0.86758353	0.75555556	0.895669998
PID_TRAIL_PATHWAY	0.97485380	0.87054892	0.88740130	0.78753691	0.95757576	0.895583338
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.99037746	0.91239669	0.91950401	0.88442580	0.77070707	0.895482206
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.98867624	0.92260484	0.85883441	0.78395960	0.92323232	0.895461482
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.99367358	0.92806856	0.90762668	0.87827886	0.76868687	0.89526691
KEGG_ENDOCYTOSIS	0.99207868	0.96712580	0.92231940	0.86941103	0.72525253	0.895237488
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.99229133	0.92523722	0.93388277	0.86833877	0.75555556	0.89506113
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.99431154	0.93898072	0.94093385	0.88467133	0.71616162	0.895011812
PID_E2F_PATHWAY	0.98665603	0.92756351	0.95948570	0.87677389	0.72424242	0.89494431
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.99154705	0.95065810	0.91835842	0.85685470	0.75252525	0.893988704
BIOCARTA_IGF1MTOR_PATHWAY	0.97091972	0.91622283	0.88382717	0.78625641	0.91212121	0.893869468
PID_FGF_PATHWAY	0.98740032	0.95180594	0.90366884	0.85011033	0.77575758	0.893748602
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.99112174	0.91519743	0.95188331	0.87574825	0.73232323	0.893254792
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.98888889	0.88601163	0.87761052	0.80345299	0.91010101	0.893213008
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.94465710	0.86005510	0.86763378	0.84305793	0.94949495	0.892979772
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.99463052	0.93989899	0.91950775	0.86112573	0.74949495	0.892931588
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.98484848	0.88267524	0.89527374	0.79997514	0.90101010	0.89275654
KEGG_WNT_SIGNALING_PATHWAY	0.99335460	0.94196511	0.92047954	0.86383838	0.74242424	0.892412374
PID_TRKRPATHWAY	0.99175970	0.90835629	0.91570843	0.86626263	0.77979798	0.892377006
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.99356725	0.94724518	0.92488063	0.85968298	0.73636364	0.892347936
REACTOME_INNATE_IMMUNE_SYSTEM	0.99367358	0.91121824	0.92766170	0.86242735	0.76666667	0.892329508
REACTOME_SPHINGOLIPID_METABOLISM	0.99197236	0.93200184	0.91846308	0.83682064	0.78080808	0.8920132
PID_CD8TCRPATHWAY	0.98229665	0.86524334	0.86903975	0.82775101	0.91515152	0.891896454
REACTOME_HIV_INFECTION	0.99261031	0.93362412	0.93550491	0.86509645	0.73232323	0.891831804
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.99409888	0.94219467	0.92310244	0.84726651	0.75151515	0.89163553
PID_BETACATENIN_NUC_PATHWAY	0.99282297	0.93125191	0.91495192	0.84828904	0.77070707	0.891604582
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.98793195	0.87033976	0.86688399	0.78405933	0.94848485	0.891539976
KEGG_GAP_JUNCTION	0.99186603	0.92324763	0.93546709	0.86112821	0.74545455	0.891432702
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.98963317	0.95148454	0.91051402	0.82555400	0.77979798	0.891396742
KEGG_PYRIMIDINE_METABOLISM	0.99409888	0.91649832	0.95159738	0.88375447	0.71010101	0.891210012
KEGG_MELANOMA	0.99218501	0.94228650	0.92703445	0.84832012	0.74444444	0.890854104
PID_SYNDECAN_4_PATHWAY	0.98750665	0.86672788	0.86488007	0.79625486	0.93838384	0.89075066
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.98771930	0.83921709	0.87732272	0.81251282	0.93636364	0.890627114
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.99441786	0.93471074	0.92005905	0.85438695	0.74949495	0.89061391
WNT_SIGNALING	0.99377990	0.94080196	0.91193526	0.85600932	0.75050505	0.890606298
PID_REG_GR_PATHWAY	0.99144072	0.89638812	0.90899093	0.86847242	0.78686869	0.890432176
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.99324827	0.94410774	0.90847046	0.84601738	0.75959596	0.890287962
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.99133440	0.89027480	0.91582242	0.86408081	0.78888889	0.890080264
PID_AVB3_INTEGRIN_PATHWAY	0.99292929	0.94175084	0.90948990	0.84510457	0.76060606	0.889976132
PID_RAC1_REG_PATHWAY	0.98878256	0.87988981	0.93004980	0.85557000	0.79494949	0.889848332
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.99292929	0.88403039	0.95641989	0.89138151	0.72424242	0.8898007
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.99399256	0.94992348	0.92787184	0.86690598	0.71010101	0.889758974
BIOCARTA_ETS_PATHWAY	0.97549176	0.87007958	0.92316224	0.83354779	0.84545455	0.889547184
REACTOME_SIGNALING_BY_FGFR	0.99207868	0.95122436	0.91293322	0.84631546	0.74444444	0.889399232
REACTOME_MUSCLE_CONTRACTION	0.98867624	0.94548515	0.90363224	0.87159907	0.73737374	0.889353288
REACTOME_GAB1_SIGNALOSOME	0.98506114	0.84187328	0.86374215	0.81655329	0.93939394	0.88932476
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.99165338	0.93711356	0.91012168	0.86826729	0.73939394	0.88930997
PID_FAK_PATHWAY	0.99165338	0.95018365	0.88867678	0.84464025	0.77070707	0.889172226
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.99409888	0.90443832	0.92631215	0.86817556	0.75151515	0.888908012
PID_INTEGRIN_CS_PATHWAY	0.98835726	0.85295378	0.86720812	0.80960756	0.92222222	0.888069788
REACTOME_SIGNALING_BY_ERBB4	0.99324827	0.93870523	0.91569815	0.85611500	0.73636364	0.888026058
REACTOME_S_PHASE	0.99261031	0.92753290	0.94588251	0.88030458	0.69292929	0.887851918
PID_FASPATHWAY	0.98665603	0.85437710	0.88315159	0.82700544	0.88686869	0.88761177
ST_ADRENERGIC	0.99367358	0.91835017	0.91445257	0.86697885	0.74444444	0.887579922
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.99250399	0.91815121	0.90793317	0.85383061	0.76262626	0.887009048
KEGG_GLUTATHIONE_METABOLISM	0.98718767	0.92340067	0.92271559	0.85466356	0.74646465	0.886886428
PID_ERBB2ERBB3PATHWAY	0.98931419	0.92366085	0.89351172	0.85023465	0.77474747	0.886293776
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.98293461	0.85841751	0.85936423	0.79379222	0.93636364	0.886174442
PID_CD8TCRDOWNSTREAMPATHWAY	0.98038278	0.81492195	0.87623600	0.79973045	0.95959596	0.886173428
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.99367358	0.93258341	0.91994599	0.86298243	0.71818182	0.885473446
PID_ECADHERIN_STABILIZATION_PATHWAY	0.99207868	0.94827058	0.91149329	0.85269308	0.72222222	0.88535157
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.98888889	0.91404959	0.90821766	0.82689977	0.78787879	0.88518694
REACTOME_TCR_SIGNALING	0.99069644	0.83677686	0.88138088	0.79780321	0.91919192	0.885169862
ST_FAS_SIGNALING_PATHWAY	0.99314195	0.89871442	0.93652062	0.86764569	0.72828283	0.884861102
REACTOME_RECYCLING_PATHWAY_OF_L1	0.98325359	0.82912458	0.92425737	0.82734949	0.85959596	0.884716198
REACTOME_INTERFERON_SIGNALING	0.99027113	0.89149066	0.93074314	0.85575302	0.75454545	0.88456068
REACTOME_METABOLISM_OF_PROTEINS	0.99463052	0.93503214	0.93323055	0.86682266	0.69292929	0.884529032
REACTOME_GPCR_LIGAND_BINDING	0.99441786	0.93650138	0.91672133	0.87619854	0.69797980	0.884363782
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.99144072	0.91002449	0.93074875	0.85482207	0.73434343	0.884275892
REACTOME_PI3K_AKT_ACTIVATION	0.97102605	0.89628099	0.85331741	0.78434499	0.91616162	0.884226212
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.98389155	0.84666361	0.86992403	0.78204196	0.93838384	0.884180998
PID_FRA_PATHWAY	0.98442318	0.90921335	0.91929470	0.85762065	0.74949495	0.884009366
PID_IL4_2PATHWAY	0.99346093	0.91062137	0.91410981	0.85328671	0.74747475	0.883790714
BIOCARTA_HIVNEF_PATHWAY	0.99197236	0.88992960	0.93225969	0.85908383	0.74545455	0.883740006
PID_ILK_PATHWAY	0.98973950	0.86438629	0.93223259	0.88843545	0.74242424	0.883443614
PID_TCPTP_PATHWAY	0.98506114	0.89413835	0.91779235	0.86348840	0.75656566	0.88340918
BIOCARTA_CTCF_PATHWAY	0.98261563	0.88207836	0.82947514	0.77036519	0.95151515	0.883209894
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.99165338	0.95162228	0.91287321	0.83887801	0.72020202	0.88304578
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.98984583	0.94975513	0.90345920	0.81016939	0.76161616	0.882969142
REACTOME_MEIOSIS	0.98442318	0.89063361	0.94315951	0.85066977	0.74545455	0.882868124
PID_P75NTRPATHWAY	0.99101542	0.92030915	0.92855287	0.85800466	0.71616162	0.882808744
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.99367358	0.93160392	0.91795008	0.87148407	0.69898990	0.88274031
KEGG_TYROSINE_METABOLISM	0.99027113	0.94790328	0.91292014	0.83299145	0.72929293	0.882675786
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.98304094	0.86289664	0.83850718	0.79754016	0.93030303	0.88245759
PID_ERBB_NETWORK_PATHWAY	0.98835726	0.89819406	0.83756996	0.81222255	0.87575758	0.882420282
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.99218501	0.91712580	0.91604201	0.87215851	0.71414141	0.882330548
REACTOME_MEMBRANE_TRAFFICKING	0.99282297	0.91666667	0.91252488	0.86709604	0.72222222	0.882266556
REACTOME_G1_S_TRANSITION	0.99324827	0.93151209	0.94785879	0.88735043	0.64848485	0.881690886
REACTOME_TRANSCRIPTION	0.99282297	0.91264157	0.93030413	0.84822067	0.72424242	0.881646352
REACTOME_SIGNALING_BY_NOTCH1	0.99292929	0.92632384	0.91036732	0.84161927	0.73636364	0.881520672
REACTOME_MITOTIC_G2_G2_M_PHASES	0.99016481	0.87923171	0.94200563	0.88843823	0.70707071	0.881382218
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.99420521	0.93016529	0.91970865	0.84916930	0.71313131	0.881275952
PID_GLYPICAN_1PATHWAY	0.98644338	0.86456994	0.86561358	0.78225293	0.90606061	0.880988088
REACTOME_TOLL_RECEPTOR_CASCADES	0.99314195	0.89968000	0.92326503	0.85549650	0.73232323	0.880781342
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.99239766	0.89643404	0.91993197	0.86032380	0.73434343	0.88068618
BIOCARTA_PPARA_PATHWAY	0.99027113	0.91316192	0.90565601	0.84262554	0.75151515	0.88064595
BIOCARTA_MAPK_PATHWAY	0.99229133	0.89882155	0.90267616	0.85783645	0.75050505	0.880426108
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.96337055	0.82226814	0.86804432	0.83238643	0.91515152	0.880244192
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.99271664	0.92151821	0.91645157	0.87720280	0.69191919	0.879961682
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.99048379	0.90648913	0.90638499	0.83758565	0.75858586	0.879905884
KEGG_ALZHEIMERS_DISEASE	0.99271664	0.93001224	0.91788561	0.86031080	0.69797980	0.879781018
REACTOME_SEMAPHORIN_INTERACTIONS	0.99261031	0.95358127	0.89173324	0.84037607	0.72020202	0.879700582
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.97623604	0.87389042	0.84566789	0.75608392	0.94646465	0.879668584
REACTOME_CHROMOSOME_MAINTENANCE	0.98750665	0.86605448	0.94838860	0.86904303	0.72727273	0.879653098
REACTOME_CIRCADIAN_CLOCK	0.99399256	0.90139272	0.90205747	0.84909091	0.74949495	0.879205722
REACTOME_DIABETES_PATHWAYS	0.99314195	0.92451791	0.91829941	0.87199068	0.68787879	0.879165748
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.99324827	0.92310989	0.89804894	0.84998601	0.73131313	0.879141248
KEGG_LYSOSOME	0.99356725	0.92026324	0.91985816	0.82748787	0.73333333	0.87890197
PID_PS1PATHWAY	0.99027113	0.91352923	0.90760332	0.82748960	0.75555556	0.878889768
PID_ERBB1_DOWNSTREAM_PATHWAY	0.99229133	0.89452097	0.93509377	0.87242843	0.69494949	0.877856798
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.99165338	0.91900826	0.91264985	0.86463403	0.70000000	0.877589104
