Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_GABA_RECEPTOR_ACTIVATION	0.93329125	0.78264791	0.83723973	0.74723425	0.75631313	0.811345254
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.91708754	0.73683261	0.80654645	0.72334456	0.86742424	0.81024708
PID_HES_HEYPATHWAY	0.92213805	0.73647186	0.82602215	0.70076304	0.86237374	0.809553768
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.91740320	0.83910534	0.80896078	0.69307311	0.78787879	0.809284244
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.94960017	0.83838384	0.81363373	0.73585057	0.69696970	0.806887602
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.94654882	0.75523088	0.83565227	0.76455026	0.73106061	0.806608568
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.95970118	0.77940115	0.83540676	0.72446689	0.73358586	0.806512368
PID_IL12_2PATHWAY	0.93350168	0.74386724	0.81222425	0.73748427	0.79419192	0.804253872
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.92708333	0.79545455	0.78524446	0.69039602	0.82196970	0.804029612
REACTOME_INTERFERON_SIGNALING	0.94602273	0.79401154	0.80624074	0.73392657	0.73863636	0.803767588
REACTOME_PI_3K_CASCADE	0.94753405	0.73142136	0.82019827	0.74955908	0.76893939	0.80353043
PID_CXCR3PATHWAY	0.94149832	0.74062049	0.80245965	0.72558923	0.80303030	0.802639598
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.95643939	0.74945887	0.82701581	0.70865218	0.77146465	0.80260618
PID_SMAD2_3PATHWAY	0.92939815	0.82593795	0.78750686	0.70161937	0.76641414	0.802175294
REACTOME_APOPTOSIS	0.93802609	0.87631546	0.81146374	0.71522342	0.66792929	0.8017916
KEGG_ACUTE_MYELOID_LEUKEMIA	0.93198079	0.80284993	0.81192116	0.72599006	0.73484848	0.801518084
REACTOME_PHOSPHOLIPID_METABOLISM	0.94391835	0.77940115	0.82914462	0.73857624	0.71590909	0.80138989
REACTOME_TIE2_SIGNALING	0.89590507	0.86724387	0.78817226	0.71123938	0.74242424	0.800996964
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.94507576	0.79761905	0.81305908	0.72166105	0.72727273	0.800937534
REACTOME_PYRIMIDINE_METABOLISM	0.93255471	0.74404762	0.79815636	0.70169954	0.82575758	0.800443162
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.95507155	0.77940115	0.81985188	0.74041198	0.70454545	0.799856402
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.91740320	0.87049062	0.78820509	0.68783069	0.73484848	0.799755616
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.92129630	0.74224387	0.82178757	0.71356421	0.79545455	0.7988693
REACTOME_DIABETES_PATHWAYS	0.95496633	0.81601732	0.82410844	0.71925605	0.67676768	0.798223164
KEGG_LYSOSOME	0.95486111	0.78697691	0.82968872	0.75328319	0.66540404	0.798042794
BIOCARTA_SET_PATHWAY	0.91193182	0.73791486	0.80090690	0.69280103	0.84595960	0.797902842
REACTOME_MUSCLE_CONTRACTION	0.94497054	0.88564214	0.81346391	0.68195422	0.66161616	0.797529394
ST_FAS_SIGNALING_PATHWAY	0.95591330	0.73484848	0.80994202	0.69865320	0.78787879	0.797447158
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.92510331	0.70887446	0.78070945	0.73007856	0.84217172	0.7973875
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.88268098	0.74549062	0.78025936	0.74402758	0.83333333	0.797158374
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.93918350	0.75000000	0.80887693	0.71893903	0.76641414	0.79668272
REACTOME_PI3K_AKT_ACTIVATION	0.93802609	0.70544733	0.80605598	0.72390572	0.80681818	0.79605066
PID_PTP1BPATHWAY	0.93360690	0.83567821	0.80738711	0.71378528	0.68813131	0.795717762
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.94023569	0.90927128	0.81333545	0.70239188	0.61111111	0.795269082
REACTOME_SIGNALING_BY_GPCR	0.95296717	0.82611833	0.82818760	0.72206189	0.64015152	0.793897302
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.91172138	0.64538240	0.77915068	0.70561556	0.92550505	0.793475014
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.89867424	0.70905483	0.78483152	0.70394420	0.86994949	0.793290856
PID_ALPHASYNUCLEIN_PATHWAY	0.93055556	0.78246753	0.80247953	0.71284271	0.73737374	0.793143814
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.91130051	0.78860029	0.80570241	0.73192240	0.72601010	0.792707142
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.94414792	0.76443001	0.80938414	0.72085939	0.72348485	0.792461262
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.90814394	0.65079365	0.77999265	0.71419583	0.90909091	0.792443396
KEGG_LEISHMANIA_INFECTION	0.92908249	0.68578644	0.80481942	0.71909572	0.82323232	0.792403278
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.94728535	0.69751082	0.79315095	0.70963604	0.81313131	0.792142894
BIOCARTA_HIVNEF_PATHWAY	0.92476852	0.80158730	0.81885277	0.72616740	0.68686869	0.791648936
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.93150253	0.75667388	0.81386518	0.70963604	0.74494949	0.791325424
PID_IL3_PATHWAY	0.91961279	0.77092352	0.78336325	0.70402437	0.77777778	0.791140342
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.95275673	0.76479076	0.81731705	0.72429563	0.69570707	0.790973448
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.93248138	0.76821789	0.79521577	0.70756952	0.74747475	0.790191862
KEGG_VEGF_SIGNALING_PATHWAY	0.94381313	0.65891053	0.80948603	0.72176187	0.81565657	0.789925626
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.89962121	0.72023810	0.77967429	0.68702902	0.86237374	0.789787272
REACTOME_ZINC_TRANSPORTERS	0.91940236	0.66774892	0.78384748	0.71420555	0.86237374	0.78951561
REACTOME_INTERFERON_GAMMA_SIGNALING	0.94006741	0.67965368	0.78952371	0.72383649	0.81439394	0.789495046
KEGG_REGULATION_OF_AUTOPHAGY	0.93781566	0.77128427	0.79259790	0.70370370	0.74116162	0.78931263
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.90993266	0.69769120	0.80446098	0.67837101	0.85479798	0.789050766
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.89951599	0.67857143	0.80033523	0.69279860	0.87373737	0.788991724
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.94791667	0.70274170	0.78968032	0.68598685	0.81818182	0.788901472
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.93939394	0.68362193	0.82443638	0.69451951	0.79924242	0.788242836
PID_GMCSF_PATHWAY	0.93423822	0.81583694	0.79421347	0.69696970	0.69696970	0.787645606
BIOCARTA_INTEGRIN_PATHWAY	0.92697811	0.73526389	0.81359706	0.74935138	0.71212121	0.78746233
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.94013047	0.69282107	0.81415885	0.73985891	0.75000000	0.78739386
PID_SYNDECAN_3_PATHWAY	0.86875064	0.71554834	0.76234318	0.71604938	0.87373737	0.787285782
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.94160354	0.70995671	0.80144473	0.71083854	0.77020202	0.786809108
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.92371633	0.77164502	0.79858398	0.71877505	0.72095960	0.786735996
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.91971801	0.62608225	0.74312080	0.74849262	0.89520202	0.78652314
REACTOME_SIGNAL_AMPLIFICATION	0.90646044	0.66089466	0.79499164	0.71067821	0.85858586	0.786322162
PID_IL8CXCR1_PATHWAY	0.91750842	0.73088023	0.81072059	0.71922204	0.75252525	0.786171306
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.90667088	0.74657287	0.81179366	0.72366522	0.73989899	0.785720324
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.94581229	0.73394661	0.81311735	0.66001283	0.77525253	0.785628322
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.94650737	0.75937951	0.81965595	0.70017637	0.69949495	0.78504283
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.94128788	0.69733045	0.80287866	0.71276255	0.77020202	0.784892312
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.90477694	0.77254690	0.80910759	0.71308321	0.72474747	0.784852422
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.87889310	0.72871573	0.78202435	0.73144140	0.80176768	0.784568452
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.94318182	0.80519481	0.78152384	0.67299984	0.71969697	0.784519456
PID_HIVNEFPATHWAY	0.89067761	0.77723665	0.79990367	0.71741222	0.73232323	0.783510676
BIOCARTA_MTOR_PATHWAY	0.95278543	0.76226551	0.78608014	0.68702902	0.72601010	0.78283404
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.93728956	0.69498557	0.78450735	0.71941882	0.77777778	0.782795816
KEGG_ETHER_LIPID_METABOLISM	0.89141414	0.64303752	0.77921098	0.70683021	0.89267677	0.782633924
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.94907407	0.75974026	0.81151215	0.72831489	0.66414141	0.782556556
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.94318182	0.71410534	0.78379647	0.71371645	0.75631313	0.782222642
KEGG_APOPTOSIS	0.94729492	0.72979798	0.80432605	0.71701138	0.71212121	0.782110308
REACTOME_CELL_JUNCTION_ORGANIZATION	0.94518098	0.70400433	0.79106502	0.69865320	0.76893939	0.781568584
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.89383418	0.71139971	0.74445825	0.68149751	0.87626263	0.781490456
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.95075758	0.70075758	0.82694341	0.73605220	0.69065657	0.781033468
PID_EPHA_FWDPATHWAY	0.90026687	0.74567100	0.75442859	0.69416386	0.80934343	0.78077475
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.91571970	0.67803030	0.79565882	0.66840118	0.84469697	0.780501394
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.93613215	0.71176046	0.82402393	0.71532788	0.71212121	0.779873126
KEGG_TYROSINE_METABOLISM	0.92992424	0.91341991	0.78442945	0.66859067	0.60227273	0.7797274
PID_TCRCALCIUMPATHWAY	0.90025253	0.72276335	0.78687595	0.71396505	0.77398990	0.779569356
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.93066077	0.64538240	0.80123453	0.70433775	0.81565657	0.779454404
REACTOME_METABOLISM_OF_PORPHYRINS	0.88183923	0.79040404	0.80275136	0.65889049	0.76136364	0.779049752
REACTOME_REGULATORY_RNA_PATHWAYS	0.92529461	0.66360029	0.81091511	0.71789322	0.77525253	0.778591152
PID_TAP63PATHWAY	0.94518098	0.79130592	0.80170024	0.70816389	0.64520202	0.77831061
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.93055556	0.71825397	0.80153941	0.70185987	0.73863636	0.778169034
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.91319444	0.61201299	0.77211964	0.67492384	0.91540404	0.77753099
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.87215909	0.65891053	0.77426605	0.68181818	0.89393939	0.776218648
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.91813973	0.65259740	0.73485738	0.68149751	0.88888889	0.775196182
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.94381313	0.73647186	0.78398516	0.70618887	0.70454545	0.775000894
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.92960859	0.68975469	0.78396893	0.71364519	0.75631313	0.774658106
REACTOME_SIGNALING_BY_ERBB2	0.95359848	0.92766955	0.84013953	0.75669392	0.39393939	0.774408174
PID_PRLSIGNALINGEVENTSPATHWAY	0.93150253	0.66810967	0.79486982	0.69833253	0.77904040	0.77437099
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.90991991	0.63329726	0.75750455	0.68237935	0.88762626	0.774145466
REACTOME_G_PROTEIN_ACTIVATION	0.91351010	0.68145743	0.79659539	0.68308465	0.79545455	0.774020424
KEGG_BASAL_CELL_CARCINOMA	0.91950758	0.78156566	0.81046856	0.72005772	0.63510101	0.773340106
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.89330808	0.70202020	0.75373800	0.69817220	0.81691919	0.772831534
BIOCARTA_DEATH_PATHWAY	0.90035774	0.78553391	0.78302577	0.68903319	0.70328283	0.772246688
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.94560185	0.69859307	0.80878005	0.71188071	0.69191919	0.771354974
ST_G_ALPHA_I_PATHWAY	0.91298401	0.77326840	0.80773303	0.70282187	0.65909091	0.771179644
ST_T_CELL_SIGNAL_TRANSDUCTION	0.91750842	0.71194084	0.80694176	0.69560686	0.72222222	0.77084402
KEGG_ARACHIDONIC_ACID_METABOLISM	0.90349412	0.73196248	0.79196663	0.68901983	0.73484848	0.770258308
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.94896886	0.69137807	0.80924602	0.72615039	0.67550505	0.770249678
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.92977757	0.68975469	0.80441624	0.71601132	0.71085859	0.770163682
BIOCARTA_TGFB_PATHWAY	0.91508838	0.70761183	0.77844760	0.66121533	0.78535354	0.769543336
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.92634680	0.81962482	0.79965824	0.71586961	0.57702020	0.767703934
REACTOME_BIOLOGICAL_OXIDATIONS	0.90351431	0.70851371	0.80584647	0.69737053	0.72222222	0.767493448
PID_PI3KCIPATHWAY	0.94581229	0.66215729	0.81705749	0.71260221	0.69823232	0.76717232
PID_EPHA2_FWDPATHWAY	0.91214226	0.67676768	0.77113884	0.69039602	0.78535354	0.767159668
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.89883933	0.83748196	0.78869487	0.63836781	0.67171717	0.767020228
PID_TNFPATHWAY	0.92182239	0.70238095	0.78026909	0.73023890	0.69949495	0.766841256
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.91919192	0.72240260	0.80066960	0.68935386	0.70202020	0.766727636
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.91561448	0.67766955	0.81015607	0.72751323	0.70202020	0.766594706
PID_CASPASE_PATHWAY	0.92897727	0.65349928	0.79137504	0.70286884	0.75378788	0.766101662
BIOCARTA_MEF2D_PATHWAY	0.87878788	0.73593074	0.79432877	0.70451104	0.71590909	0.765893504
KEGG_SPHINGOLIPID_METABOLISM	0.90382997	0.71338384	0.79941619	0.74087921	0.67171717	0.765845276
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.93560606	0.69678932	0.80834259	0.70161937	0.68686869	0.765845206
PID_AVB3_OPN_PATHWAY	0.92455808	0.80826118	0.81525050	0.67813051	0.60227273	0.7656946
PID_FASPATHWAY	0.93655303	0.66450216	0.80318971	0.75797416	0.66540404	0.76552462
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.95991162	0.86381674	0.81865005	0.73320507	0.45075758	0.765268212
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.95559764	0.92875180	0.83195538	0.73108672	0.37752525	0.764983358
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.95380892	0.91287879	0.83225640	0.73954674	0.38510101	0.764718372
PID_RET_PATHWAY	0.94549663	0.91865079	0.82479491	0.73817540	0.39646465	0.764716476
PID_RXR_VDR_PATHWAY	0.87910354	0.84776335	0.74644624	0.63035113	0.71843434	0.76441972
REACTOME_SIGNALING_BY_PDGF	0.94749579	0.92099567	0.83372561	0.73602305	0.38131313	0.76391065
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.90319865	0.55194805	0.79015924	0.73344557	0.83964646	0.763679594
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.92897727	0.76948052	0.78869371	0.68903319	0.63762626	0.76276219
PID_INSULIN_PATHWAY	0.93743304	0.75992063	0.79224816	0.70888053	0.61489899	0.76267627
BIOCARTA_PTEN_PATHWAY	0.93265993	0.73611111	0.76623680	0.67187751	0.70454545	0.76228616
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.92297980	0.63329726	0.79729785	0.69806774	0.75883838	0.762096206
ST_B_CELL_ANTIGEN_RECEPTOR	0.94023569	0.69588745	0.81295080	0.72687189	0.63383838	0.761956842
REACTOME_AXON_GUIDANCE	0.95433502	0.88744589	0.83808175	0.74206471	0.38762626	0.761910726
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.90814394	0.70292208	0.76062693	0.72714762	0.70833333	0.76143478
REACTOME_COMPLEMENT_CASCADE	0.85095909	0.66558442	0.74468127	0.64670515	0.89898990	0.761383966
KEGG_ERBB_SIGNALING_PATHWAY	0.96012205	0.90927128	0.82755215	0.73240340	0.37626263	0.761122302
BIOCARTA_GRANULOCYTES_PATHWAY	0.83207071	0.76821789	0.76987599	0.65656566	0.77777778	0.760901606
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.93324980	0.71951659	0.80433315	0.71572872	0.63131313	0.760828278
REACTOME_SIGNALING_BY_SCF_KIT	0.95938552	0.89357864	0.82599821	0.75645342	0.36616162	0.760315482
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.92992424	0.69841270	0.78053249	0.69745070	0.69318182	0.75990039
REACTOME_MITOTIC_G1_G1_S_PHASES	0.96138468	0.87211400	0.82728046	0.74539041	0.39267677	0.759769264
BIOCARTA_AKT_PATHWAY	0.93364942	0.65927128	0.80468401	0.71540805	0.68434343	0.759471238
REACTOME_SIGNALING_BY_ERBB4	0.95486111	0.85732323	0.83284528	0.74877928	0.40277778	0.759317336
PID_ERBB2ERBB3PATHWAY	0.93592172	0.94209957	0.82041616	0.74747475	0.34974747	0.759131934
PID_ERBB4_PATHWAY	0.94160354	0.89935065	0.81930797	0.73035550	0.40404040	0.758931612
PID_BCR_5PATHWAY	0.93455387	0.69227994	0.82306552	0.73580077	0.60858586	0.758857192
KEGG_THYROID_CANCER	0.91003788	0.73531855	0.79953533	0.68501028	0.66287879	0.758556166
KEGG_PATHWAYS_IN_CANCER	0.95328283	0.88023088	0.84010463	0.74178291	0.37500000	0.75808025
KEGG_ADHERENS_JUNCTION	0.94960017	0.89466089	0.83744605	0.71476671	0.39015152	0.757325068
REACTOME_DEVELOPMENTAL_BIOLOGY	0.95496633	0.89303752	0.83561059	0.73270220	0.36994949	0.757253226
BIOCARTA_STRESS_PATHWAY	0.94044613	0.76136364	0.78430121	0.70498637	0.59217172	0.756653814
PID_CXCR4_PATHWAY	0.96275253	0.83405483	0.82723689	0.75553353	0.40025253	0.755966062
PID_AR_PATHWAY	0.95528199	0.85461760	0.82251122	0.71885522	0.42676768	0.755606742
REACTOME_AMINE_DERIVED_HORMONES	0.85458754	0.87624623	0.76836386	0.72679173	0.55176768	0.755551408
KEGG_FOCAL_ADHESION	0.94917929	0.89303752	0.83372042	0.73937791	0.36237374	0.755537776
KEGG_PROSTATE_CANCER	0.95296717	0.87157287	0.83479389	0.73240340	0.38383838	0.755115142
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.89941077	0.72095960	0.78408413	0.62808217	0.74242424	0.754992182
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.93444865	0.64520202	0.80455192	0.72900967	0.66161616	0.754965684
BIOCARTA_NFKB_PATHWAY	0.91571970	0.78463203	0.78987648	0.70474587	0.57954545	0.754903906
REACTOME_RNA_POL_III_TRANSCRIPTION	0.89257155	0.72438672	0.78551759	0.68293566	0.68813131	0.754708566
PID_IL2_1PATHWAY	0.93686869	0.91792929	0.83038867	0.71188071	0.37500000	0.754413472
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.90109428	0.63239538	0.73304553	0.66714767	0.83838384	0.75441334
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.86205808	0.63546176	0.74049600	0.65840949	0.87500000	0.754285066
PID_FAK_PATHWAY	0.95614499	0.90873016	0.83570455	0.73705307	0.33333333	0.75419322
ST_INTEGRIN_SIGNALING_PATHWAY	0.95612374	0.90133478	0.82167045	0.70252792	0.38762626	0.75385663
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.93907828	0.81673882	0.77830950	0.62906846	0.60353535	0.753346082
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.84638047	0.64484127	0.73457952	0.66193683	0.87878788	0.753305194
REACTOME_DARPP_32_EVENTS	0.90909091	0.86345599	0.81753055	0.75450756	0.42171717	0.753260436
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.92739899	0.71121934	0.80764543	0.66827000	0.65151515	0.753209782
KEGG_GLUTATHIONE_METABOLISM	0.86847643	0.75126263	0.79376439	0.68718935	0.66287879	0.752714318
REACTOME_G1_S_TRANSITION	0.95949074	0.88185426	0.82094296	0.71476671	0.38383838	0.75217861
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.79976852	0.68470418	0.73505369	0.71316338	0.82575758	0.75168947
KEGG_CALCIUM_SIGNALING_PATHWAY	0.95676568	0.89285714	0.82708569	0.72927690	0.35227273	0.751651628
PID_ERA_GENOMIC_PATHWAY	0.94223485	0.86994949	0.82303000	0.71588702	0.40656566	0.751533404
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.85027357	0.67730880	0.73957061	0.70298220	0.78661616	0.751350268
REACTOME_S_PHASE	0.95170455	0.86489899	0.81202233	0.73344557	0.39267677	0.750949642
REACTOME_ARMS_MEDIATED_ACTIVATION	0.81986532	0.71500722	0.76202807	0.69003041	0.76641414	0.750669032
PID_HIF1APATHWAY	0.91593013	0.63257576	0.78535198	0.72142055	0.69696970	0.750449624
PID_S1P_S1P1_PATHWAY	0.89741162	0.75955988	0.79274533	0.68253968	0.61868687	0.750188676
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.94949495	0.85984848	0.81180142	0.73071990	0.39898990	0.75017093
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.91677189	0.66774892	0.78531004	0.70971621	0.67045455	0.750000322
BIOCARTA_EPHA4_PATHWAY	0.85258838	0.65548341	0.76012544	0.69881353	0.78282828	0.749967808
BIOCARTA_TID_PATHWAY	0.87764323	0.62770563	0.74419806	0.69071669	0.80934343	0.749921408
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.95033670	0.85551948	0.83205195	0.74014070	0.37121212	0.74985219
BIOCARTA_MCM_PATHWAY	0.89856902	0.74386724	0.73361676	0.62273529	0.75000000	0.749757662
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.95296717	0.86670274	0.82116000	0.73392657	0.37373737	0.74969877
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.95317761	0.87121212	0.82766468	0.71741222	0.37878788	0.749650902
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.92918771	0.68795094	0.80713663	0.76038159	0.56313131	0.749557636
PID_RB_1PATHWAY	0.95328283	0.82810245	0.82396167	0.73424723	0.40782828	0.749484492
BIOCARTA_IL2RB_PATHWAY	0.93392256	0.88906926	0.82063963	0.73633157	0.36489899	0.748972402
REACTOME_METABOLISM_OF_RNA	0.95467937	0.87211400	0.83571546	0.73232323	0.34974747	0.748915906
SIG_BCR_SIGNALING_PATHWAY	0.90940657	0.70910767	0.79418633	0.69769120	0.63383838	0.74884603
