Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.94713088	0.82034632	0.87589432	0.77532235	0.82196970	0.848132714
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.97517730	0.90494228	0.92973711	0.83187047	0.58627946	0.845601324
PID_P73PATHWAY	0.98151730	0.92279942	0.92467120	0.86427123	0.53282828	0.845217486
BIOCARTA_TNFR2_PATHWAY	0.92370514	0.75775613	0.84316218	0.76232981	0.93476431	0.844343514
KEGG_BLADDER_CANCER	0.96615087	0.92225830	0.88248717	0.79351244	0.65530303	0.843942362
REACTOME_HIV_INFECTION	0.98226950	0.91017316	0.90934701	0.83565041	0.57996633	0.843481282
PID_CD8TCRDOWNSTREAMPATHWAY	0.96552783	0.75541126	0.81485604	0.76904477	0.91035354	0.843038688
PID_INTEGRIN2_PATHWAY	0.93689094	0.71464646	0.83362612	0.78712500	0.94107744	0.842673192
PID_P53DOWNSTREAMPATHWAY	0.98312916	0.91540404	0.91515806	0.87017513	0.52904040	0.842581358
REACTOME_HIV_LIFE_CYCLE	0.97850849	0.88346124	0.91253804	0.83242615	0.60521886	0.842430556
PID_ERA_GENOMIC_PATHWAY	0.97764883	0.92063492	0.89775174	0.82762469	0.58754209	0.842240454
PID_CASPASE_PATHWAY	0.97990544	0.89646465	0.90861167	0.83000641	0.59006734	0.841011102
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.97861595	0.84992785	0.90345676	0.81712026	0.65572391	0.840968946
REACTOME_TCR_SIGNALING	0.97292070	0.74783550	0.85178191	0.72383461	0.90319865	0.839914274
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.97335053	0.88997114	0.92485688	0.84196419	0.56860269	0.839749086
BIOCARTA_PDGF_PATHWAY	0.96120782	0.81457431	0.85816914	0.76868273	0.79587542	0.839701884
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.98538577	0.92965368	0.91945003	0.85318295	0.50547138	0.838628762
KEGG_ENDOCYTOSIS	0.98194713	0.93344156	0.89562483	0.84122212	0.53998316	0.83844376
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.98130239	0.89989177	0.87808901	0.82632572	0.60648148	0.838418074
KEGG_TIGHT_JUNCTION	0.98398882	0.92207792	0.89089771	0.84229414	0.55176768	0.838205254
SA_PTEN_PATHWAY	0.96196003	0.81583694	0.82681533	0.70900893	0.87584175	0.837892596
REACTOME_HEMOSTASIS	0.98603052	0.93163781	0.92657814	0.85721139	0.48484848	0.837261268
KEGG_HUNTINGTONS_DISEASE	0.97947561	0.91774892	0.89425028	0.79432575	0.60016835	0.837193782
BIOCARTA_ECM_PATHWAY	0.94422953	0.76641414	0.82712734	0.75965163	0.88804714	0.837093956
ST_INTEGRIN_SIGNALING_PATHWAY	0.98291425	0.91504329	0.89061841	0.80812007	0.58838384	0.837015972
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.94734580	0.75180375	0.84660540	0.75319762	0.88552189	0.836894892
PID_GMCSF_PATHWAY	0.96120782	0.80858641	0.86558106	0.72699344	0.81649832	0.83577341
PID_FANCONI_PATHWAY	0.96951787	0.88888889	0.93967814	0.84463038	0.53282828	0.835108712
BIOCARTA_CASPASE_PATHWAY	0.95970342	0.78102453	0.89723705	0.78034053	0.75673401	0.835007908
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.98334408	0.87067100	0.91363290	0.79389388	0.61237374	0.83478312
SA_CASPASE_CASCADE	0.95293359	0.80898268	0.84879090	0.72842868	0.83417508	0.834662186
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.97807866	0.90277778	0.90220965	0.83498968	0.55513468	0.83463809
REACTOME_SIGNALING_BY_NOTCH	0.98269933	0.91089466	0.90019584	0.83083394	0.54671717	0.834268188
PID_IL12_STAT4PATHWAY	0.94839975	0.74260462	0.84452962	0.76854438	0.86658249	0.834132172
BIOCARTA_IL3_PATHWAY	0.91822480	0.79238817	0.84044269	0.71883194	0.90067340	0.8341122
WNT_SIGNALING	0.98764238	0.92009380	0.88482772	0.80224247	0.56944444	0.832850162
REACTOME_MEMBRANE_TRAFFICKING	0.97506985	0.90638528	0.87684665	0.80541009	0.59974747	0.832691868
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.98065764	0.90530303	0.90633682	0.82153589	0.54713805	0.832194286
REACTOME_PROTEIN_FOLDING	0.96647324	0.86850649	0.90209476	0.81388385	0.60732323	0.831656314
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.98065764	0.91919192	0.87882436	0.80154980	0.57491582	0.831027908
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.97743391	0.87536075	0.86823036	0.82903332	0.60479798	0.830971264
KEGG_OOCYTE_MEIOSIS	0.98216205	0.92911255	0.93192759	0.87452776	0.43686869	0.830919728
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.96915968	0.81078644	0.86388124	0.71007616	0.79924242	0.830629188
PID_NFAT_3PATHWAY	0.98087256	0.87716450	0.89937556	0.83036524	0.56481481	0.830518534
BIOCARTA_CELLCYCLE_PATHWAY	0.97249087	0.85155123	0.93741650	0.81598758	0.57281145	0.830051526
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.97432361	0.80988456	0.91678378	0.83606165	0.61111111	0.829632942
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.97840103	0.91179654	0.88279454	0.82844833	0.54587542	0.829463172
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.98613798	0.91919192	0.89431000	0.83273855	0.51473064	0.829421818
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.98065764	0.89105339	0.90729376	0.79426239	0.57365320	0.829384076
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.96346443	0.86752992	0.92120480	0.83256011	0.56144781	0.829241414
PID_CDC42_PATHWAY	0.97335053	0.84541847	0.91414527	0.82742973	0.58543771	0.829156342
PID_SMAD2_3NUCLEARPATHWAY	0.97958306	0.92784993	0.89252219	0.80667530	0.53619529	0.828565154
REACTOME_MRNA_SPLICING	0.97249087	0.83026696	0.91536273	0.81210078	0.61069024	0.828182316
SA_FAS_SIGNALING	0.90739330	0.88474026	0.83165176	0.69743906	0.81691919	0.827628714
REACTOME_MRNA_PROCESSING	0.97474747	0.80808081	0.91655271	0.83681283	0.60143098	0.82752496
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.98377391	0.87103175	0.90567999	0.82483060	0.55008418	0.827080086
PID_FOXOPATHWAY	0.97358932	0.89646465	0.91184538	0.84412610	0.50883838	0.826972766
PID_CMYB_PATHWAY	0.97840103	0.87265512	0.89190378	0.80212390	0.58754209	0.826525184
BIOCARTA_TPO_PATHWAY	0.95336342	0.78860029	0.85694085	0.75355606	0.77946128	0.82638438
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.97625188	0.90873016	0.88627643	0.78379028	0.57575758	0.826161266
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.92091124	0.82738095	0.83167603	0.78091075	0.76893939	0.825963672
BIOCARTA_IL22BP_PATHWAY	0.86362442	0.83369408	0.85192582	0.72051415	0.85984848	0.82592139
REACTOME_CIRCADIAN_CLOCK	0.98065764	0.88762626	0.88924513	0.83341961	0.53787879	0.825765486
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.98151730	0.85191198	0.89825309	0.82691999	0.56902357	0.825525186
PID_HES_HEYPATHWAY	0.98087256	0.88961039	0.90131637	0.82948662	0.52441077	0.825139342
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.98130239	0.90386003	0.90280263	0.81743316	0.51851852	0.824783346
KEGG_DILATED_CARDIOMYOPATHY	0.98173222	0.92153680	0.88209247	0.82911259	0.50925926	0.824746668
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.96744036	0.87987013	0.89752791	0.79207520	0.58585859	0.824554438
KEGG_PANCREATIC_CANCER	0.97893832	0.94264069	0.91719474	0.82956679	0.45370370	0.824408848
PID_RB_1PATHWAY	0.97893832	0.85822511	0.91969658	0.85353018	0.50883838	0.823845714
PID_LYSOPHOSPHOLIPID_PATHWAY	0.97216849	0.90205628	0.88622572	0.82378554	0.53282828	0.823412862
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.97829357	0.87247475	0.85587040	0.77713899	0.63089226	0.822933994
PID_MTOR_4PATHWAY	0.97700408	0.90386003	0.88948335	0.84501523	0.49873737	0.822820012
REACTOME_INTERFERON_SIGNALING	0.97582205	0.89520202	0.89908481	0.82942326	0.51346801	0.82260003
PID_AR_PATHWAY	0.98248442	0.88924964	0.88318309	0.81627682	0.54124579	0.822487952
REACTOME_SIGNALING_BY_RHO_GTPASES	0.98603052	0.91430539	0.93331067	0.84805428	0.43013468	0.822367108
PID_PDGFRBPATHWAY	0.98527832	0.89682540	0.88715674	0.81528159	0.52441077	0.821790564
SA_TRKA_RECEPTOR	0.92671395	0.78300866	0.80495220	0.73770087	0.85563973	0.821603082
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.97485493	0.86976912	0.87452119	0.83111323	0.55513468	0.82107863
KEGG_ADHERENS_JUNCTION	0.98205459	0.91576479	0.86841245	0.79696608	0.54208754	0.82105709
REACTOME_SIGNALING_BY_NOTCH1	0.98012035	0.86507937	0.87454554	0.81176460	0.57281145	0.820864262
PID_MYC_REPRESSPATHWAY	0.98570815	0.89917027	0.89065396	0.82746435	0.50084175	0.820767696
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.97678917	0.88870851	0.89146307	0.78232530	0.56439394	0.820735998
PID_CXCR4_PATHWAY	0.97678917	0.87409812	0.89683602	0.83485262	0.52104377	0.82072394
KEGG_CALCIUM_SIGNALING_PATHWAY	0.98108747	0.91702742	0.88892857	0.79248585	0.52314815	0.820535492
PID_ECADHERIN_STABILIZATION_PATHWAY	0.98173222	0.86129149	0.87543912	0.81136894	0.57281145	0.820528644
PID_HEDGEHOG_GLIPATHWAY	0.97657425	0.87842713	0.89396626	0.81310933	0.53956229	0.820327852
PID_ILK_PATHWAY	0.97549968	0.81980519	0.91690552	0.86566381	0.52356902	0.820288644
PID_BARD1PATHWAY	0.96830002	0.86345599	0.91661204	0.82280304	0.52904040	0.820042298
ST_FAS_SIGNALING_PATHWAY	0.97840103	0.84181097	0.90200133	0.85267499	0.52398990	0.819775644
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.98065764	0.90963203	0.86754848	0.80171602	0.53914141	0.819739116
KEGG_ALZHEIMERS_DISEASE	0.97969052	0.91847042	0.90126667	0.80695330	0.49116162	0.819508506
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.97635934	0.87500000	0.93384956	0.83724987	0.47432660	0.819357074
PID_ERBB1_DOWNSTREAM_PATHWAY	0.97947561	0.87770563	0.89056276	0.82106911	0.52651515	0.819065652
PID_FAK_PATHWAY	0.98194713	0.89430014	0.86828333	0.82084542	0.52777778	0.81863076
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.97979798	0.88582251	0.89623235	0.79521044	0.53577441	0.818567538
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.95046207	0.75649351	0.79909142	0.72138858	0.86321549	0.818130214
REACTOME_CELL_CELL_COMMUNICATION	0.97969052	0.88744589	0.87737166	0.82675308	0.51936027	0.818124284
REACTOME_REGULATION_OF_KIT_SIGNALING	0.97592951	0.74314574	0.79823213	0.75304246	0.81944444	0.817958856
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.91414141	0.83531746	0.77863855	0.77159847	0.78787879	0.817514936
BIOCARTA_EGF_PATHWAY	0.95862884	0.80519481	0.85355269	0.75733914	0.71127946	0.817198988
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.98561263	0.88636364	0.87821734	0.81179822	0.52356902	0.81711217
BIOCARTA_CARM_ER_PATHWAY	0.96991188	0.86922799	0.87888394	0.81332139	0.55345118	0.816959276
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.95905867	0.75288600	0.83320428	0.71547916	0.82407407	0.816940436
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.96228240	0.89466089	0.88677584	0.79733329	0.54250842	0.816712168
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.96883731	0.86507937	0.85116150	0.81385669	0.58375421	0.816537816
BIOCARTA_SPRY_PATHWAY	0.95239630	0.75162338	0.81464862	0.70312584	0.85774411	0.81590765
PID_P53REGULATIONPATHWAY	0.97861595	0.86489899	0.91206612	0.82255091	0.50126263	0.81587892
REACTOME_RNA_POL_II_TRANSCRIPTION	0.97292070	0.81709957	0.89471304	0.75877697	0.63552189	0.815806434
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.97883086	0.90806150	0.87989909	0.80696235	0.50462963	0.815676686
REACTOME_FANCONI_ANEMIA_PATHWAY	0.96615087	0.82377345	0.93128578	0.83377907	0.52062290	0.815122414
PID_HDAC_CLASSII_PATHWAY	0.97238341	0.87788600	0.88978815	0.82763891	0.50757576	0.815054446
KEGG_PARKINSONS_DISEASE	0.97173866	0.87987013	0.89332322	0.78592246	0.54377104	0.814925102
PID_RAC1_PATHWAY	0.97259832	0.84581748	0.91176178	0.84435626	0.49957912	0.814822592
BIOCARTA_MAPK_PATHWAY	0.97431764	0.87265512	0.87549600	0.79917971	0.54924242	0.814178178
PID_BETACATENIN_NUC_PATHWAY	0.98560069	0.85082973	0.90592616	0.81534495	0.51304714	0.814149734
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.98140984	0.84181097	0.89284483	0.82849747	0.52525253	0.813963128
PID_MYC_ACTIVPATHWAY	0.97689663	0.88039486	0.91863938	0.81886065	0.47390572	0.813739448
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.97141629	0.90836941	0.86857862	0.76430589	0.55513468	0.813560978
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.98183967	0.91883117	0.89326176	0.83212049	0.44107744	0.813426106
REACTOME_GLUCOSE_METABOLISM	0.97743391	0.90404040	0.86274492	0.78570606	0.53703704	0.813392466
PID_CERAMIDE_PATHWAY	0.97711154	0.86489899	0.89037746	0.81135213	0.52314815	0.813377654
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.97109392	0.84650072	0.82830360	0.70826310	0.71254209	0.813340686
KEGG_RNA_DEGRADATION	0.96937460	0.88023088	0.88087788	0.80553357	0.53030303	0.813263992
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.98441865	0.90054222	0.87178212	0.78321192	0.52230640	0.812452262
REACTOME_CELL_JUNCTION_ORGANIZATION	0.97510567	0.86291486	0.88167641	0.83496190	0.50673401	0.81227857
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.96711799	0.78679654	0.89149396	0.81609102	0.59932660	0.812165222
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.97797120	0.90999278	0.87751196	0.82424217	0.47095960	0.812135542
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.95723189	0.91251804	0.86958486	0.78763570	0.53282828	0.811959754
PID_PTP1BPATHWAY	0.98033527	0.88257576	0.87625415	0.78353423	0.53535354	0.81161059
PID_INSULIN_PATHWAY	0.97378036	0.88798701	0.85712926	0.81332397	0.52567340	0.8115788
BIOCARTA_TNFR1_PATHWAY	0.96539867	0.82828283	0.90322148	0.82267633	0.53787879	0.81149162
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.97506985	0.86363636	0.87214835	0.82201172	0.52356902	0.81128706
REACTOME_THE_NLRP3_INFLAMMASOME	0.88802923	0.74224387	0.81149453	0.73387873	0.87836700	0.810802672
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.97163121	0.80862193	0.88828320	0.82150227	0.56397306	0.810802334
REACTOME_BIOLOGICAL_OXIDATIONS	0.98345154	0.92009380	0.85610106	0.79669713	0.49621212	0.81051113
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.95035461	0.67784993	0.82942762	0.71104190	0.88299663	0.810334138
PID_TNFPATHWAY	0.97216849	0.84668110	0.86790213	0.81635867	0.54587542	0.809797162
REACTOME_SEMAPHORIN_INTERACTIONS	0.98216205	0.90854978	0.86935985	0.81244214	0.47643098	0.80978896
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.98044273	0.82929402	0.89313077	0.83567239	0.51010101	0.809728184
PID_HDAC_CLASSI_PATHWAY	0.96787019	0.83730159	0.88405544	0.79536360	0.56355219	0.809628602
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.96496884	0.83730159	0.84040586	0.81587250	0.58880471	0.8094707
KEGG_GLUTATHIONE_METABOLISM	0.97324307	0.89430014	0.90545988	0.81449908	0.45959596	0.809419626
BIOCARTA_CD40_PATHWAY	0.91392650	0.67730880	0.83599538	0.72190931	0.89772727	0.809373452
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.97700408	0.90728716	0.87043548	0.79416541	0.49789562	0.80935755
KEGG_SPLICEOSOME	0.97861595	0.82124820	0.90637496	0.77592387	0.56397306	0.809227208
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.90350312	0.74909812	0.82950773	0.74704935	0.81691919	0.809215502
REACTOME_SIGNALING_BY_ILS	0.97797120	0.85353535	0.88945558	0.78107884	0.54292929	0.808994052
PID_RHOA_REG_PATHWAY	0.97249087	0.87950938	0.89694119	0.76815518	0.52735690	0.808890704
PID_ENDOTHELINPATHWAY	0.97367290	0.87968975	0.86601664	0.76928316	0.55387205	0.8085069
PID_KITPATHWAY	0.98012035	0.87103175	0.88073003	0.80346605	0.50715488	0.808500612
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.98259188	0.88347763	0.88586244	0.81080730	0.47937710	0.80842327
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.98012035	0.86724387	0.89298437	0.80717570	0.49242424	0.807989706
PID_EPHBFWDPATHWAY	0.97410273	0.89844877	0.85488639	0.78848650	0.52398990	0.807982858
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.97496239	0.86562049	0.84995685	0.76678864	0.58164983	0.80779564
PID_AP1_PATHWAY	0.97560714	0.87932900	0.87531147	0.78271187	0.52483165	0.807558226
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.98140984	0.85245310	0.86738988	0.77873719	0.55765993	0.807529988
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.96196003	0.87932900	0.88651770	0.79205616	0.51767677	0.807507932
PID_ERBB_NETWORK_PATHWAY	0.97195358	0.82521645	0.80255327	0.71481197	0.72264310	0.807435674
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.97926069	0.91432179	0.89589425	0.79969562	0.44486532	0.806807534
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.97807866	0.87103175	0.86600482	0.79276249	0.52483165	0.806541874
PID_TCRRASPATHWAY	0.89189770	0.71482684	0.80489911	0.70369336	0.91708754	0.80648091
PID_HIF2PATHWAY	0.98158731	0.87481962	0.85263659	0.75264292	0.56944444	0.806226176
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.92155599	0.73593074	0.83339189	0.69535661	0.84427609	0.806102264
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.98173222	0.87914863	0.87654732	0.82162511	0.47138047	0.80608675
KEGG_SELENOAMINO_ACID_METABOLISM	0.96511971	0.85912698	0.87122949	0.81238654	0.52188552	0.805949648
REACTOME_PECAM1_INTERACTIONS	0.96840748	0.65548341	0.79893707	0.71351923	0.89309764	0.805888966
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.94519665	0.68434343	0.82421507	0.70611388	0.86910774	0.805795354
PID_EPOPATHWAY	0.98130239	0.86093074	0.87978233	0.73475539	0.57112795	0.80557976
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.98409628	0.81800144	0.89283148	0.83476599	0.49789562	0.805518162
PID_TRKRPATHWAY	0.97414615	0.89782019	0.87823804	0.79765913	0.47853535	0.805279772
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.98269933	0.90999278	0.84471376	0.75680152	0.53114478	0.805070434
BIOCARTA_IGF1_PATHWAY	0.94165055	0.76334776	0.82556727	0.75185677	0.74284512	0.805053494
PID_FRA_PATHWAY	0.96002579	0.84181097	0.89098691	0.81450578	0.51641414	0.804748718
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.95970342	0.88708514	0.83789651	0.72718339	0.61111111	0.804595914
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.93165700	0.82720058	0.89133825	0.81175473	0.55681818	0.803753748
BIOCARTA_INSULIN_PATHWAY	0.94046851	0.79671717	0.82616478	0.74790383	0.70749158	0.803749174
KEGG_AXON_GUIDANCE	0.98216205	0.90927128	0.89018424	0.83504399	0.40193603	0.803719518
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.97807866	0.86020924	0.87096287	0.76132161	0.54755892	0.80362626
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.97582205	0.85624098	0.87532071	0.78370365	0.52693603	0.803604684
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.97517730	0.89844877	0.88909114	0.80556849	0.44907407	0.803471954
REACTOME_TRNA_AMINOACYLATION	0.96701053	0.82900433	0.88174922	0.79574257	0.54292929	0.803287188
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.92413497	0.74531025	0.78860368	0.73108378	0.82659933	0.803146402
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.97883086	0.85353535	0.88417220	0.81524562	0.48358586	0.803073978
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.96862239	0.87932900	0.88287836	0.74570826	0.53872054	0.80305171
REACTOME_GPCR_LIGAND_BINDING	0.98377391	0.88618326	0.89209178	0.81620092	0.43602694	0.802855362
PID_BCR_5PATHWAY	0.97947561	0.85515873	0.87127675	0.76392186	0.54377104	0.802720798
PID_HIF1_TFPATHWAY	0.97807866	0.88510101	0.86236969	0.77636479	0.50841751	0.802066332
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.97840103	0.85461760	0.85802345	0.74375346	0.57449495	0.801858098
BIOCARTA_MPR_PATHWAY	0.91854717	0.79401154	0.90787470	0.81520401	0.57154882	0.801437248
KEGG_BETA_ALANINE_METABOLISM	0.93176445	0.78697691	0.82253124	0.67675604	0.78661616	0.80092896
BIOCARTA_IL6_PATHWAY	0.96389426	0.79292109	0.85102386	0.73056474	0.66582492	0.800845774
KEGG_SMALL_CELL_LUNG_CANCER	0.98033527	0.90331890	0.91490034	0.81621734	0.38930976	0.800816322
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.97077155	0.88798701	0.88397630	0.79990897	0.46127946	0.800784658
BIOCARTA_MTA3_PATHWAY	0.95529766	0.90115440	0.84630362	0.78134038	0.51978114	0.80077544
