Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
BIOCARTA_ATM_PATHWAY	0.75167330	0.70637021	0.72405053	0.48145938	0.42614019	0.617938722
PID_BARD1PATHWAY	0.77739224	0.69380926	0.72538285	0.48032555	0.41258035	0.61789805
KEGG_BASAL_CELL_CARCINOMA	0.75747436	0.69758309	0.71494447	0.46833453	0.44458729	0.616584748
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.75077455	0.70180626	0.70528273	0.47519184	0.44663300	0.615937676
BIOCARTA_CTCF_PATHWAY	0.80194759	0.72370983	0.75009787	0.45945745	0.34240894	0.615524336
KEGG_GLIOMA	0.80780359	0.69721253	0.72235538	0.44123371	0.40840220	0.615401482
PID_AURORA_A_PATHWAY	0.77012973	0.69128802	0.72524149	0.47240382	0.41452403	0.614717418
KEGG_HUNTINGTONS_DISEASE	0.75498372	0.71638834	0.73440262	0.44478260	0.41943679	0.613998814
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.76474315	0.71417444	0.71799043	0.48007968	0.39051627	0.613500794
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.76696436	0.71465314	0.72290767	0.46087373	0.39960718	0.613001216
PID_HDAC_CLASSIII_PATHWAY	0.77552435	0.71163673	0.72596869	0.47747493	0.36977349	0.612075638
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.79331091	0.68840906	0.72143267	0.49011289	0.36711050	0.612075206
BIOCARTA_P53_PATHWAY	0.76482528	0.71132784	0.72228442	0.48586805	0.37557902	0.611976922
KEGG_P53_SIGNALING_PATHWAY	0.76913845	0.71928840	0.72153911	0.48371921	0.36074380	0.610885794
PID_HIF1APATHWAY	0.76548312	0.70614158	0.72207484	0.47962027	0.37730844	0.61012565
SA_G1_AND_S_PHASES	0.76564256	0.70079229	0.71829280	0.47919924	0.38333333	0.609452044
BIOCARTA_TEL_PATHWAY	0.77305040	0.70147202	0.72519343	0.49924651	0.34561779	0.60891603
REACTOME_HEMOSTASIS	0.76811253	0.55748276	0.72128004	0.55796144	0.43714417	0.608396188
KEGG_THYROID_CANCER	0.75100298	0.69747704	0.71552068	0.45860038	0.41744720	0.608009656
BIOCARTA_PML_PATHWAY	0.76391253	0.71485884	0.72723084	0.46086332	0.37275278	0.607923662
BIOCARTA_RB_PATHWAY	0.76718283	0.70521272	0.72814274	0.46665962	0.37206408	0.607852398
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.77378374	0.70027619	0.71924410	0.48328867	0.36068258	0.607455056
KEGG_BLADDER_CANCER	0.76043343	0.69753109	0.73054253	0.46856400	0.38018570	0.60745135
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.65031033	0.50314409	0.59516045	0.54195310	0.74056729	0.606227052
BIOCARTA_TID_PATHWAY	0.75669351	0.70801411	0.73122753	0.46478332	0.36976839	0.606097372
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.76687722	0.69090869	0.71334698	0.48498104	0.37026834	0.605276454
SIG_CD40PATHWAYMAP	0.67489615	0.48015858	0.60658252	0.49854648	0.76438629	0.604914004
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.74855239	0.70428764	0.71722229	0.44087076	0.41309050	0.604804716
REACTOME_SIGNALING_BY_NOTCH	0.74805334	0.69648241	0.72240027	0.44911483	0.40236711	0.603683592
PID_AP1_PATHWAY	0.75984540	0.71111972	0.71301502	0.51188292	0.31947760	0.603068132
PID_IL2_1PATHWAY	0.64635293	0.57308178	0.58908814	0.49289288	0.71299357	0.60288186
REACTOME_CELL_CYCLE_CHECKPOINTS	0.74341438	0.70084745	0.72101270	0.49482575	0.34968881	0.601957818
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.82007483	0.70089562	0.68896238	0.48601488	0.31317723	0.601824988
KEGG_MELANOMA	0.80796869	0.70651063	0.72964629	0.44411278	0.31872768	0.601393214
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.76120018	0.69481839	0.70903841	0.47234123	0.35361698	0.598203038
KEGG_MAPK_SIGNALING_PATHWAY	0.73989966	0.54985114	0.73441676	0.53672149	0.42643098	0.597464006
REACTOME_APOPTOSIS	0.78434573	0.69455500	0.72611327	0.47455514	0.30689215	0.597292258
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.69915460	0.54352449	0.63138404	0.45086508	0.66096827	0.597179296
KEGG_PROSTATE_CANCER	0.81147857	0.69266781	0.73822237	0.46351202	0.27647179	0.596470512
PID_REG_GR_PATHWAY	0.76473796	0.71714083	0.72010205	0.48155285	0.29625548	0.595957834
SIG_CHEMOTAXIS	0.67962092	0.60934595	0.59571871	0.48877343	0.59978574	0.59464895
KEGG_COLORECTAL_CANCER	0.80494934	0.71848775	0.69279651	0.44463891	0.31223345	0.594621192
KEGG_OLFACTORY_TRANSDUCTION	0.60371726	0.54579055	0.61315992	0.48414215	0.72345169	0.594052314
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.66018137	0.59764178	0.62047229	0.52769538	0.56036629	0.593271422
KEGG_CALCIUM_SIGNALING_PATHWAY	0.56226829	0.63882165	0.60757926	0.46818326	0.68532803	0.592436098
SA_PTEN_PATHWAY	0.67419803	0.48573983	0.59896597	0.50419535	0.69636772	0.59189338
PID_LKB1_PATHWAY	0.76003933	0.67858525	0.71456127	0.45741564	0.34878584	0.591877466
PID_PI3KPLCTRKPATHWAY	0.66538613	0.47959494	0.60843028	0.49170225	0.71340680	0.59170408
BIOCARTA_RNA_PATHWAY	0.76463399	0.70809254	0.71973582	0.46281719	0.30052036	0.59115998
PID_THROMBIN_PAR1_PATHWAY	0.64168230	0.49491364	0.59349586	0.49621937	0.72744618	0.59075147
BIOCARTA_MET_PATHWAY	0.65791982	0.50245805	0.60195488	0.48451901	0.70489236	0.590348824
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.65806339	0.47674724	0.59626970	0.49584124	0.72191103	0.58976652
KEGG_FOCAL_ADHESION	0.63667430	0.58264439	0.63304125	0.50484378	0.58773595	0.588987934
KEGG_ENDOMETRIAL_CANCER	0.80305003	0.67525896	0.67411440	0.46681462	0.32327314	0.58850223
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.64829883	0.47204349	0.59883493	0.49757764	0.71888073	0.587127124
BIOCARTA_IL7_PATHWAY	0.65248760	0.47321596	0.59768331	0.50071951	0.71082032	0.58698534
REACTOME_IL_2_SIGNALING	0.62978568	0.51091934	0.59447850	0.47871294	0.71681971	0.586143234
BIOCARTA_NKCELLS_PATHWAY	0.65319447	0.48283718	0.59212830	0.48879410	0.71235588	0.585861986
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.62899227	0.50772332	0.62378348	0.53869441	0.62821141	0.585480978
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.66898789	0.49688672	0.60506559	0.52292854	0.63283338	0.585340424
ST_ADRENERGIC	0.65470930	0.54330936	0.61627879	0.48146513	0.62837976	0.584828468
BIOCARTA_ACH_PATHWAY	0.67168780	0.45903935	0.60559422	0.48358559	0.70271911	0.584525214
REACTOME_SIGNALING_BY_ILS	0.62937652	0.53305691	0.62016223	0.49411035	0.64199061	0.583739324
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.58641699	0.59114749	0.64222323	0.45562222	0.64055709	0.583193404
BIOCARTA_CXCR4_PATHWAY	0.63522678	0.48697782	0.59409390	0.48705039	0.71184063	0.583037904
REACTOME_PHOSPHOLIPID_METABOLISM	0.66468794	0.44716823	0.63566742	0.49427969	0.67285481	0.582931618
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.66162061	0.53759451	0.63202666	0.45844617	0.61970717	0.581879024
REACTOME_L1CAM_INTERACTIONS	0.57399251	0.47539964	0.57344893	0.56718587	0.71616162	0.581237714
PID_AVB3_OPN_PATHWAY	0.66259506	0.47921550	0.60640373	0.48692368	0.67034996	0.581097586
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.60927256	0.48356087	0.61012958	0.53169844	0.66396796	0.579725882
PID_CXCR4_PATHWAY	0.67192259	0.67010423	0.60515856	0.47855949	0.46876849	0.578902672
ST_INTERLEUKIN_4_PATHWAY	0.67575664	0.45457657	0.60525158	0.49717290	0.65944291	0.57844012
PID_TRAIL_PATHWAY	0.69102644	0.49125667	0.61937903	0.52723103	0.56001428	0.57778149
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.59176629	0.59587921	0.61687102	0.52354996	0.56002449	0.577618194
PID_INTEGRIN1_PATHWAY	0.60972333	0.51108694	0.56402304	0.54261637	0.65805530	0.577100996
REACTOME_NEURONAL_SYSTEM	0.61845506	0.48416675	0.66857959	0.60894045	0.50349964	0.576728298
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.66142673	0.62821113	0.67679114	0.45198745	0.46452403	0.576588096
PID_HEDGEHOG_2PATHWAY	0.66868596	0.55581422	0.60428958	0.49610098	0.55782063	0.576542274
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.58326873	0.56584982	0.57392226	0.49315939	0.66214672	0.575669384
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.65943825	0.53102590	0.59963337	0.51375373	0.56574839	0.573919928
PID_MET_PATHWAY	0.69634258	0.60600841	0.67109584	0.46209423	0.43365983	0.573840178
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.46824281	0.57568069	0.57455608	0.49814708	0.75214774	0.57375488
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.61975472	0.49367257	0.62838728	0.48216353	0.63603714	0.572003048
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.64985522	0.53005719	0.58287895	0.50869555	0.58290991	0.570879364
BIOCARTA_FCER1_PATHWAY	0.68927588	0.54999488	0.61523362	0.50066629	0.49126110	0.569286354
REACTOME_PI_METABOLISM	0.64368373	0.47193634	0.60799978	0.51596319	0.60472911	0.56886243
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.56985231	0.48358907	0.58717736	0.50640214	0.69607693	0.568619562
PID_FCER1PATHWAY	0.70781149	0.52755898	0.62765070	0.53522769	0.44361800	0.568373372
BIOCARTA_GLEEVEC_PATHWAY	0.68611200	0.50220480	0.63623980	0.48762400	0.52844098	0.568124316
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.49535086	0.57093329	0.57196983	0.56669352	0.63491480	0.56797246
PID_FGF_PATHWAY	0.70253873	0.45191512	0.64700050	0.49299884	0.54397000	0.567684638
BIOCARTA_PDGF_PATHWAY	0.69638089	0.51103490	0.61765327	0.49398054	0.51541169	0.566892258
REACTOME_SIGNALING_BY_GPCR	0.67383792	0.60447839	0.67231008	0.46134886	0.42062034	0.566519118
REACTOME_DNA_REPLICATION	0.47669620	0.58831933	0.56753255	0.53216416	0.66414652	0.565771752
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.49575370	0.57895544	0.59174180	0.49396163	0.66334558	0.56475163
BIOCARTA_TCR_PATHWAY	0.68417799	0.48212418	0.63057637	0.50777244	0.51579431	0.564089058
REACTOME_CELL_CELL_COMMUNICATION	0.67413587	0.51984870	0.65941427	0.45319919	0.51148352	0.56361631
REACTOME_IMMUNE_SYSTEM	0.64628413	0.62086396	0.66191060	0.54471385	0.34305683	0.563365874
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.64166482	0.44338778	0.61357499	0.52465485	0.59346495	0.563349478
BIOCARTA_RAC1_PATHWAY	0.66839404	0.60009455	0.60624751	0.48176834	0.46002959	0.563306806
REACTOME_MITOTIC_M_M_G1_PHASES	0.52922515	0.58874945	0.47241157	0.58443595	0.63693501	0.562351426
PID_RAC1_PATHWAY	0.61854921	0.53479853	0.60060670	0.46214283	0.59378635	0.561976724
REACTOME_MITOTIC_G2_G2_M_PHASES	0.45886627	0.59296261	0.58948981	0.54122652	0.62641567	0.561792176
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.59647099	0.59025509	0.60032069	0.51879550	0.49293439	0.559755332
BIOCARTA_EGF_PATHWAY	0.69636367	0.48740205	0.61195386	0.48967415	0.50788695	0.558656136
KEGG_ERBB_SIGNALING_PATHWAY	0.66905398	0.60014738	0.62888082	0.47815398	0.41335578	0.557918388
REACTOME_RNA_POL_II_TRANSCRIPTION	0.53419122	0.49808244	0.53923103	0.54231618	0.67542088	0.55784835
KEGG_PATHWAYS_IN_CANCER	0.73837395	0.54804555	0.74596995	0.48894078	0.26369758	0.557005562
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.58943832	0.46494909	0.58494611	0.50929582	0.63453729	0.556633326
PID_IFNGPATHWAY	0.67618317	0.55347858	0.62435152	0.51430273	0.40336700	0.5543366
PID_PDGFRBPATHWAY	0.63832202	0.63194667	0.62342350	0.53420476	0.34308744	0.554196878
PID_EPHRINBREVPATHWAY	0.66527850	0.45532037	0.59735352	0.53998631	0.51277421	0.554142582
PID_IL6_7PATHWAY	0.65643910	0.50999474	0.61565736	0.49646327	0.49062341	0.553835576
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.63575438	0.46514508	0.59862645	0.53349088	0.53151719	0.552906796
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.61110464	0.58437445	0.58975605	0.47284645	0.50589736	0.55279579
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.64706844	0.59824750	0.61651277	0.48791567	0.41266197	0.55248127
PID_FAK_PATHWAY	0.65712705	0.49168739	0.59121402	0.50804829	0.51172329	0.551960008
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.63782990	0.54883302	0.63514010	0.51953763	0.41818692	0.551905514
PID_NEPHRIN_NEPH1_PATHWAY	0.68172478	0.47940284	0.60806246	0.48621772	0.50322926	0.551727412
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.65201567	0.58919930	0.60879920	0.53336883	0.37508418	0.551693436
KEGG_OOCYTE_MEIOSIS	0.50506000	0.54490191	0.57717883	0.46420254	0.66660545	0.551589746
KEGG_PURINE_METABOLISM	0.55380912	0.57156063	0.56925865	0.55026403	0.51149883	0.551278252
REACTOME_SIGNALING_BY_FGFR	0.63884311	0.59990460	0.61978186	0.48658353	0.40863177	0.550748974
PID_FASPATHWAY	0.70023903	0.46416355	0.62401146	0.54019051	0.42380880	0.55048267
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.60142006	0.51763497	0.60736340	0.52057704	0.50513213	0.55042552
REACTOME_GLUCOSE_METABOLISM	0.56313567	0.49289693	0.56015686	0.49208191	0.64021018	0.54969631
PID_VEGFR1_2_PATHWAY	0.65951571	0.47147202	0.60953982	0.49156517	0.51607489	0.549633522
REACTOME_AXON_GUIDANCE	0.59353952	0.43641363	0.63532217	0.52036999	0.56156004	0.54944107
PID_LYMPHANGIOGENESIS_PATHWAY	0.68359837	0.45352378	0.61720063	0.49142645	0.50121926	0.549393698
REACTOME_CELL_JUNCTION_ORGANIZATION	0.55457454	0.49845915	0.58294012	0.50351096	0.60350985	0.548598924
ST_INTEGRIN_SIGNALING_PATHWAY	0.68786794	0.60053157	0.60481688	0.47157577	0.37374248	0.547706928
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.66931151	0.45630153	0.61934034	0.49659304	0.49566371	0.547442026
BIOCARTA_HCMV_PATHWAY	0.68266989	0.51192435	0.62293205	0.48214873	0.43696051	0.547327106
KEGG_ENDOCYTOSIS	0.46360635	0.49449891	0.55477121	0.51380478	0.70989185	0.54731462
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.63824682	0.59949881	0.66087619	0.55768391	0.27906336	0.547073818
PID_IL2_STAT5PATHWAY	0.65714121	0.59208291	0.59174056	0.50747076	0.38659831	0.54700675
BIOCARTA_DC_PATHWAY	0.50535911	0.53008278	0.51299451	0.50441145	0.68190491	0.546950552
PID_AR_NONGENOMIC_PATHWAY	0.67958979	0.51391182	0.60759346	0.55491328	0.37860933	0.546923536
REACTOME_SIGNALLING_BY_NGF	0.68344722	0.53218666	0.62025590	0.48181478	0.41602898	0.546746708
PID_TRKRPATHWAY	0.65272373	0.61712424	0.60827652	0.49892534	0.35242832	0.54589563
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.50071229	0.56197481	0.57721843	0.45177548	0.63754209	0.54584462
REACTOME_SIGNALING_BY_PDGF	0.62222611	0.61585026	0.64033854	0.45630993	0.39427099	0.545799166
PID_HEDGEHOG_GLIPATHWAY	0.58355020	0.53600164	0.50508259	0.53141246	0.57192633	0.545594644
PID_INTEGRIN3_PATHWAY	0.50511065	0.52002708	0.55369999	0.53947329	0.60576472	0.544815146
PID_FANCONI_PATHWAY	0.56405104	0.58523206	0.56356594	0.53545378	0.47423732	0.544508028
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.69761284	0.45529523	0.61784998	0.51687217	0.43487909	0.544501862
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.56007614	0.50669998	0.54444084	0.53073406	0.58000714	0.544391632
PID_HIF1_TFPATHWAY	0.51394181	0.55891399	0.46883011	0.54011432	0.63615958	0.543591962
REACTOME_GPCR_LIGAND_BINDING	0.60055488	0.46578106	0.58900651	0.49605924	0.56571268	0.543422874
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.55501971	0.47623142	0.57303587	0.47011903	0.64250077	0.54338136
REACTOME_POTASSIUM_CHANNELS	0.45223764	0.48150733	0.58282533	0.56954574	0.63018570	0.543260348
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.49626223	0.53302726	0.54615045	0.52622221	0.61409550	0.54315153
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.50683258	0.55062187	0.46440876	0.49967156	0.69224059	0.542755072
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.65732867	0.53072347	0.59119450	0.55258686	0.38143557	0.542653814
KEGG_LYSINE_DEGRADATION	0.51721521	0.56076975	0.56661702	0.48554786	0.58149168	0.542328304
PID_ERBB1_INTERNALIZATION_PATHWAY	0.65316917	0.47233417	0.59624567	0.53292030	0.45695847	0.542325556
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.45914940	0.58285280	0.57424550	0.47439255	0.61956943	0.542041936
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.46009576	0.54331860	0.56395224	0.55336690	0.58900622	0.541947944
KEGG_GNRH_SIGNALING_PATHWAY	0.56788985	0.45077178	0.51045001	0.48013182	0.70006632	0.541861956
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.64776131	0.62125607	0.62642907	0.48188213	0.33001735	0.541469186
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.58775608	0.50554302	0.56391727	0.51587399	0.53423120	0.541464312
KEGG_RENAL_CELL_CARCINOMA	0.65463209	0.58045635	0.60610535	0.50098119	0.36102439	0.540639874
ST_B_CELL_ANTIGEN_RECEPTOR	0.65790274	0.42875369	0.61564999	0.56626346	0.43278747	0.54027147
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.66554849	0.51443466	0.61779481	0.49319547	0.40991225	0.540177136
PID_IL5_PATHWAY	0.64326188	0.54498943	0.59673519	0.51325744	0.40069891	0.53978857
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.66488455	0.48298381	0.59509367	0.52887997	0.42585961	0.539540322
REACTOME_CELL_CYCLE_MITOTIC	0.53120723	0.60582181	0.60526712	0.46899233	0.48493521	0.53924474
KEGG_GAP_JUNCTION	0.45707269	0.56863662	0.56053451	0.48586683	0.62141108	0.538704346
BIOCARTA_CERAMIDE_PATHWAY	0.53214609	0.48069312	0.57865019	0.46783278	0.63398633	0.538661702
PID_INSULIN_PATHWAY	0.66212401	0.53346739	0.60677981	0.52291499	0.36703398	0.538464036
BIOCARTA_STRESS_PATHWAY	0.52483180	0.47763076	0.56670162	0.48818963	0.63397612	0.538265986
PID_INTEGRIN_A4B1_PATHWAY	0.52966469	0.51716490	0.50406182	0.51192949	0.62610958	0.537786096
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.58342393	0.58905010	0.57398326	0.49242612	0.44984185	0.537745052
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.61978652	0.65656671	0.60184997	0.48760269	0.32287522	0.537736222
PID_ERBB1_DOWNSTREAM_PATHWAY	0.69818448	0.48087841	0.61768319	0.46644852	0.42499235	0.53763739
REACTOME_INNATE_IMMUNE_SYSTEM	0.61183886	0.53166855	0.57629847	0.54405571	0.42427813	0.537627944
KEGG_VIRAL_MYOCARDITIS	0.51625681	0.48867310	0.49189261	0.51807180	0.66942149	0.536863162
PID_IL1PATHWAY	0.64930409	0.47463180	0.58863663	0.50359501	0.46746250	0.536726006
REACTOME_SIGNALING_BY_RHO_GTPASES	0.59410584	0.57829887	0.58543630	0.46529976	0.45930517	0.536489188
PID_PTP1BPATHWAY	0.66674109	0.51215099	0.59857642	0.54289472	0.36104479	0.536281602
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.51280567	0.42955857	0.60065837	0.55879903	0.57906336	0.536177
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.66942508	0.49040483	0.60789849	0.52686445	0.38411387	0.535741344
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.64822948	0.51372111	0.61120009	0.50497499	0.39968881	0.535562896
PID_PDGFRAPATHWAY	0.65519566	0.51023678	0.58621767	0.52579044	0.40018365	0.53552484
PID_RET_PATHWAY	0.65692720	0.53080719	0.59737545	0.50501495	0.38608305	0.535241568
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.65034653	0.56618275	0.60941719	0.49966674	0.35059178	0.535240998
PID_RAS_PATHWAY	0.52372049	0.46947330	0.48129467	0.51684898	0.68463422	0.535194332
PID_CERAMIDE_PATHWAY	0.56899070	0.48649466	0.59824532	0.46622708	0.55461688	0.534914928
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.51991168	0.53153425	0.56170809	0.47085354	0.59056219	0.53491395
PID_RAC1_REG_PATHWAY	0.50330682	0.51515055	0.55517231	0.53751564	0.56295786	0.534820636
PID_NECTIN_PATHWAY	0.67098569	0.50200769	0.60318148	0.49194748	0.40514233	0.534652934
KEGG_ECM_RECEPTOR_INTERACTION	0.60268489	0.43361981	0.56695122	0.45818694	0.61149883	0.534588338
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.51883649	0.54861394	0.52712884	0.50351845	0.57452301	0.534524146
REACTOME_DNA_REPAIR	0.50627348	0.59701894	0.57503598	0.51989055	0.47439037	0.534521864
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.49254085	0.51355426	0.52000468	0.52099583	0.62510968	0.53444106
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.57414246	0.56126110	0.58119666	0.56178591	0.39380165	0.534437556
KEGG_ALZHEIMERS_DISEASE	0.46472039	0.63168907	0.55834545	0.49133958	0.52546169	0.534311236
PID_BCR_5PATHWAY	0.70069639	0.51692321	0.64191920	0.46509947	0.34647995	0.534223644
KEGG_ACUTE_MYELOID_LEUKEMIA	0.66614871	0.53692965	0.63271802	0.50149579	0.33189470	0.533837374
PID_KITPATHWAY	0.67085493	0.50487496	0.62557127	0.53633813	0.33135904	0.533799666
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.51264879	0.53574306	0.50424458	0.48317257	0.63317008	0.533795816
BIOCARTA_TFF_PATHWAY	0.67189354	0.47026634	0.61686758	0.52502876	0.38311397	0.533434038
BIOCARTA_ERK5_PATHWAY	0.67649042	0.48495120	0.60665977	0.50729847	0.39013366	0.533106704
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.42937853	0.45202631	0.56716836	0.52115356	0.69558208	0.533061768
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.48130686	0.50586953	0.57609235	0.54905438	0.55275482	0.533015588
KEGG_INSULIN_SIGNALING_PATHWAY	0.67272705	0.46955864	0.59084800	0.53877180	0.39265891	0.53291288
KEGG_ASTHMA	0.51567471	0.52830942	0.49479319	0.51645500	0.60906030	0.532858524
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.64416203	0.53749757	0.58428215	0.50209049	0.39515356	0.53263716
BIOCARTA_HER2_PATHWAY	0.64757111	0.53100283	0.58997787	0.51343936	0.38003265	0.532404764
